id,site,collection,image,point,date,row,column,label,code,category
Em_1_1.jpg,em,2019,1,1,2019-07-26,117,44,PALY,paly,octo
Em_1_1.jpg,em,2019,1,2,2019-07-26,82,166,PALY,paly,octo
Em_1_1.jpg,em,2019,1,3,2019-07-26,94,142,PALY,paly,octo
Em_1_1.jpg,em,2019,1,4,2019-07-26,112,144,PALY,paly,octo
Em_1_1.jpg,em,2019,1,5,2019-07-26,17,251,Unk,unk,unknown
Em_1_1.jpg,em,2019,1,6,2019-07-26,27,301,CYANO,cya,cyano
Em_1_1.jpg,em,2019,1,7,2019-07-26,16,375,CYANO,cya,cyano
Em_1_1.jpg,em,2019,1,11,2019-07-26,203,60,PALY,paly,octo
Em_1_1.jpg,em,2019,1,12,2019-07-26,144,76,PALY,paly,octo
Em_1_1.jpg,em,2019,1,13,2019-07-26,166,23,PALY,paly,octo
Em_1_1.jpg,em,2019,1,14,2019-07-26,190,164,SCplu,swh,octo
Em_1_1.jpg,em,2019,1,15,2019-07-26,201,127,PALY,paly,octo
Em_1_1.jpg,em,2019,1,16,2019-07-26,242,180,SCplu,swh,octo
Em_1_1.jpg,em,2019,1,19,2019-07-26,154,424,Unk,unk,unknown
Em_1_1.jpg,em,2019,1,20,2019-07-26,175,510,SCplu,swh,octo
Em_1_1.jpg,em,2019,1,21,2019-07-26,244,547,SCplu,swh,octo
Em_1_1.jpg,em,2019,1,22,2019-07-26,202,600,SCplu,swh,octo
Em_1_1.jpg,em,2019,1,26,2019-07-26,323,218,SCplu,swh,octo
Em_1_1.jpg,em,2019,1,27,2019-07-26,363,297,SCplu,swh,octo
Em_1_1.jpg,em,2019,1,28,2019-07-26,365,314,SCplu,swh,octo
Em_1_1.jpg,em,2019,1,29,2019-07-26,307,395,SCplu,swh,octo
Em_1_1.jpg,em,2019,1,30,2019-07-26,299,413,SCplu,swh,octo
Em_1_1.jpg,em,2019,1,31,2019-07-26,321,473,Unk,unk,unknown
Em_1_1.jpg,em,2019,1,33,2019-07-26,335,551,Unk,unk,unknown
Em_1_1.jpg,em,2019,1,34,2019-07-26,339,497,Unk,unk,unknown
Em_1_1.jpg,em,2019,1,35,2019-07-26,270,556,Unk,unk,unknown
Em_1_1.jpg,em,2019,1,36,2019-07-26,376,63,Sediment,sed,abiotic
Em_1_1.jpg,em,2019,1,37,2019-07-26,434,62,Sediment,sed,abiotic
Em_1_1.jpg,em,2019,1,38,2019-07-26,456,28,Sediment,sed,abiotic
Em_1_1.jpg,em,2019,1,39,2019-07-26,394,85,Sediment,sed,abiotic
Em_1_1.jpg,em,2019,1,44,2019-07-26,384,546,SCplu,swh,octo
Em_1_1.jpg,em,2019,1,47,2019-07-26,591,102,Sediment,sed,abiotic
Em_1_1.jpg,em,2019,1,48,2019-07-26,583,489,SCplu,swh,octo
Em_1_1.jpg,em,2019,1,49,2019-07-26,550,510,Sediment,sed,abiotic
Em_1_1.jpg,em,2019,1,8,2019-07-26,63,449,Turf,turf,turf
Em_1_1.jpg,em,2019,1,9,2019-07-26,59,389,Turf,turf,turf
Em_1_1.jpg,em,2019,1,10,2019-07-26,117,377,Turf,turf,turf
Em_1_1.jpg,em,2019,1,17,2019-07-26,234,156,Turf,turf,turf
Em_1_1.jpg,em,2019,1,18,2019-07-26,212,355,Turf,turf,turf
Em_1_1.jpg,em,2019,1,23,2019-07-26,291,55,Turf,turf,turf
Em_1_1.jpg,em,2019,1,24,2019-07-26,361,178,Turf,turf,turf
Em_1_1.jpg,em,2019,1,25,2019-07-26,277,187,Turf,turf,turf
Em_1_1.jpg,em,2019,1,32,2019-07-26,308,524,Turf,turf,turf
Em_1_1.jpg,em,2019,1,40,2019-07-26,374,178,Turf,turf,turf
Em_1_1.jpg,em,2019,1,41,2019-07-26,395,468,Turf,turf,turf
Em_1_1.jpg,em,2019,1,42,2019-07-26,459,474,Turf,turf,turf
Em_1_1.jpg,em,2019,1,43,2019-07-26,435,435,Turf,turf,turf
Em_1_1.jpg,em,2019,1,45,2019-07-26,447,529,Turf,turf,turf
Em_1_1.jpg,em,2019,1,46,2019-07-26,424,525,Turf,turf,turf
Em_1_1.jpg,em,2019,1,50,2019-07-26,520,530,Turf,turf,turf
Em_1_10.jpg,em,2019,2,16,2019-07-26,185,135,AL_fleshy,af,macroalgae
Em_1_10.jpg,em,2019,2,17,2019-07-26,229,192,AL_fleshy,af,macroalgae
Em_1_10.jpg,em,2019,2,18,2019-07-26,202,132,AL_fleshy,af,macroalgae
Em_1_10.jpg,em,2019,2,22,2019-07-26,151,367,AL_fleshy,af,macroalgae
Em_1_10.jpg,em,2019,2,27,2019-07-26,283,27,AL_fleshy,af,macroalgae
Em_1_10.jpg,em,2019,2,29,2019-07-26,270,361,AL_fleshy,af,macroalgae
Em_1_10.jpg,em,2019,2,33,2019-07-26,251,440,AL_fleshy,af,macroalgae
Em_1_10.jpg,em,2019,2,37,2019-07-26,425,45,AL_fleshy,af,macroalgae
Em_1_10.jpg,em,2019,2,38,2019-07-26,435,189,AL_fleshy,af,macroalgae
Em_1_10.jpg,em,2019,2,39,2019-07-26,397,344,AL_fleshy,af,macroalgae
Em_1_10.jpg,em,2019,2,42,2019-07-26,410,474,AL_fleshy,af,macroalgae
Em_1_10.jpg,em,2019,2,48,2019-07-26,596,269,AL_fleshy,af,macroalgae
Em_1_10.jpg,em,2019,2,2,2019-07-26,109,65,SPNG,spng,sponge
Em_1_10.jpg,em,2019,2,7,2019-07-26,16,315,PALY,paly,octo
Em_1_10.jpg,em,2019,2,10,2019-07-26,113,412,Sediment,sed,abiotic
Em_1_10.jpg,em,2019,2,11,2019-07-26,69,404,Sediment,sed,abiotic
Em_1_10.jpg,em,2019,2,24,2019-07-26,169,423,Sediment,sed,abiotic
Em_1_10.jpg,em,2019,2,25,2019-07-26,241,563,Sediment,sed,abiotic
Em_1_10.jpg,em,2019,2,26,2019-07-26,269,68,SPNG,spng,sponge
Em_1_10.jpg,em,2019,2,40,2019-07-26,381,472,Unk,unk,unknown
Em_1_10.jpg,em,2019,2,43,2019-07-26,407,487,Sediment,sed,abiotic
Em_1_10.jpg,em,2019,2,44,2019-07-26,579,158,CYANO,cya,cyano
Em_1_10.jpg,em,2019,2,49,2019-07-26,585,266,Other,othr,other
Em_1_10.jpg,em,2019,2,1,2019-07-26,7,124,Turf,turf,turf
Em_1_10.jpg,em,2019,2,3,2019-07-26,48,110,Turf,turf,turf
Em_1_10.jpg,em,2019,2,4,2019-07-26,14,150,Turf,turf,turf
Em_1_10.jpg,em,2019,2,5,2019-07-26,6,136,Turf,turf,turf
Em_1_10.jpg,em,2019,2,6,2019-07-26,48,213,Turf,turf,turf
Em_1_10.jpg,em,2019,2,8,2019-07-26,9,330,Turf,turf,turf
Em_1_10.jpg,em,2019,2,9,2019-07-26,62,335,Turf,turf,turf
Em_1_10.jpg,em,2019,2,12,2019-07-26,68,577,Turf,turf,turf
Em_1_10.jpg,em,2019,2,13,2019-07-26,16,582,Turf,turf,turf
Em_1_10.jpg,em,2019,2,14,2019-07-26,90,567,Turf,turf,turf
Em_1_10.jpg,em,2019,2,15,2019-07-26,216,136,Turf,turf,turf
Em_1_10.jpg,em,2019,2,19,2019-07-26,170,232,Turf,turf,turf
Em_1_10.jpg,em,2019,2,20,2019-07-26,149,321,Turf,turf,turf
Em_1_10.jpg,em,2019,2,21,2019-07-26,229,483,Turf,turf,turf
Em_1_10.jpg,em,2019,2,23,2019-07-26,130,373,Turf,turf,turf
Em_1_10.jpg,em,2019,2,28,2019-07-26,296,145,Turf,turf,turf
Em_1_10.jpg,em,2019,2,30,2019-07-26,288,261,Turf,turf,turf
Em_1_10.jpg,em,2019,2,31,2019-07-26,327,322,Turf,turf,turf
Em_1_10.jpg,em,2019,2,32,2019-07-26,269,462,Turf,turf,turf
Em_1_10.jpg,em,2019,2,34,2019-07-26,312,448,Turf,turf,turf
Em_1_10.jpg,em,2019,2,35,2019-07-26,348,392,Turf,turf,turf
Em_1_10.jpg,em,2019,2,36,2019-07-26,283,394,Turf,turf,turf
Em_1_10.jpg,em,2019,2,41,2019-07-26,464,443,Turf,turf,turf
Em_1_10.jpg,em,2019,2,45,2019-07-26,568,138,Turf,turf,turf
Em_1_10.jpg,em,2019,2,46,2019-07-26,558,150,Turf,turf,turf
Em_1_10.jpg,em,2019,2,47,2019-07-26,530,261,Turf,turf,turf
Em_1_10.jpg,em,2019,2,50,2019-07-26,573,401,Turf,turf,turf
Em_1_11.jpg,em,2019,3,1,2019-07-26,17,10,AL_fleshy,af,macroalgae
Em_1_11.jpg,em,2019,3,8,2019-07-26,33,554,AL_fleshy,af,macroalgae
Em_1_11.jpg,em,2019,3,9,2019-07-26,79,536,AL_fleshy,af,macroalgae
Em_1_11.jpg,em,2019,3,17,2019-07-26,226,418,AL_fleshy,af,macroalgae
Em_1_11.jpg,em,2019,3,36,2019-07-26,433,230,AL_fleshy,af,macroalgae
Em_1_11.jpg,em,2019,3,38,2019-07-26,369,227,AL_fleshy,af,macroalgae
Em_1_11.jpg,em,2019,3,50,2019-07-26,536,598,AL_fleshy,af,macroalgae
Em_1_11.jpg,em,2019,3,3,2019-07-26,13,132,Sediment,sed,abiotic
Em_1_11.jpg,em,2019,3,4,2019-07-26,108,227,Sediment,sed,abiotic
Em_1_11.jpg,em,2019,3,7,2019-07-26,99,343,CYANO,cya,cyano
Em_1_11.jpg,em,2019,3,13,2019-07-26,244,228,Sediment,sed,abiotic
Em_1_11.jpg,em,2019,3,14,2019-07-26,213,194,Sediment,sed,abiotic
Em_1_11.jpg,em,2019,3,15,2019-07-26,131,276,Sediment,sed,abiotic
Em_1_11.jpg,em,2019,3,16,2019-07-26,166,391,Bare-Subst,bare,abiotic
Em_1_11.jpg,em,2019,3,25,2019-07-26,291,247,Sediment,sed,abiotic
Em_1_11.jpg,em,2019,3,26,2019-07-26,246,253,Sediment,sed,abiotic
Em_1_11.jpg,em,2019,3,27,2019-07-26,260,397,SPNG,spng,sponge
Em_1_11.jpg,em,2019,3,28,2019-07-26,290,464,Unk,unk,unknown
Em_1_11.jpg,em,2019,3,29,2019-07-26,247,452,Unk,unk,unknown
Em_1_11.jpg,em,2019,3,31,2019-07-26,283,537,Unk,unk,unknown
Em_1_11.jpg,em,2019,3,33,2019-07-26,461,245,PALY,paly,octo
Em_1_11.jpg,em,2019,3,41,2019-07-26,443,393,Unk,unk,unknown
Em_1_11.jpg,em,2019,3,47,2019-07-26,491,239,PALY,paly,octo
Em_1_11.jpg,em,2019,3,2,2019-07-26,90,37,Turf,turf,turf
Em_1_11.jpg,em,2019,3,5,2019-07-26,11,206,Turf,turf,turf
Em_1_11.jpg,em,2019,3,6,2019-07-26,13,262,Turf,turf,turf
Em_1_11.jpg,em,2019,3,10,2019-07-26,156,22,Turf,turf,turf
Em_1_11.jpg,em,2019,3,11,2019-07-26,209,81,Turf,turf,turf
Em_1_11.jpg,em,2019,3,12,2019-07-26,177,178,Turf,turf,turf
Em_1_11.jpg,em,2019,3,18,2019-07-26,144,400,Turf,turf,turf
Em_1_11.jpg,em,2019,3,19,2019-07-26,164,486,Turf,turf,turf
Em_1_11.jpg,em,2019,3,20,2019-07-26,363,18,Turf,turf,turf
Em_1_11.jpg,em,2019,3,21,2019-07-26,347,120,Turf,turf,turf
Em_1_11.jpg,em,2019,3,22,2019-07-26,332,189,Turf,turf,turf
Em_1_11.jpg,em,2019,3,23,2019-07-26,280,136,Turf,turf,turf
Em_1_11.jpg,em,2019,3,24,2019-07-26,356,144,Turf,turf,turf
Em_1_11.jpg,em,2019,3,30,2019-07-26,317,473,Turf,turf,turf
Em_1_11.jpg,em,2019,3,32,2019-07-26,456,8,Turf,turf,turf
Em_1_11.jpg,em,2019,3,34,2019-07-26,377,138,Turf,turf,turf
Em_1_11.jpg,em,2019,3,35,2019-07-26,415,130,Turf,turf,turf
Em_1_11.jpg,em,2019,3,37,2019-07-26,398,155,Turf,turf,turf
Em_1_11.jpg,em,2019,3,39,2019-07-26,386,347,Turf,turf,turf
Em_1_11.jpg,em,2019,3,40,2019-07-26,477,369,Turf,turf,turf
Em_1_11.jpg,em,2019,3,42,2019-07-26,427,503,Turf,turf,turf
Em_1_11.jpg,em,2019,3,43,2019-07-26,395,495,Turf,turf,turf
Em_1_11.jpg,em,2019,3,44,2019-07-26,565,38,Turf,turf,turf
Em_1_11.jpg,em,2019,3,45,2019-07-26,563,37,Turf,turf,turf
Em_1_11.jpg,em,2019,3,46,2019-07-26,593,6,Turf,turf,turf
Em_1_11.jpg,em,2019,3,48,2019-07-26,512,349,Turf,turf,turf
Em_1_11.jpg,em,2019,3,49,2019-07-26,489,409,Turf,turf,turf
Em_1_12.jpg,em,2019,4,4,2019-07-26,14,239,AL_fleshy,af,macroalgae
Em_1_12.jpg,em,2019,4,8,2019-07-26,126,372,AL_fleshy,af,macroalgae
Em_1_12.jpg,em,2019,4,9,2019-07-26,104,555,AL_fleshy,af,macroalgae
Em_1_12.jpg,em,2019,4,10,2019-07-26,58,511,AL_fleshy,af,macroalgae
Em_1_12.jpg,em,2019,4,26,2019-07-26,362,473,AL_fleshy,af,macroalgae
Em_1_12.jpg,em,2019,4,27,2019-07-26,310,395,AL_fleshy,af,macroalgae
Em_1_12.jpg,em,2019,4,28,2019-07-26,316,437,AL_fleshy,af,macroalgae
Em_1_12.jpg,em,2019,4,44,2019-07-26,545,317,AL_fleshy,af,macroalgae
Em_1_12.jpg,em,2019,4,47,2019-07-26,523,419,AL_fleshy,af,macroalgae
Em_1_12.jpg,em,2019,4,48,2019-07-26,562,391,AL_fleshy,af,macroalgae
Em_1_12.jpg,em,2019,4,49,2019-07-26,549,445,AL_fleshy,af,macroalgae
Em_1_12.jpg,em,2019,4,50,2019-07-26,497,502,AL_fleshy,af,macroalgae
Em_1_12.jpg,em,2019,4,11,2019-07-26,144,21,Sediment,sed,abiotic
Em_1_12.jpg,em,2019,4,17,2019-07-26,128,329,Sediment,sed,abiotic
Em_1_12.jpg,em,2019,4,19,2019-07-26,296,111,Sediment,sed,abiotic
Em_1_12.jpg,em,2019,4,20,2019-07-26,322,213,Sediment,sed,abiotic
Em_1_12.jpg,em,2019,4,24,2019-07-26,353,251,Sediment,sed,abiotic
Em_1_12.jpg,em,2019,4,32,2019-07-26,408,31,Sediment,sed,abiotic
Em_1_12.jpg,em,2019,4,38,2019-07-26,605,128,Sediment,sed,abiotic
Em_1_12.jpg,em,2019,4,39,2019-07-26,574,173,Sediment,sed,abiotic
Em_1_12.jpg,em,2019,4,40,2019-07-26,558,200,Sediment,sed,abiotic
Em_1_12.jpg,em,2019,4,41,2019-07-26,524,165,Sediment,sed,abiotic
Em_1_12.jpg,em,2019,4,42,2019-07-26,492,214,Sediment,sed,abiotic
Em_1_12.jpg,em,2019,4,43,2019-07-26,533,251,Sediment,sed,abiotic
Em_1_12.jpg,em,2019,4,1,2019-07-26,85,8,Turf,turf,turf
Em_1_12.jpg,em,2019,4,2,2019-07-26,110,89,Turf,turf,turf
Em_1_12.jpg,em,2019,4,3,2019-07-26,126,227,Turf,turf,turf
Em_1_12.jpg,em,2019,4,5,2019-07-26,6,175,Turf,turf,turf
Em_1_12.jpg,em,2019,4,6,2019-07-26,6,197,Turf,turf,turf
Em_1_12.jpg,em,2019,4,7,2019-07-26,65,482,Turf,turf,turf
Em_1_12.jpg,em,2019,4,12,2019-07-26,210,199,Turf,turf,turf
Em_1_12.jpg,em,2019,4,13,2019-07-26,195,236,Turf,turf,turf
Em_1_12.jpg,em,2019,4,14,2019-07-26,168,145,Turf,turf,turf
Em_1_12.jpg,em,2019,4,15,2019-07-26,169,131,Turf,turf,turf
Em_1_12.jpg,em,2019,4,16,2019-07-26,243,309,Turf,turf,turf
Em_1_12.jpg,em,2019,4,18,2019-07-26,211,398,Turf,turf,turf
Em_1_12.jpg,em,2019,4,21,2019-07-26,261,218,Turf,turf,turf
Em_1_12.jpg,em,2019,4,22,2019-07-26,247,217,Turf,turf,turf
Em_1_12.jpg,em,2019,4,23,2019-07-26,313,341,Turf,turf,turf
Em_1_12.jpg,em,2019,4,25,2019-07-26,277,299,Turf,turf,turf
Em_1_12.jpg,em,2019,4,29,2019-07-26,342,401,Turf,turf,turf
Em_1_12.jpg,em,2019,4,30,2019-07-26,290,533,Turf,turf,turf
Em_1_12.jpg,em,2019,4,31,2019-07-26,302,524,Turf,turf,turf
Em_1_12.jpg,em,2019,4,33,2019-07-26,460,489,Turf,turf,turf
Em_1_12.jpg,em,2019,4,34,2019-07-26,412,549,Turf,turf,turf
Em_1_12.jpg,em,2019,4,35,2019-07-26,471,588,Turf,turf,turf
Em_1_12.jpg,em,2019,4,36,2019-07-26,485,573,Turf,turf,turf
Em_1_12.jpg,em,2019,4,37,2019-07-26,595,58,Turf,turf,turf
Em_1_12.jpg,em,2019,4,45,2019-07-26,606,268,Turf,turf,turf
Em_1_12.jpg,em,2019,4,46,2019-07-26,528,261,Turf,turf,turf
Em_1_13.jpg,em,2019,5,22,2019-07-26,251,47,AL_fleshy,af,macroalgae
Em_1_13.jpg,em,2019,5,38,2019-07-26,367,450,AL_fleshy,af,macroalgae
Em_1_13.jpg,em,2019,5,5,2019-07-26,88,219,Sediment,sed,abiotic
Em_1_13.jpg,em,2019,5,6,2019-07-26,106,589,Unk,unk,unknown
Em_1_13.jpg,em,2019,5,7,2019-07-26,17,495,Unk,unk,unknown
Em_1_13.jpg,em,2019,5,8,2019-07-26,63,582,Unk,unk,unknown
Em_1_13.jpg,em,2019,5,10,2019-07-26,238,122,Sediment,sed,abiotic
Em_1_13.jpg,em,2019,5,14,2019-07-26,126,245,Sediment,sed,abiotic
Em_1_13.jpg,em,2019,5,15,2019-07-26,213,294,Sediment,sed,abiotic
Em_1_13.jpg,em,2019,5,16,2019-07-26,193,285,Sediment,sed,abiotic
Em_1_13.jpg,em,2019,5,17,2019-07-26,159,379,Sediment,sed,abiotic
Em_1_13.jpg,em,2019,5,19,2019-07-26,177,591,SCplu,swh,octo
Em_1_13.jpg,em,2019,5,23,2019-07-26,288,123,Unk,unk,unknown
Em_1_13.jpg,em,2019,5,24,2019-07-26,259,90,Sediment,sed,abiotic
Em_1_13.jpg,em,2019,5,25,2019-07-26,357,238,Sediment,sed,abiotic
Em_1_13.jpg,em,2019,5,26,2019-07-26,264,246,Sediment,sed,abiotic
Em_1_13.jpg,em,2019,5,27,2019-07-26,354,246,Sediment,sed,abiotic
Em_1_13.jpg,em,2019,5,28,2019-07-26,278,278,Sediment,sed,abiotic
Em_1_13.jpg,em,2019,5,1,2019-07-26,60,41,Turf,turf,turf
Em_1_13.jpg,em,2019,5,2,2019-07-26,95,109,Turf,turf,turf
Em_1_13.jpg,em,2019,5,3,2019-07-26,47,65,Turf,turf,turf
Em_1_13.jpg,em,2019,5,4,2019-07-26,104,73,Turf,turf,turf
Em_1_13.jpg,em,2019,5,9,2019-07-26,12,534,Turf,turf,turf
Em_1_13.jpg,em,2019,5,11,2019-07-26,228,20,Turf,turf,turf
Em_1_13.jpg,em,2019,5,12,2019-07-26,172,13,Turf,turf,turf
Em_1_13.jpg,em,2019,5,13,2019-07-26,170,105,Turf,turf,turf
Em_1_13.jpg,em,2019,5,18,2019-07-26,226,368,Turf,turf,turf
Em_1_13.jpg,em,2019,5,20,2019-07-26,241,520,Turf,turf,turf
Em_1_13.jpg,em,2019,5,21,2019-07-26,240,578,Turf,turf,turf
Em_1_13.jpg,em,2019,5,29,2019-07-26,285,424,Turf,turf,turf
Em_1_13.jpg,em,2019,5,30,2019-07-26,279,442,Turf,turf,turf
Em_1_13.jpg,em,2019,5,31,2019-07-26,251,373,Turf,turf,turf
Em_1_13.jpg,em,2019,5,32,2019-07-26,326,472,Turf,turf,turf
Em_1_13.jpg,em,2019,5,33,2019-07-26,294,399,Turf,turf,turf
Em_1_13.jpg,em,2019,5,34,2019-07-26,466,67,Turf,turf,turf
Em_1_13.jpg,em,2019,5,35,2019-07-26,414,20,Turf,turf,turf
Em_1_13.jpg,em,2019,5,36,2019-07-26,383,328,Turf,turf,turf
Em_1_13.jpg,em,2019,5,37,2019-07-26,472,280,Turf,turf,turf
Em_1_13.jpg,em,2019,5,39,2019-07-26,451,483,Turf,turf,turf
Em_1_13.jpg,em,2019,5,40,2019-07-26,437,427,Turf,turf,turf
Em_1_13.jpg,em,2019,5,41,2019-07-26,416,379,Turf,turf,turf
Em_1_13.jpg,em,2019,5,42,2019-07-26,459,502,Turf,turf,turf
Em_1_13.jpg,em,2019,5,43,2019-07-26,478,591,Turf,turf,turf
Em_1_13.jpg,em,2019,5,44,2019-07-26,510,151,Turf,turf,turf
Em_1_13.jpg,em,2019,5,45,2019-07-26,560,196,Turf,turf,turf
Em_1_13.jpg,em,2019,5,46,2019-07-26,498,428,Turf,turf,turf
Em_1_13.jpg,em,2019,5,47,2019-07-26,519,441,Turf,turf,turf
Em_1_13.jpg,em,2019,5,48,2019-07-26,525,578,Turf,turf,turf
Em_1_13.jpg,em,2019,5,49,2019-07-26,603,494,Turf,turf,turf
Em_1_13.jpg,em,2019,5,50,2019-07-26,519,584,Turf,turf,turf
Em_1_14.jpg,em,2019,6,21,2019-07-26,180,559,AL_fleshy,af,macroalgae
Em_1_14.jpg,em,2019,6,22,2019-07-26,188,596,AL_fleshy,af,macroalgae
Em_1_14.jpg,em,2019,6,27,2019-07-26,339,389,AL_fleshy,af,macroalgae
Em_1_14.jpg,em,2019,6,5,2019-07-26,121,285,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,9,2019-07-26,199,129,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,10,2019-07-26,181,210,Bare-Subst,bare,abiotic
Em_1_14.jpg,em,2019,6,11,2019-07-26,171,152,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,23,2019-07-26,253,56,Unk,unk,unknown
Em_1_14.jpg,em,2019,6,24,2019-07-26,290,83,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,25,2019-07-26,307,139,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,29,2019-07-26,248,377,SCplu,swh,octo
Em_1_14.jpg,em,2019,6,30,2019-07-26,316,540,SCplu,swh,octo
Em_1_14.jpg,em,2019,6,31,2019-07-26,423,88,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,32,2019-07-26,453,48,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,33,2019-07-26,480,98,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,34,2019-07-26,382,24,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,35,2019-07-26,467,185,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,42,2019-07-26,550,95,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,43,2019-07-26,583,19,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,44,2019-07-26,535,137,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,45,2019-07-26,550,150,Sediment,sed,abiotic
Em_1_14.jpg,em,2019,6,1,2019-07-26,70,163,Turf,turf,turf
Em_1_14.jpg,em,2019,6,2,2019-07-26,42,185,Turf,turf,turf
Em_1_14.jpg,em,2019,6,3,2019-07-26,57,174,Turf,turf,turf
Em_1_14.jpg,em,2019,6,4,2019-07-26,29,207,Turf,turf,turf
Em_1_14.jpg,em,2019,6,6,2019-07-26,41,533,Turf,turf,turf
Em_1_14.jpg,em,2019,6,7,2019-07-26,68,533,Turf,turf,turf
Em_1_14.jpg,em,2019,6,8,2019-07-26,195,92,Turf,turf,turf
Em_1_14.jpg,em,2019,6,12,2019-07-26,154,352,Turf,turf,turf
Em_1_14.jpg,em,2019,6,13,2019-07-26,186,262,Turf,turf,turf
Em_1_14.jpg,em,2019,6,14,2019-07-26,191,485,Turf,turf,turf
Em_1_14.jpg,em,2019,6,15,2019-07-26,218,471,Turf,turf,turf
Em_1_14.jpg,em,2019,6,16,2019-07-26,242,437,Turf,turf,turf
Em_1_14.jpg,em,2019,6,17,2019-07-26,135,370,Turf,turf,turf
Em_1_14.jpg,em,2019,6,18,2019-07-26,219,406,Turf,turf,turf
Em_1_14.jpg,em,2019,6,19,2019-07-26,165,507,Turf,turf,turf
Em_1_14.jpg,em,2019,6,20,2019-07-26,186,535,Turf,turf,turf
Em_1_14.jpg,em,2019,6,26,2019-07-26,252,304,Turf,turf,turf
Em_1_14.jpg,em,2019,6,28,2019-07-26,346,399,Turf,turf,turf
Em_1_14.jpg,em,2019,6,36,2019-07-26,375,238,Turf,turf,turf
Em_1_14.jpg,em,2019,6,37,2019-07-26,430,298,Turf,turf,turf
Em_1_14.jpg,em,2019,6,38,2019-07-26,428,309,Turf,turf,turf
Em_1_14.jpg,em,2019,6,39,2019-07-26,392,380,Turf,turf,turf
Em_1_14.jpg,em,2019,6,40,2019-07-26,384,421,Turf,turf,turf
Em_1_14.jpg,em,2019,6,41,2019-07-26,429,537,Turf,turf,turf
Em_1_14.jpg,em,2019,6,46,2019-07-26,482,256,Turf,turf,turf
Em_1_14.jpg,em,2019,6,47,2019-07-26,489,311,Turf,turf,turf
Em_1_14.jpg,em,2019,6,48,2019-07-26,584,412,Turf,turf,turf
Em_1_14.jpg,em,2019,6,49,2019-07-26,547,566,Turf,turf,turf
Em_1_14.jpg,em,2019,6,50,2019-07-26,570,520,Turf,turf,turf
Em_1_15.jpg,em,2019,7,18,2019-07-26,241,479,AL_fleshy,af,macroalgae
Em_1_15.jpg,em,2019,7,19,2019-07-26,235,487,AL_fleshy,af,macroalgae
Em_1_15.jpg,em,2019,7,37,2019-07-26,491,16,AL_fleshy,af,macroalgae
Em_1_15.jpg,em,2019,7,42,2019-07-26,487,171,AL_fleshy,af,macroalgae
Em_1_15.jpg,em,2019,7,1,2019-07-26,93,82,Sediment,sed,abiotic
Em_1_15.jpg,em,2019,7,2,2019-07-26,36,68,Sediment,sed,abiotic
Em_1_15.jpg,em,2019,7,3,2019-07-26,46,229,Sediment,sed,abiotic
Em_1_15.jpg,em,2019,7,4,2019-07-26,71,382,Unk,unk,unknown
Em_1_15.jpg,em,2019,7,5,2019-07-26,36,382,Unk,unk,unknown
Em_1_15.jpg,em,2019,7,8,2019-07-26,22,371,Unk,unk,unknown
Em_1_15.jpg,em,2019,7,10,2019-07-26,70,513,SCplu,swh,octo
Em_1_15.jpg,em,2019,7,11,2019-07-26,117,549,Unk,unk,unknown
Em_1_15.jpg,em,2019,7,14,2019-07-26,141,39,Sediment,sed,abiotic
Em_1_15.jpg,em,2019,7,15,2019-07-26,142,13,Sediment,sed,abiotic
Em_1_15.jpg,em,2019,7,20,2019-07-26,213,519,Unk,unk,unknown
Em_1_15.jpg,em,2019,7,21,2019-07-26,190,560,Unk,unk,unknown
Em_1_15.jpg,em,2019,7,22,2019-07-26,138,547,Unk,unk,unknown
Em_1_15.jpg,em,2019,7,23,2019-07-26,287,35,Sediment,sed,abiotic
Em_1_15.jpg,em,2019,7,30,2019-07-26,387,48,Sediment,sed,abiotic
Em_1_15.jpg,em,2019,7,45,2019-07-26,565,448,Seafan,sfan,octo
Em_1_15.jpg,em,2019,7,49,2019-07-26,577,485,Seafan,sfan,octo
Em_1_15.jpg,em,2019,7,50,2019-07-26,575,528,Seafan,sfan,octo
Em_1_15.jpg,em,2019,7,6,2019-07-26,65,429,Turf,turf,turf
Em_1_15.jpg,em,2019,7,7,2019-07-26,44,461,Turf,turf,turf
Em_1_15.jpg,em,2019,7,9,2019-07-26,37,595,Turf,turf,turf
Em_1_15.jpg,em,2019,7,12,2019-07-26,29,530,Turf,turf,turf
Em_1_15.jpg,em,2019,7,13,2019-07-26,41,566,Turf,turf,turf
Em_1_15.jpg,em,2019,7,16,2019-07-26,125,153,Turf,turf,turf
