Plot Title: KBN.12.08.21,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 21236769, SEN S/N: 21236769)","Intensity, lum/ft² (LGR S/N: 21236769, SEN S/N: 21236769)",Coupler Attached (LGR S/N: 21236769),Host Connected (LGR S/N: 21236769),Stopped (LGR S/N: 21236769),End Of File (LGR S/N: 21236769)
581,1/25/2022 18:00,24.255,1,,,,
582,1/25/2022 20:00,23.869,0,,,,
583,1/25/2022 22:00,24.255,0,,,,
584,1/26/2022 0:00,24.448,0,,,,
585,1/26/2022 2:00,24.545,0,,,,
586,1/26/2022 4:00,24.545,0,,,,
587,1/26/2022 6:00,24.448,0,,,,
588,1/26/2022 8:00,23.773,48,,,,
589,1/26/2022 10:00,23.484,101,,,,
590,1/26/2022 12:00,23.581,106,,,,
591,1/26/2022 14:00,23.869,83,,,,
592,1/26/2022 16:00,24.255,47,,,,
593,1/26/2022 18:00,24.448,1,,,,
594,1/26/2022 20:00,24.351,0,,,,
595,1/26/2022 22:00,23.966,0,,,,
596,1/27/2022 0:00,24.255,0,,,,
597,1/27/2022 2:00,24.545,0,,,,
598,1/27/2022 4:00,24.545,0,,,,
599,1/27/2022 6:00,24.545,0,,,,
600,1/27/2022 8:00,24.448,25,,,,
601,1/27/2022 10:00,24.062,89,,,,
602,1/27/2022 12:00,24.158,125,,,,
603,1/27/2022 14:00,24.448,114,,,,
604,1/27/2022 16:00,24.255,53,,,,
605,1/27/2022 18:00,24.255,2,,,,
606,1/27/2022 20:00,24.158,0,,,,
607,1/27/2022 22:00,24.062,0,,,,
608,1/28/2022 0:00,24.062,0,,,,
609,1/28/2022 2:00,24.255,0,,,,
610,1/28/2022 4:00,24.255,0,,,,
611,1/28/2022 6:00,24.255,0,,,,
612,1/28/2022 8:00,24.158,31,,,,
613,1/28/2022 10:00,24.062,512,,,,
614,1/28/2022 12:00,24.158,176,,,,
615,1/28/2022 14:00,24.448,224,,,,
616,1/28/2022 16:00,24.351,85,,,,
617,1/28/2022 18:00,24.351,1,,,,
618,1/28/2022 20:00,24.255,0,,,,
619,1/28/2022 22:00,24.062,0,,,,
620,1/29/2022 0:00,23.677,0,,,,
621,1/29/2022 2:00,23.581,0,,,,
622,1/29/2022 4:00,23.966,0,,,,
623,1/29/2022 6:00,23.966,0,,,,
624,1/29/2022 8:00,23.773,15,,,,
625,1/29/2022 10:00,23.966,256,,,,
626,1/29/2022 12:00,23.581,256,,,,
627,1/29/2022 14:00,23.966,152,,,,
628,1/29/2022 16:00,24.158,144,,,,
629,1/29/2022 18:00,23.966,2,,,,
630,1/29/2022 20:00,23.581,0,,,,
631,1/29/2022 22:00,23.196,0,,,,
632,1/30/2022 0:00,22.812,0,,,,
633,1/30/2022 2:00,22.812,0,,,,
634,1/30/2022 4:00,23.581,0,,,,
635,1/30/2022 6:00,23.869,0,,,,
636,1/30/2022 8:00,23.869,77,,,,
637,1/30/2022 10:00,23.869,336,,,,
638,1/30/2022 12:00,23.773,464,,,,
639,1/30/2022 14:00,23.773,448,,,,
640,1/30/2022 16:00,23.773,216,,,,
641,1/30/2022 18:00,23.869,2,,,,
642,1/30/2022 20:00,23.966,0,,,,
643,1/30/2022 22:00,23.581,0,,,,
644,1/31/2022 0:00,22.621,0,,,,
645,1/31/2022 2:00,22.429,0,,,,
646,1/31/2022 4:00,22.621,0,,,,
647,1/31/2022 6:00,22.812,0,,,,
648,1/31/2022 8:00,23.581,43,,,,
649,1/31/2022 10:00,23.966,240,,,,
650,1/31/2022 12:00,24.158,416,,,,
651,1/31/2022 14:00,23.966,352,,,,
652,1/31/2022 16:00,24.158,216,,,,
653,1/31/2022 18:00,24.158,3,,,,
654,1/31/2022 20:00,24.158,0,,,,
655,1/31/2022 22:00,24.062,0,,,,
656,2/1/2022 0:00,23.677,0,,,,
657,2/1/2022 2:00,23.1,0,,,,
658,2/1/2022 4:00,22.908,0,,,,
659,2/1/2022 6:00,23.1,0,,,,
660,2/1/2022 8:00,23.196,23,,,,
661,2/1/2022 10:00,23.869,87,,,,
662,2/1/2022 12:00,23.677,136,,,,
663,2/1/2022 14:00,23.1,95,,,,
664,2/1/2022 16:00,22.717,52,,,,
665,2/1/2022 18:00,22.717,1,,,,
666,2/1/2022 20:00,22.812,0,,,,
667,2/1/2022 22:00,23.292,0,,,,
668,2/2/2022 0:00,23.677,0,,,,
669,2/2/2022 2:00,22.812,0,,,,
670,2/2/2022 4:00,22.621,0,,,,
671,2/2/2022 6:00,23.004,0,,,,
672,2/2/2022 8:00,23.869,13,,,,
673,2/2/2022 10:00,24.158,79,,,,
674,2/2/2022 12:00,24.255,136,,,,
675,2/2/2022 14:00,23.388,110,,,,
676,2/2/2022 16:00,22.908,35,,,,
677,2/2/2022 18:00,23.196,2,,,,
678,2/2/2022 20:00,23.484,0,,,,
679,2/2/2022 22:00,23.869,0,,,,
680,2/3/2022 0:00,24.062,0,,,,
681,2/3/2022 2:00,23.677,0,,,,
682,2/3/2022 4:00,23.004,0,,,,
683,2/3/2022 6:00,22.908,0,,,,
684,2/3/2022 8:00,23.196,15,,,,
685,2/3/2022 10:00,23.966,58,,,,
686,2/3/2022 12:00,24.351,118,,,,
687,2/3/2022 14:00,24.158,36,,,,
688,2/3/2022 16:00,23.388,38,,,,
689,2/3/2022 18:00,23.292,1,,,,
690,2/3/2022 20:00,23.292,0,,,,
691,2/3/2022 22:00,23.773,0,,,,
692,2/4/2022 0:00,24.062,0,,,,
693,2/4/2022 2:00,24.062,0,,,,
694,2/4/2022 4:00,23.581,0,,,,
695,2/4/2022 6:00,23.292,0,,,,
696,2/4/2022 8:00,23.966,9,,,,
697,2/4/2022 10:00,24.158,54,,,,
698,2/4/2022 12:00,24.255,168,,,,
699,2/4/2022 14:00,24.158,71,,,,
700,2/4/2022 16:00,23.773,75,,,,
701,2/4/2022 18:00,23.484,3,,,,
702,2/4/2022 20:00,23.581,0,,,,
703,2/4/2022 22:00,23.581,0,,,,
704,2/5/2022 0:00,23.773,0,,,,
705,2/5/2022 2:00,23.966,0,,,,
706,2/5/2022 4:00,23.773,0,,,,
707,2/5/2022 6:00,23.484,0,,,,
708,2/5/2022 8:00,23.581,26,,,,
709,2/5/2022 10:00,23.869,152,,,,
710,2/5/2022 12:00,24.158,124,,,,
711,2/5/2022 14:00,24.255,116,,,,
712,2/5/2022 16:00,24.158,76,,,,
713,2/5/2022 18:00,23.869,4,,,,
714,2/5/2022 20:00,23.773,0,,,,
715,2/5/2022 22:00,23.869,0,,,,
716,2/6/2022 0:00,24.158,0,,,,
717,2/6/2022 2:00,24.062,0,,,,
718,2/6/2022 4:00,23.773,0,,,,
719,2/6/2022 6:00,23.581,0,,,,
720,2/6/2022 8:00,23.677,21,,,,
721,2/6/2022 10:00,23.869,79,,,,
722,2/6/2022 12:00,24.351,192,,,,
723,2/6/2022 14:00,24.158,121,,,,
724,2/6/2022 16:00,24.158,50,,,,
725,2/6/2022 18:00,23.966,3,,,,
726,2/6/2022 20:00,23.966,0,,,,
727,2/6/2022 22:00,24.255,0,,,,
728,2/7/2022 0:00,24.641,0,,,,
729,2/7/2022 2:00,24.545,0,,,,
730,2/7/2022 4:00,24.448,0,,,,
731,2/7/2022 6:00,24.448,0,,,,
732,2/7/2022 8:00,23.869,47,,,,
733,2/7/2022 10:00,24.351,69,,,,
734,2/7/2022 12:00,24.545,100,,,,
735,2/7/2022 14:00,24.545,85,,,,
736,2/7/2022 16:00,24.641,51,,,,
737,2/7/2022 18:00,24.351,3,,,,
738,2/7/2022 20:00,24.255,0,,,,
739,2/7/2022 22:00,24.351,0,,,,
740,2/8/2022 0:00,24.545,0,,,,
741,2/8/2022 2:00,24.641,0,,,,
742,2/8/2022 4:00,24.641,0,,,,
743,2/8/2022 6:00,24.448,0,,,,
744,2/8/2022 8:00,24.158,11,,,,
745,2/8/2022 10:00,24.062,36,,,,
746,2/8/2022 12:00,24.062,52,,,,
747,2/8/2022 14:00,24.545,248,,,,
748,2/8/2022 16:00,24.448,44,,,,
749,2/8/2022 18:00,24.351,1,,,,
750,2/8/2022 20:00,24.448,0,,,,
751,2/8/2022 22:00,24.545,0,,,,
752,2/9/2022 0:00,24.545,0,,,,
753,2/9/2022 2:00,24.545,0,,,,
754,2/9/2022 4:00,24.448,0,,,,
755,2/9/2022 6:00,24.448,0,,,,
756,2/9/2022 8:00,24.351,9,,,,
757,2/9/2022 10:00,24.351,21,,,,
758,2/9/2022 12:00,24.545,24,,,,
759,2/9/2022 14:00,24.641,20,,,,
760,2/9/2022 16:00,24.641,10,,,,
761,2/9/2022 18:00,24.545,2,,,,
762,2/9/2022 20:00,24.448,0,,,,
763,2/9/2022 22:00,24.351,0,,,,
764,2/10/2022 0:00,24.738,0,,,,
765,2/10/2022 2:00,24.545,0,,,,
766,2/10/2022 4:00,24.738,0,,,,
767,2/10/2022 6:00,24.738,0,,,,
768,2/10/2022 8:00,24.641,61,,,,
769,2/10/2022 10:00,24.835,336,,,,
770,2/10/2022 12:00,24.835,73,,,,
771,2/10/2022 14:00,24.931,70,,,,
772,2/10/2022 16:00,25.222,48,,,,
773,2/10/2022 18:00,25.222,4,,,,
774,2/10/2022 20:00,25.125,0,,,,
775,2/10/2022 22:00,25.125,0,,,,
776,2/11/2022 0:00,25.125,0,,,,
777,2/11/2022 2:00,25.319,0,,,,
778,2/11/2022 4:00,25.319,0,,,,
779,2/11/2022 6:00,25.222,0,,,,
780,2/11/2022 8:00,25.222,23,,,,
781,2/11/2022 10:00,25.319,88,,,,
782,2/11/2022 12:00,25.513,105,,,,
783,2/11/2022 14:00,25.708,111,,,,
784,2/11/2022 16:00,25.513,86,,,,
785,2/11/2022 18:00,25.319,2,,,,
786,2/11/2022 20:00,25.319,0,,,,
787,2/11/2022 22:00,25.222,0,,,,
788,2/12/2022 0:00,25.125,0,,,,
789,2/12/2022 2:00,25.125,0,,,,
790,2/12/2022 4:00,25.222,0,,,,
791,2/12/2022 6:00,25.222,0,,,,
792,2/12/2022 8:00,25.125,89,,,,
793,2/12/2022 10:00,25.125,384,,,,
794,2/12/2022 12:00,25.125,256,,,,
795,2/12/2022 14:00,25.319,136,,,,
796,2/12/2022 16:00,25.416,45,,,,
797,2/12/2022 18:00,25.319,5,,,,
798,2/12/2022 20:00,25.416,0,,,,
799,2/12/2022 22:00,25.416,0,,,,
800,2/13/2022 0:00,25.416,0,,,,
801,2/13/2022 2:00,25.319,0,,,,
802,2/13/2022 4:00,25.222,0,,,,
803,2/13/2022 6:00,25.222,0,,,,
804,2/13/2022 8:00,25.319,10,,,,
805,2/13/2022 10:00,25.125,4,,,,
806,2/13/2022 12:00,25.125,94,,,,
807,2/13/2022 14:00,25.222,96,,,,
808,2/13/2022 16:00,25.222,49,,,,
809,2/13/2022 18:00,25.222,2,,,,
810,2/13/2022 20:00,25.125,0,,,,
811,2/13/2022 22:00,24.931,0,,,,
812,2/14/2022 0:00,24.835,0,,,,
813,2/14/2022 2:00,24.738,0,,,,
814,2/14/2022 4:00,24.641,0,,,,
815,2/14/2022 6:00,24.545,0,,,,
816,2/14/2022 8:00,24.545,57,,,,
817,2/14/2022 10:00,24.641,272,,,,
818,2/14/2022 12:00,24.641,352,,,,
819,2/14/2022 14:00,24.641,336,,,,
820,2/14/2022 16:00,24.641,176,,,,
821,2/14/2022 18:00,24.545,6,,,,
822,2/14/2022 20:00,24.545,0,,,,
823,2/14/2022 22:00,24.448,0,,,,
824,2/15/2022 0:00,24.255,0,,,,
825,2/15/2022 2:00,23.966,0,,,,
826,2/15/2022 4:00,23.966,0,,,,
827,2/15/2022 6:00,24.158,0,,,,
828,2/15/2022 8:00,24.351,22,,,,
829,2/15/2022 10:00,24.448,152,,,,
830,2/15/2022 12:00,24.062,136,,,,
831,2/15/2022 14:00,24.062,114,,,,
832,2/15/2022 16:00,23.966,25,,,,
833,2/15/2022 18:00,24.062,1,,,,
834,2/15/2022 20:00,24.062,0,,,,
835,2/15/2022 22:00,24.062,0,,,,
836,2/16/2022 0:00,23.773,0,,,,
837,2/16/2022 2:00,23.581,0,,,,
838,2/16/2022 4:00,23.581,0,,,,
839,2/16/2022 6:00,23.773,0,,,,
840,2/16/2022 8:00,24.351,17,,,,
841,2/16/2022 10:00,24.545,160,,,,
842,2/16/2022 12:00,24.448,56,,,,
843,2/16/2022 14:00,24.351,72,,,,
844,2/16/2022 16:00,24.351,17,,,,
845,2/16/2022 18:00,24.448,3,,,,
846,2/16/2022 20:00,24.351,0,,,,
847,2/16/2022 22:00,24.351,0,,,,
848,2/17/2022 0:00,24.255,0,,,,
849,2/17/2022 2:00,23.773,0,,,,
850,2/17/2022 4:00,23.869,0,,,,
851,2/17/2022 6:00,24.158,0,,,,
852,2/17/2022 8:00,24.351,22,,,,
853,2/17/2022 10:00,24.545,160,,,,
854,2/17/2022 12:00,24.641,304,,,,
855,2/17/2022 14:00,24.448,152,,,,
856,2/17/2022 16:00,24.255,39,,,,
857,2/17/2022 18:00,24.448,2,,,,
858,2/17/2022 20:00,24.641,0,,,,
859,2/17/2022 22:00,24.641,0,,,,
860,2/18/2022 0:00,24.545,0,,,,
861,2/18/2022 2:00,24.351,0,,,,
862,2/18/2022 4:00,23.966,0,,,,
863,2/18/2022 6:00,24.062,0,,,,
864,2/18/2022 8:00,24.255,52,,,,
865,2/18/2022 10:00,24.448,320,,,,
866,2/18/2022 12:00,24.641,3,,,,
867,2/18/2022 14:00,25.61,1792,,,,
868,2/18/2022 16:00,28.159,400,,,,
869,2/18/2022 18:00,23.869,0,,,,
870,2/18/2022 20:00,23.773,0,,,,
871,2/18/2022 22:00,23.773,0,,,,
872,2/19/2022 0:00,23.773,0,,,,
873,2/19/2022 2:00,23.869,0,,,,
874,2/19/2022 4:00,23.869,0,,,,
875,2/19/2022 6:00,23.869,0,,,,
876,2/19/2022 8:00,23.966,0,,,,
877,2/19/2022 10:00,23.773,0,,,,
878,2/19/2022 12:00,23.677,0,,,,
879,2/19/2022 14:00,23.677,0,,,,
880,2/19/2022 16:00,23.677,0,,,,
881,2/19/2022 18:00,23.581,0,,,,
882,2/19/2022 20:00,23.869,0,,,,
883,2/19/2022 22:00,23.869,0,,,,
884,2/20/2022 0:00,23.773,0,,,,
885,2/20/2022 2:00,23.773,0,,,,
886,2/20/2022 4:00,23.677,0,,,,
887,2/20/2022 6:00,23.677,0,,,,
888,2/20/2022 8:00,23.677,0,,,,
889,2/20/2022 10:00,23.773,0,,,,
890,2/20/2022 12:00,23.966,0,,,,
891,2/20/2022 14:00,24.062,0,,,,
892,2/20/2022 16:00,24.062,0,,,,
893,2/20/2022 18:00,24.062,0,,,,
894,2/20/2022 20:00,23.966,0,,,,
895,2/20/2022 22:00,23.869,0,,,,
896,2/21/2022 0:00,23.773,0,,,,
897,2/21/2022 2:00,23.677,0,,,,
898,2/21/2022 4:00,23.581,0,,,,
899,2/21/2022 6:00,23.677,0,,,,
900,2/21/2022 8:00,23.773,0,,,,
901,2/21/2022 10:00,23.869,0,,,,
902,2/21/2022 12:00,23.773,0,,,,
903,2/21/2022 14:00,23.773,0,,,,
904,2/21/2022 16:00,23.773,0,,,,
905,2/21/2022 18:00,23.677,1,,,,
906,2/21/2022 20:00,23.773,0,,,,
907,2/21/2022 22:00,23.869,0,,,,
908,2/22/2022 0:00,24.062,0,,,,
909,2/22/2022 2:00,24.062,0,,,,
910,2/22/2022 4:00,24.062,0,,,,
911,2/22/2022 6:00,24.062,0,,,,
912,2/22/2022 8:00,23.869,0,,,,
913,2/22/2022 10:00,23.869,0,,,,
914,2/22/2022 12:00,23.773,0,,,,
915,2/22/2022 14:00,23.677,0,,,,
916,2/22/2022 16:00,23.484,0,,,,
917,2/22/2022 18:00,23.388,0,,,,
918,2/22/2022 20:00,23.484,0,,,,
919,2/22/2022 22:00,23.581,0,,,,
920,2/23/2022 0:00,23.581,0,,,,
921,2/23/2022 2:00,23.773,0,,,,
922,2/23/2022 4:00,23.677,0,,,,
923,2/23/2022 6:00,23.869,0,,,,
924,2/23/2022 8:00,23.966,0,,,,
925,2/23/2022 10:00,23.773,0,,,,
926,2/23/2022 12:00,23.677,0,,,,
927,2/23/2022 14:00,23.677,0,,,,
928,2/23/2022 16:00,23.581,0,,,,
929,2/23/2022 18:00,23.484,0,,,,
930,2/23/2022 20:00,23.292,0,,,,
931,2/23/2022 22:00,23.196,0,,,,
932,2/24/2022 0:00,23.484,0,,,,
933,2/24/2022 2:00,23.677,0,,,,
934,2/24/2022 4:00,23.869,0,,,,
935,2/24/2022 6:00,23.966,0,,,,
936,2/24/2022 8:00,24.062,0,,,,
937,2/24/2022 10:00,23.677,0,,,,
938,2/24/2022 12:00,23.677,0,,,,
939,2/24/2022 14:00,23.581,0,,,,
940,2/24/2022 16:00,23.677,0,,,,
941,2/24/2022 18:00,23.581,0,,,,
942,2/24/2022 20:00,23.677,0,,,,
943,2/24/2022 22:00,23.773,0,,,,
944,2/25/2022 0:00,23.869,0,,,,
945,2/25/2022 2:00,24.062,0,,,,
946,2/25/2022 4:00,24.158,0,,,,
947,2/25/2022 6:00,24.255,0,,,,
948,2/25/2022 8:00,24.255,0,,,,
949,2/25/2022 10:00,23.869,0,,,,
950,2/25/2022 12:00,23.869,0,,,,
951,2/25/2022 14:00,23.677,0,,,,
952,2/25/2022 16:00,23.677,0,,,,
953,2/25/2022 18:00,23.484,0,,,,
954,2/25/2022 20:00,23.677,0,,,,
955,2/25/2022 22:00,23.869,0,,,,
956,2/26/2022 0:00,23.966,0,,,,
957,2/26/2022 2:00,24.062,0,,,,
958,2/26/2022 4:00,24.158,0,,,,
959,2/26/2022 6:00,24.158,0,,,,
960,2/26/2022 8:00,24.158,0,,,,
961,2/26/2022 10:00,24.062,0,,,,
962,2/26/2022 12:00,23.869,0,,,,
963,2/26/2022 14:00,23.869,0,,,,
964,2/26/2022 16:00,23.773,0,,,,
965,2/26/2022 18:00,23.869,0,,,,
966,2/26/2022 20:00,23.966,0,,,,
967,2/26/2022 22:00,24.158,0,,,,
968,2/27/2022 0:00,24.062,0,,,,
969,2/27/2022 2:00,24.062,0,,,,
970,2/27/2022 4:00,24.062,0,,,,
971,2/27/2022 6:00,24.158,0,,,,
972,2/27/2022 8:00,24.158,0,,,,
973,2/27/2022 10:00,23.966,0,,,,
974,2/27/2022 12:00,23.966,0,,,,
975,2/27/2022 14:00,23.869,0,,,,
976,2/27/2022 16:00,23.966,0,,,,
977,2/27/2022 18:00,23.869,0,,,,
978,2/27/2022 20:00,23.966,0,,,,
979,2/27/2022 22:00,24.062,0,,,,
980,2/28/2022 0:00,23.966,0,,,,
981,2/28/2022 2:00,23.966,0,,,,
982,2/28/2022 4:00,24.062,0,,,,
983,2/28/2022 6:00,24.062,0,,,,
984,2/28/2022 8:00,23.966,0,,,,
985,2/28/2022 10:00,23.869,0,,,,
986,2/28/2022 12:00,23.869,0,,,,
987,2/28/2022 14:00,23.773,0,,,,
988,2/28/2022 16:00,23.773,0,,,,
989,2/28/2022 18:00,23.773,0,,,,
990,2/28/2022 20:00,23.869,0,,,,
991,2/28/2022 22:00,23.869,0,,,,
992,3/1/2022 0:00,24.062,0,,,,
993,3/1/2022 2:00,24.062,0,,,,
994,3/1/2022 4:00,24.062,0,,,,
995,3/1/2022 6:00,24.062,0,,,,
996,3/1/2022 8:00,24.062,0,,,,
997,3/1/2022 10:00,23.869,0,,,,
998,3/1/2022 12:00,23.869,0,,,,
999,3/1/2022 14:00,23.677,0,,,,
1000,3/1/2022 16:00,23.484,0,,,,
1001,3/1/2022 18:00,23.484,0,,,,
1002,3/1/2022 20:00,23.677,0,,,,
1003,3/1/2022 22:00,23.773,0,,,,
1004,3/2/2022 0:00,23.966,0,,,,
1005,3/2/2022 2:00,24.062,0,,,,
1006,3/2/2022 4:00,24.062,0,,,,
1007,3/2/2022 6:00,24.158,0,,,,
1008,3/2/2022 8:00,24.255,0,,,,
1009,3/2/2022 10:00,24.062,0,,,,
1010,3/2/2022 12:00,23.869,1,,,,
1011,3/2/2022 14:00,23.196,1,,,,
1012,3/2/2022 16:00,22.908,1,,,,
1013,3/2/2022 18:00,23.004,1,,,,
1014,3/2/2022 20:00,23.196,1,,,,
1015,3/2/2022 22:00,23.292,1,,,,
1016,3/3/2022 0:00,23.292,1,,,,
1017,3/3/2022 2:00,23.388,1,,,,
1018,3/3/2022 4:00,23.388,1,,,,
1019,3/3/2022 6:00,23.581,1,,,,
1020,3/3/2022 8:00,23.581,1,,,,
1021,3/3/2022 10:00,23.484,1,,,,
1022,3/3/2022 12:00,23.484,1,,,,
1023,3/3/2022 14:00,23.388,0,,,,
1024,3/3/2022 16:00,23.292,0,,,,
1025,3/3/2022 18:00,23.292,0,,,,
1026,3/3/2022 20:00,23.292,0,,,,
1027,3/3/2022 22:00,23.388,0,,,,
1028,3/4/2022 0:00,23.292,0,,,,
1029,3/4/2022 2:00,23.388,0,,,,
1030,3/4/2022 4:00,23.388,0,,,,
1031,3/4/2022 6:00,23.484,0,,,,
1032,3/4/2022 8:00,23.388,0,,,,
1033,3/4/2022 10:00,23.484,0,,,,
1034,3/4/2022 12:00,23.484,0,,,,
1035,3/4/2022 14:00,23.388,0,,,,
1036,3/4/2022 16:00,23.292,0,,,,
1037,3/4/2022 18:00,23.292,0,,,,
1038,3/4/2022 20:00,23.292,0,,,,
1039,3/4/2022 22:00,23.292,0,,,,
1040,3/5/2022 0:00,23.388,0,,,,
1041,3/5/2022 2:00,23.484,0,,,,
1042,3/5/2022 4:00,23.388,0,,,,
1043,3/5/2022 6:00,23.388,0,,,,
1044,3/5/2022 8:00,23.484,0,,,,
1045,3/5/2022 10:00,23.388,0,,,,
1046,3/5/2022 12:00,23.292,0,,,,
1047,3/5/2022 14:00,23.292,0,,,,
1048,3/5/2022 16:00,23.196,0,,,,
1049,3/5/2022 18:00,23.196,0,,,,
1050,3/5/2022 20:00,23.388,0,,,,
1051,3/5/2022 22:00,23.388,0,,,,
1052,3/6/2022 0:00,23.388,0,,,,
1053,3/6/2022 2:00,23.484,0,,,,
1054,3/6/2022 4:00,23.292,0,,,,
1055,3/6/2022 6:00,23.388,0,,,,
1056,3/6/2022 8:00,23.388,0,,,,
1057,3/6/2022 10:00,23.292,0,,,,
1058,3/6/2022 12:00,23.292,0,,,,
1059,3/6/2022 14:00,23.388,0,,,,
1060,3/6/2022 16:00,23.292,0,,,,
1061,3/6/2022 18:00,23.292,0,,,,
1062,3/6/2022 20:00,23.388,0,,,,
1063,3/6/2022 22:00,23.292,0,,,,
1064,3/7/2022 0:00,23.388,0,,,,
1065,3/7/2022 2:00,23.292,0,,,,
1066,3/7/2022 4:00,23.388,0,,,,
1067,3/7/2022 6:00,23.292,0,,,,
1068,3/7/2022 8:00,23.388,0,,,,
1069,3/7/2022 10:00,23.292,0,,,,
1070,3/7/2022 12:00,23.292,0,,,,
1071,3/7/2022 14:00,23.196,0,,,,
1072,3/7/2022 16:00,23.004,0,,,,
1073,3/7/2022 18:00,23.004,0,,,,
1074,3/7/2022 20:00,23.196,0,,,,
1075,3/7/2022 22:00,23.196,0,,,,
1076,3/8/2022 0:00,23.196,0,,,,
1077,3/8/2022 2:00,23.292,0,,,,
1078,3/8/2022 4:00,23.196,0,,,,
1079,3/8/2022 6:00,23.292,0,,,,
1080,3/8/2022 8:00,23.292,0,,,,
1081,3/8/2022 10:00,23.196,0,,,,
1082,3/8/2022 12:00,23.1,0,,,,
1083,3/8/2022 14:00,23.004,0,,,,
1084,3/8/2022 16:00,23.1,1,,,,
1085,3/8/2022 18:00,22.812,1,,,,
1086,3/8/2022 20:00,22.812,1,,,,
1087,3/8/2022 22:00,22.908,1,,,,
1088,3/9/2022 0:00,22.908,1,,,,
1089,3/9/2022 2:00,22.908,1,,,,
1090,3/9/2022 4:00,23.004,1,,,,
1091,3/9/2022 6:00,23.004,1,,,,
1092,3/9/2022 8:00,23.004,1,,,,
1093,3/9/2022 10:00,23.196,1,,,,
1094,3/9/2022 12:00,23.196,1,,,,
1095,3/9/2022 14:00,23.292,1,,,,
1096,3/9/2022 16:00,23.1,0,,,,
1097,3/9/2022 18:00,23.1,0,,,,
1098,3/9/2022 20:00,23.1,0,,,,
1099,3/9/2022 22:00,23.196,0,,,,
1100,3/10/2022 0:00,23.196,0,,,,
1101,3/10/2022 2:00,23.292,0,,,,
1102,3/10/2022 4:00,23.292,0,,,,
1103,3/10/2022 6:00,23.292,0,,,,
1104,3/10/2022 8:00,23.388,0,,,,
1105,3/10/2022 10:00,23.004,0,,,,
1106,3/10/2022 12:00,23.196,0,,,,
1107,3/10/2022 14:00,22.908,0,,,,
1108,3/10/2022 16:00,22.908,0,,,,
1109,3/10/2022 18:00,22.812,0,,,,
1110,3/10/2022 20:00,23.1,3,,,,
1111,3/10/2022 22:00,23.292,3,,,,
1112,3/11/2022 0:00,23.292,3,,,,
1113,3/11/2022 2:00,23.1,3,,,,
1114,3/11/2022 4:00,23.196,3,,,,
1115,3/11/2022 6:00,23.292,3,,,,
1116,3/11/2022 8:00,23.388,4,,,,
1117,3/11/2022 10:00,23.292,0,,,,
1118,3/11/2022 12:00,22.908,0,,,,
1119,3/11/2022 14:00,23.1,0,,,,
1120,3/11/2022 16:00,23.004,4,,,,
1121,3/11/2022 18:00,23.004,0,,,,
1122,3/11/2022 20:00,23.196,0,,,,
1123,3/11/2022 22:00,23.196,0,,,,
1124,3/12/2022 0:00,23.292,0,,,,
1125,3/12/2022 2:00,23.196,0,,,,
1126,3/12/2022 4:00,23.292,0,,,,
1127,3/12/2022 6:00,23.292,0,,,,
1128,3/12/2022 8:00,23.292,0,,,,
1129,3/12/2022 10:00,23.292,0,,,,
1130,3/12/2022 12:00,23.292,0,,,,
1131,3/12/2022 14:00,23.004,0,,,,
1132,3/12/2022 16:00,23.1,0,,,,
1133,3/12/2022 18:00,23.004,0,,,,
1134,3/12/2022 20:00,23.292,0,,,,
1135,3/12/2022 22:00,23.292,0,,,,
1136,3/13/2022 0:00,23.292,0,,,,
1137,3/13/2022 2:00,23.484,0,,,,
1138,3/13/2022 4:00,23.581,0,,,,
1139,3/13/2022 6:00,23.677,0,,,,
1140,3/13/2022 8:00,23.869,0,,,,
1141,3/13/2022 10:00,23.677,0,,,,
1142,3/13/2022 12:00,23.773,0,,,,
1143,3/13/2022 14:00,23.869,0,,,,
1144,3/13/2022 16:00,23.677,0,,,,
1145,3/13/2022 18:00,23.869,0,,,,
1146,3/13/2022 20:00,23.966,0,,,,
1147,3/13/2022 22:00,23.869,0,,,,
1148,3/14/2022 0:00,23.869,0,,,,
1149,3/14/2022 2:00,24.062,0,,,,
1150,3/14/2022 4:00,23.966,0,,,,
1151,3/14/2022 6:00,24.062,0,,,,
1152,3/14/2022 8:00,23.966,0,,,,
1153,3/14/2022 10:00,23.677,0,,,,
1154,3/14/2022 12:00,23.677,0,,,,
1155,3/14/2022 14:00,23.388,0,,,,
1156,3/14/2022 16:00,23.292,0,,,,
1157,3/14/2022 18:00,23.292,0,,,,
1158,3/14/2022 20:00,23.677,0,,,,
1159,3/14/2022 22:00,23.677,0,,,,
1160,3/15/2022 0:00,23.773,0,,,,
1161,3/15/2022 2:00,23.869,0,,,,
1162,3/15/2022 4:00,23.773,0,,,,
1163,3/15/2022 6:00,23.677,0,,,,
1164,3/15/2022 8:00,23.966,0,,,,
1165,3/15/2022 10:00,23.677,0,,,,
1166,3/15/2022 12:00,23.292,0,,,,
1167,3/15/2022 14:00,23.292,0,,,,
1168,3/15/2022 16:00,23.1,0,,,,
1169,3/15/2022 18:00,23.196,0,,,,
1170,3/15/2022 20:00,23.292,0,,,,
1171,3/15/2022 22:00,23.292,0,,,,
1172,3/16/2022 0:00,23.388,0,,,,
1173,3/16/2022 2:00,23.388,0,,,,
