"Plot Title: KBN_5.28.2021"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21085862, SEN S/N: 21085862)","Coupler Attached (LGR S/N: 21085862)","Host Connected (LGR S/N: 21085862)","Stopped (LGR S/N: 21085862)","End Of File (LGR S/N: 21085862)"
532,07/11/21 03:00:00 PM,29.552,,,,
533,07/11/21 05:00:00 PM,29.652,,,,
534,07/11/21 07:00:00 PM,29.053,,,,
535,07/11/21 09:00:00 PM,28.853,,,,
536,07/11/21 11:00:00 PM,28.754,,,,
537,07/12/21 01:00:00 AM,28.655,,,,
538,07/12/21 03:00:00 AM,28.754,,,,
539,07/12/21 05:00:00 AM,28.754,,,,
540,07/12/21 07:00:00 AM,28.655,,,,
541,07/12/21 09:00:00 AM,28.853,,,,
542,07/12/21 11:00:00 AM,29.053,,,,
543,07/12/21 01:00:00 PM,28.953,,,,
544,07/12/21 03:00:00 PM,28.953,,,,
545,07/12/21 05:00:00 PM,29.053,,,,
546,07/12/21 07:00:00 PM,29.152,,,,
547,07/12/21 09:00:00 PM,29.053,,,,
548,07/12/21 11:00:00 PM,28.953,,,,
549,07/13/21 01:00:00 AM,28.555,,,,
550,07/13/21 03:00:00 AM,28.655,,,,
551,07/13/21 05:00:00 AM,28.555,,,,
552,07/13/21 07:00:00 AM,28.853,,,,
553,07/13/21 09:00:00 AM,28.754,,,,
554,07/13/21 11:00:00 AM,29.053,,,,
555,07/13/21 01:00:00 PM,29.053,,,,
556,07/13/21 03:00:00 PM,28.953,,,,
557,07/13/21 05:00:00 PM,29.053,,,,
558,07/13/21 07:00:00 PM,29.053,,,,
559,07/13/21 09:00:00 PM,28.953,,,,
560,07/13/21 11:00:00 PM,29.053,,,,
561,07/14/21 01:00:00 AM,29.053,,,,
562,07/14/21 03:00:00 AM,29.053,,,,
563,07/14/21 05:00:00 AM,29.053,,,,
564,07/14/21 07:00:00 AM,28.953,,,,
565,07/14/21 09:00:00 AM,28.953,,,,
566,07/14/21 11:00:00 AM,29.152,,,,
567,07/14/21 01:00:00 PM,29.152,,,,
568,07/14/21 03:00:00 PM,29.452,,,,
569,07/14/21 05:00:00 PM,29.352,,,,
570,07/14/21 07:00:00 PM,29.252,,,,
571,07/14/21 09:00:00 PM,29.552,,,,
572,07/14/21 11:00:00 PM,29.152,,,,
573,07/15/21 01:00:00 AM,28.555,,,,
574,07/15/21 03:00:00 AM,28.456,,,,
575,07/15/21 05:00:00 AM,28.655,,,,
576,07/15/21 07:00:00 AM,29.053,,,,
577,07/15/21 09:00:00 AM,29.152,,,,
578,07/15/21 11:00:00 AM,29.053,,,,
579,07/15/21 01:00:00 PM,29.053,,,,
580,07/15/21 03:00:00 PM,29.352,,,,
581,07/15/21 05:00:00 PM,29.552,,,,
582,07/15/21 07:00:00 PM,29.352,,,,
583,07/15/21 09:00:00 PM,29.152,,,,
584,07/15/21 11:00:00 PM,29.053,,,,
585,07/16/21 01:00:00 AM,28.953,,,,
586,07/16/21 03:00:00 AM,28.754,,,,
587,07/16/21 05:00:00 AM,28.655,,,,
588,07/16/21 07:00:00 AM,29.053,,,,
589,07/16/21 09:00:00 AM,29.252,,,,
590,07/16/21 11:00:00 AM,29.452,,,,
591,07/16/21 01:00:00 PM,29.252,,,,
592,07/16/21 03:00:00 PM,29.752,,,,
593,07/16/21 05:00:00 PM,29.652,,,,
594,07/16/21 07:00:00 PM,29.252,,,,
595,07/16/21 09:00:00 PM,29.252,,,,
596,07/16/21 11:00:00 PM,29.152,,,,
597,07/17/21 01:00:00 AM,28.853,,,,
598,07/17/21 03:00:00 AM,28.853,,,,
599,07/17/21 05:00:00 AM,28.853,,,,
600,07/17/21 07:00:00 AM,28.853,,,,
601,07/17/21 09:00:00 AM,29.053,,,,
602,07/17/21 11:00:00 AM,29.152,,,,
603,07/17/21 01:00:00 PM,28.953,,,,
604,07/17/21 03:00:00 PM,29.152,,,,
605,07/17/21 05:00:00 PM,29.752,,,,
606,07/17/21 07:00:00 PM,29.053,,,,
607,07/17/21 09:00:00 PM,29.053,,,,
608,07/17/21 11:00:00 PM,28.953,,,,
609,07/18/21 01:00:00 AM,28.953,,,,
610,07/18/21 03:00:00 AM,28.953,,,,
611,07/18/21 05:00:00 AM,28.953,,,,
612,07/18/21 07:00:00 AM,28.853,,,,
613,07/18/21 09:00:00 AM,29.053,,,,
614,07/18/21 11:00:00 AM,29.252,,,,
615,07/18/21 01:00:00 PM,29.552,,,,
616,07/18/21 03:00:00 PM,29.953,,,,
617,07/18/21 05:00:00 PM,29.953,,,,
618,07/18/21 07:00:00 PM,29.452,,,,
619,07/18/21 09:00:00 PM,29.252,,,,
620,07/18/21 11:00:00 PM,29.252,,,,
621,07/19/21 01:00:00 AM,29.053,,,,
622,07/19/21 03:00:00 AM,29.053,,,,
623,07/19/21 05:00:00 AM,29.053,,,,
624,07/19/21 07:00:00 AM,29.053,,,,
625,07/19/21 09:00:00 AM,29.252,,,,
626,07/19/21 11:00:00 AM,29.552,,,,
627,07/19/21 01:00:00 PM,29.652,,,,
628,07/19/21 03:00:00 PM,29.953,,,,
629,07/19/21 05:00:00 PM,29.752,,,,
630,07/19/21 07:00:00 PM,29.452,,,,
631,07/19/21 09:00:00 PM,29.352,,,,
632,07/19/21 11:00:00 PM,29.452,,,,
633,07/20/21 01:00:00 AM,29.352,,,,
634,07/20/21 03:00:00 AM,29.352,,,,
635,07/20/21 05:00:00 AM,29.352,,,,
636,07/20/21 07:00:00 AM,29.252,,,,
637,07/20/21 09:00:00 AM,29.552,,,,
638,07/20/21 11:00:00 AM,29.853,,,,
639,07/20/21 01:00:00 PM,30.054,,,,
640,07/20/21 03:00:00 PM,30.054,,,,
641,07/20/21 05:00:00 PM,29.452,,,,
642,07/20/21 07:00:00 PM,29.452,,,,
643,07/20/21 09:00:00 PM,29.452,,,,
644,07/20/21 11:00:00 PM,29.452,,,,
645,07/21/21 01:00:00 AM,29.452,,,,
646,07/21/21 03:00:00 AM,29.552,,,,
647,07/21/21 05:00:00 AM,29.552,,,,
648,07/21/21 07:00:00 AM,29.352,,,,
649,07/21/21 09:00:00 AM,29.552,,,,
650,07/21/21 11:00:00 AM,29.853,,,,
651,07/21/21 01:00:00 PM,30.154,,,,
652,07/21/21 03:00:00 PM,30.054,,,,
653,07/21/21 05:00:00 PM,29.953,,,,
654,07/21/21 07:00:00 PM,29.853,,,,
655,07/21/21 09:00:00 PM,29.552,,,,
656,07/21/21 11:00:00 PM,29.152,,,,
657,07/22/21 01:00:00 AM,29.252,,,,
658,07/22/21 03:00:00 AM,29.552,,,,
659,07/22/21 05:00:00 AM,29.552,,,,
660,07/22/21 07:00:00 AM,29.452,,,,
661,07/22/21 09:00:00 AM,29.652,,,,
662,07/22/21 11:00:00 AM,29.953,,,,
663,07/22/21 01:00:00 PM,30.154,,,,
664,07/22/21 03:00:00 PM,30.255,,,,
665,07/22/21 05:00:00 PM,30.255,,,,
666,07/22/21 07:00:00 PM,30.054,,,,
667,07/22/21 09:00:00 PM,29.953,,,,
668,07/22/21 11:00:00 PM,29.752,,,,
669,07/23/21 01:00:00 AM,29.953,,,,
670,07/23/21 03:00:00 AM,29.953,,,,
671,07/23/21 05:00:00 AM,29.953,,,,
672,07/23/21 07:00:00 AM,29.953,,,,
673,07/23/21 09:00:00 AM,30.054,,,,
674,07/23/21 11:00:00 AM,30.154,,,,
675,07/23/21 01:00:00 PM,30.356,,,,
676,07/23/21 03:00:00 PM,30.154,,,,
677,07/23/21 05:00:00 PM,30.457,,,,
678,07/23/21 07:00:00 PM,30.255,,,,
679,07/23/21 09:00:00 PM,29.953,,,,
680,07/23/21 11:00:00 PM,29.552,,,,
681,07/24/21 01:00:00 AM,29.652,,,,
682,07/24/21 03:00:00 AM,29.953,,,,
683,07/24/21 05:00:00 AM,29.953,,,,
684,07/24/21 07:00:00 AM,29.953,,,,
685,07/24/21 09:00:00 AM,29.953,,,,
686,07/24/21 11:00:00 AM,30.255,,,,
687,07/24/21 01:00:00 PM,30.356,,,,
688,07/24/21 03:00:00 PM,30.255,,,,
689,07/24/21 05:00:00 PM,30.356,,,,
690,07/24/21 07:00:00 PM,30.154,,,,
691,07/24/21 09:00:00 PM,29.953,,,,
692,07/24/21 11:00:00 PM,29.953,,,,
693,07/25/21 01:00:00 AM,29.853,,,,
694,07/25/21 03:00:00 AM,29.752,,,,
695,07/25/21 05:00:00 AM,29.953,,,,
696,07/25/21 07:00:00 AM,29.953,,,,
697,07/25/21 09:00:00 AM,29.953,,,,
698,07/25/21 11:00:00 AM,30.154,,,,
699,07/25/21 01:00:00 PM,29.953,,,,
700,07/25/21 03:00:00 PM,29.953,,,,
701,07/25/21 05:00:00 PM,30.356,,,,
702,07/25/21 07:00:00 PM,29.953,,,,
703,07/25/21 09:00:00 PM,29.853,,,,
704,07/25/21 11:00:00 PM,29.853,,,,
705,07/26/21 01:00:00 AM,29.552,,,,
706,07/26/21 03:00:00 AM,29.652,,,,
707,07/26/21 05:00:00 AM,29.853,,,,
708,07/26/21 07:00:00 AM,29.853,,,,
709,07/26/21 09:00:00 AM,29.953,,,,
710,07/26/21 11:00:00 AM,29.853,,,,
711,07/26/21 01:00:00 PM,29.452,,,,
712,07/26/21 03:00:00 PM,30.558,,,,
713,07/26/21 05:00:00 PM,30.862,,,,
714,07/26/21 07:00:00 PM,30.154,,,,
715,07/26/21 09:00:00 PM,30.054,,,,
716,07/26/21 11:00:00 PM,29.752,,,,
717,07/27/21 01:00:00 AM,29.452,,,,
718,07/27/21 03:00:00 AM,29.452,,,,
719,07/27/21 05:00:00 AM,29.953,,,,
720,07/27/21 07:00:00 AM,30.154,,,,
721,07/27/21 09:00:00 AM,29.652,,,,
722,07/27/21 11:00:00 AM,30.054,,,,
723,07/27/21 01:00:00 PM,30.054,,,,
724,07/27/21 03:00:00 PM,30.659,,,,
725,07/27/21 05:00:00 PM,30.963,,,,
726,07/27/21 07:00:00 PM,30.659,,,,
727,07/27/21 09:00:00 PM,30.255,,,,
728,07/27/21 11:00:00 PM,30.154,,,,
729,07/28/21 01:00:00 AM,29.752,,,,
730,07/28/21 03:00:00 AM,29.652,,,,
731,07/28/21 05:00:00 AM,30.054,,,,
732,07/28/21 07:00:00 AM,30.356,,,,
733,07/28/21 09:00:00 AM,30.356,,,,
734,07/28/21 11:00:00 AM,30.255,,,,
735,07/28/21 01:00:00 PM,30.255,,,,
736,07/28/21 03:00:00 PM,30.659,,,,
737,07/28/21 05:00:00 PM,30.862,,,,
738,07/28/21 07:00:00 PM,30.862,,,,
739,07/28/21 09:00:00 PM,30.659,,,,
740,07/28/21 11:00:00 PM,30.255,,,,
741,07/29/21 01:00:00 AM,30.054,,,,
742,07/29/21 03:00:00 AM,30.054,,,,
743,07/29/21 05:00:00 AM,30.154,,,,
744,07/29/21 07:00:00 AM,30.457,,,,
745,07/29/21 09:00:00 AM,30.558,,,,
746,07/29/21 11:00:00 AM,30.356,,,,
747,07/29/21 01:00:00 PM,30.457,,,,
748,07/29/21 03:00:00 PM,30.760,,,,
749,07/29/21 05:00:00 PM,30.558,,,,
750,07/29/21 07:00:00 PM,30.558,,,,
751,07/29/21 09:00:00 PM,30.862,,,,
752,07/29/21 11:00:00 PM,30.659,,,,
753,07/30/21 01:00:00 AM,30.659,,,,
754,07/30/21 03:00:00 AM,30.457,,,,
755,07/30/21 05:00:00 AM,30.457,,,,
756,07/30/21 07:00:00 AM,30.760,,,,
757,07/30/21 09:00:00 AM,31.064,,,,
758,07/30/21 11:00:00 AM,30.760,,,,
759,07/30/21 01:00:00 PM,30.558,,,,
760,07/30/21 03:00:00 PM,31.064,,,,
761,07/30/21 05:00:00 PM,31.064,,,,
762,07/30/21 07:00:00 PM,30.659,,,,
763,07/30/21 09:00:00 PM,30.659,,,,
764,07/30/21 11:00:00 PM,30.558,,,,
765,07/31/21 01:00:00 AM,30.659,,,,
766,07/31/21 03:00:00 AM,30.558,,,,
767,07/31/21 05:00:00 AM,30.558,,,,
768,07/31/21 07:00:00 AM,30.356,,,,
769,07/31/21 09:00:00 AM,30.457,,,,
770,07/31/21 11:00:00 AM,30.862,,,,
771,07/31/21 01:00:00 PM,30.760,,,,
772,07/31/21 03:00:00 PM,30.862,,,,
773,07/31/21 05:00:00 PM,30.963,,,,
774,07/31/21 07:00:00 PM,30.963,,,,
775,07/31/21 09:00:00 PM,30.862,,,,
776,07/31/21 11:00:00 PM,31.166,,,,
777,08/01/21 01:00:00 AM,30.862,,,,
778,08/01/21 03:00:00 AM,30.760,,,,
779,08/01/21 05:00:00 AM,30.457,,,,
780,08/01/21 07:00:00 AM,30.558,,,,
781,08/01/21 09:00:00 AM,30.862,,,,
782,08/01/21 11:00:00 AM,31.166,,,,
783,08/01/21 01:00:00 PM,31.166,,,,
784,08/01/21 03:00:00 PM,31.268,,,,
785,08/01/21 05:00:00 PM,31.064,,,,
786,08/01/21 07:00:00 PM,30.760,,,,
787,08/01/21 09:00:00 PM,30.760,,,,
788,08/01/21 11:00:00 PM,30.760,,,,
789,08/02/21 01:00:00 AM,31.166,,,,
790,08/02/21 03:00:00 AM,30.963,,,,
791,08/02/21 05:00:00 AM,30.862,,,,
792,08/02/21 07:00:00 AM,30.659,,,,
793,08/02/21 09:00:00 AM,30.862,,,,
794,08/02/21 11:00:00 AM,31.064,,,,
795,08/02/21 01:00:00 PM,31.166,,,,
796,08/02/21 03:00:00 PM,30.963,,,,
797,08/02/21 05:00:00 PM,31.064,,,,
798,08/02/21 07:00:00 PM,30.963,,,,
799,08/02/21 09:00:00 PM,30.963,,,,
800,08/02/21 11:00:00 PM,30.862,,,,
801,08/03/21 01:00:00 AM,30.659,,,,
802,08/03/21 03:00:00 AM,30.760,,,,
803,08/03/21 05:00:00 AM,30.659,,,,
804,08/03/21 07:00:00 AM,30.558,,,,
805,08/03/21 09:00:00 AM,30.558,,,,
806,08/03/21 11:00:00 AM,30.760,,,,
807,08/03/21 01:00:00 PM,31.064,,,,
808,08/03/21 03:00:00 PM,31.166,,,,
809,08/03/21 05:00:00 PM,30.558,,,,
810,08/03/21 07:00:00 PM,30.356,,,,
811,08/03/21 09:00:00 PM,30.356,,,,
812,08/03/21 11:00:00 PM,30.255,,,,
813,08/04/21 01:00:00 AM,30.154,,,,
814,08/04/21 03:00:00 AM,30.154,,,,
815,08/04/21 05:00:00 AM,30.054,,,,
816,08/04/21 07:00:00 AM,30.255,,,,
817,08/04/21 09:00:00 AM,30.558,,,,
818,08/04/21 11:00:00 AM,30.356,,,,
819,08/04/21 01:00:00 PM,30.862,,,,
820,08/04/21 03:00:00 PM,30.356,,,,
821,08/04/21 05:00:00 PM,30.154,,,,
822,08/04/21 07:00:00 PM,29.752,,,,
823,08/04/21 09:00:00 PM,29.452,,,,
824,08/04/21 11:00:00 PM,29.953,,,,
825,08/05/21 01:00:00 AM,30.356,,,,
826,08/05/21 03:00:00 AM,30.457,,,,
827,08/05/21 05:00:00 AM,30.255,,,,
828,08/05/21 07:00:00 AM,30.054,,,,
829,08/05/21 09:00:00 AM,30.154,,,,
830,08/05/21 11:00:00 AM,30.457,,,,
831,08/05/21 01:00:00 PM,30.659,,,,
832,08/05/21 03:00:00 PM,30.760,,,,
833,08/05/21 05:00:00 PM,30.558,,,,
834,08/05/21 07:00:00 PM,29.953,,,,
835,08/05/21 09:00:00 PM,29.953,,,,
836,08/05/21 11:00:00 PM,30.255,,,,
837,08/06/21 01:00:00 AM,30.558,,,,
838,08/06/21 03:00:00 AM,30.659,,,,
839,08/06/21 05:00:00 AM,30.659,,,,
840,08/06/21 07:00:00 AM,30.558,,,,
841,08/06/21 09:00:00 AM,30.659,,,,
842,08/06/21 11:00:00 AM,30.862,,,,
843,08/06/21 01:00:00 PM,31.064,,,,
844,08/06/21 03:00:00 PM,31.268,,,,
845,08/06/21 05:00:00 PM,31.166,,,,
846,08/06/21 07:00:00 PM,30.963,,,,
847,08/06/21 09:00:00 PM,30.457,,,,
848,08/06/21 11:00:00 PM,30.457,,,,
849,08/07/21 01:00:00 AM,30.457,,,,
850,08/07/21 03:00:00 AM,30.255,,,,
851,08/07/21 05:00:00 AM,30.255,,,,
852,08/07/21 07:00:00 AM,30.154,,,,
853,08/07/21 09:00:00 AM,30.255,,,,
854,08/07/21 11:00:00 AM,30.356,,,,
855,08/07/21 01:00:00 PM,30.457,,,,
856,08/07/21 03:00:00 PM,30.659,,,,
857,08/07/21 05:00:00 PM,30.457,,,,
858,08/07/21 07:00:00 PM,29.953,,,,
859,08/07/21 09:00:00 PM,30.154,,,,
860,08/07/21 11:00:00 PM,29.953,,,,
861,08/08/21 01:00:00 AM,30.255,,,,
862,08/08/21 03:00:00 AM,30.457,,,,
863,08/08/21 05:00:00 AM,30.356,,,,
864,08/08/21 07:00:00 AM,30.255,,,,
865,08/08/21 09:00:00 AM,30.356,,,,
866,08/08/21 11:00:00 AM,30.558,,,,
867,08/08/21 01:00:00 PM,30.659,,,,
868,08/08/21 03:00:00 PM,30.760,,,,
869,08/08/21 05:00:00 PM,30.558,,,,
870,08/08/21 07:00:00 PM,30.255,,,,
871,08/08/21 09:00:00 PM,30.457,,,,
872,08/08/21 11:00:00 PM,30.558,,,,
873,08/09/21 01:00:00 AM,30.659,,,,
874,08/09/21 03:00:00 AM,30.558,,,,
875,08/09/21 05:00:00 AM,30.963,,,,
876,08/09/21 07:00:00 AM,30.862,,,,
877,08/09/21 09:00:00 AM,30.558,,,,
878,08/09/21 11:00:00 AM,30.558,,,,
879,08/09/21 01:00:00 PM,30.760,,,,
880,08/09/21 03:00:00 PM,31.268,,,,
881,08/09/21 05:00:00 PM,31.064,,,,
882,08/09/21 07:00:00 PM,31.370,,,,
883,08/09/21 09:00:00 PM,31.268,,,,
884,08/09/21 11:00:00 PM,30.558,,,,
885,08/10/21 01:00:00 AM,30.457,,,,
886,08/10/21 03:00:00 AM,30.457,,,,
887,08/10/21 05:00:00 AM,31.268,,,,
888,08/10/21 07:00:00 AM,30.862,,,,
889,08/10/21 09:00:00 AM,30.760,,,,
890,08/10/21 11:00:00 AM,30.862,,,,
891,08/10/21 01:00:00 PM,30.659,,,,
892,08/10/21 03:00:00 PM,30.963,,,,
893,08/10/21 05:00:00 PM,31.064,,,,
894,08/10/21 07:00:00 PM,31.472,,,,
895,08/10/21 09:00:00 PM,31.064,,,,
896,08/10/21 11:00:00 PM,30.862,,,,
897,08/11/21 01:00:00 AM,30.659,,,,
898,08/11/21 03:00:00 AM,30.659,,,,
899,08/11/21 05:00:00 AM,30.659,,,,
900,08/11/21 07:00:00 AM,30.558,,,,
901,08/11/21 09:00:00 AM,30.659,,,,
902,08/11/21 11:00:00 AM,30.862,,,,
903,08/11/21 01:00:00 PM,37.714,,,,
904,08/11/21 03:00:00 PM,32.188,,,,
905,08/11/21 05:00:00 PM,21.091,,,,
906,08/11/21 07:00:00 PM,20.996,,,,
907,08/11/21 09:00:00 PM,20.710,,,,
908,08/11/21 11:00:00 PM,20.901,,,,
909,08/12/21 01:00:00 AM,20.901,,,,
910,08/12/21 03:00:00 AM,20.519,,,,
911,08/12/21 05:00:00 AM,20.615,,,,
912,08/12/21 07:00:00 AM,20.710,,,,
913,08/12/21 09:00:00 AM,20.805,,,,
914,08/12/21 11:00:00 AM,21.378,,,,
915,08/12/21 01:00:00 PM,21.473,,,,
916,08/12/21 03:00:00 PM,21.664,,,,
917,08/12/21 05:00:00 PM,21.473,,,,
918,08/12/21 07:00:00 PM,21.378,,,,
919,08/12/21 09:00:00 PM,21.473,,,,
920,08/12/21 11:00:00 PM,22.046,,,,
921,08/13/21 01:00:00 AM,22.333,,,,
922,08/13/21 03:00:00 AM,23.196,,,,
923,08/13/21 05:00:00 AM,23.869,,,,
924,08/13/21 07:00:00 AM,24.351,,,,
925,08/13/21 09:00:00 AM,24.545,,,,
926,08/13/21 11:00:00 AM,24.062,,,,
927,08/13/21 01:00:00 PM,24.448,,,,
928,08/13/21 03:00:00 PM,24.351,,,,
929,08/13/21 05:00:00 PM,24.062,,,,
930,08/13/21 07:00:00 PM,24.835,,,,
931,08/13/21 09:00:00 PM,24.255,,,,
932,08/13/21 11:00:00 PM,24.255,,,,
933,08/14/21 01:00:00 AM,24.641,,,,
934,08/14/21 03:00:00 AM,24.738,,,,
935,08/14/21 05:00:00 AM,24.738,,,,
936,08/14/21 07:00:00 AM,24.738,,,,
937,08/14/21 09:00:00 AM,24.448,,,,
938,08/14/21 11:00:00 AM,24.738,,,,
939,08/14/21 01:00:00 PM,24.545,,,,
940,08/14/21 03:00:00 PM,24.255,,,,
941,08/14/21 05:00:00 PM,24.062,,,,
942,08/14/21 07:00:00 PM,24.448,,,,
943,08/14/21 09:00:00 PM,25.125,,,,
944,08/14/21 11:00:00 PM,24.545,,,,
945,08/15/21 01:00:00 AM,24.641,,,,
946,08/15/21 03:00:00 AM,24.448,,,,
947,08/15/21 05:00:00 AM,24.448,,,,
948,08/15/21 07:00:00 AM,24.448,,,,
949,08/15/21 09:00:00 AM,24.255,,,,
950,08/15/21 11:00:00 AM,24.738,,,,
951,08/15/21 01:00:00 PM,24.351,,,,
952,08/15/21 03:00:00 PM,24.062,,,,
953,08/15/21 05:00:00 PM,24.835,,,,
954,08/15/21 07:00:00 PM,24.351,,,,
955,08/15/21 09:00:00 PM,24.545,,,,
956,08/15/21 11:00:00 PM,24.641,,,,
957,08/16/21 01:00:00 AM,24.738,,,,
958,08/16/21 03:00:00 AM,24.835,,,,
959,08/16/21 05:00:00 AM,24.351,,,,
960,08/16/21 07:00:00 AM,24.448,,,,
961,08/16/21 09:00:00 AM,24.448,,,,
962,08/16/21 11:00:00 AM,24.351,,,,
963,08/16/21 01:00:00 PM,24.062,,,,
964,08/16/21 03:00:00 PM,24.158,,,,
965,08/16/21 05:00:00 PM,24.448,,,,
966,08/16/21 07:00:00 PM,24.738,,,,
967,08/16/21 09:00:00 PM,24.835,,,,
968,08/16/21 11:00:00 PM,24.931,,,,
969,08/17/21 01:00:00 AM,24.931,,,,
970,08/17/21 03:00:00 AM,24.931,,,,
971,08/17/21 05:00:00 AM,24.931,,,,
972,08/17/21 07:00:00 AM,24.931,,,,
973,08/17/21 09:00:00 AM,29.953,,,,
974,08/17/21 11:00:00 AM,29.853,,,,
975,08/17/21 01:00:00 PM,30.558,,,,
976,08/17/21 03:00:00 PM,32.497,,,,
977,08/17/21 05:00:00 PM,24.738,,,,
978,08/17/21 07:00:00 PM,24.351,,,,
979,08/17/21 09:00:00 PM,24.255,,,,
980,08/17/21 11:00:00 PM,24.158,,,,
981,08/18/21 01:00:00 AM,24.158,,,,
982,08/18/21 03:00:00 AM,24.255,,,,
983,08/18/21 05:00:00 AM,24.351,,,,
984,08/18/21 07:00:00 AM,24.351,,,,
985,08/18/21 09:00:00 AM,24.062,,,,
986,08/18/21 11:00:00 AM,24.255,,,,
987,08/18/21 01:00:00 PM,24.158,,,,
988,08/18/21 03:00:00 PM,24.062,,,,
989,08/18/21 05:00:00 PM,23.966,,,,
990,08/18/21 07:00:00 PM,24.255,,,,
991,08/18/21 09:00:00 PM,24.062,,,,
992,08/18/21 11:00:00 PM,24.351,,,,
993,08/19/21 01:00:00 AM,24.351,,,,
994,08/19/21 03:00:00 AM,24.158,,,,
995,08/19/21 05:00:00 AM,24.158,,,,
996,08/19/21 07:00:00 AM,24.545,,,,
997,08/19/21 09:00:00 AM,24.158,,,,
998,08/19/21 11:00:00 AM,24.351,,,,
999,08/19/21 01:00:00 PM,24.255,,,,
1000,08/19/21 03:00:00 PM,24.062,,,,
1001,08/19/21 05:00:00 PM,24.351,,,,
1002,08/19/21 07:00:00 PM,24.062,,,,
1003,08/19/21 09:00:00 PM,24.062,,,,
1004,08/19/21 11:00:00 PM,24.158,,,,
1005,08/20/21 01:00:00 AM,24.351,,,,
1006,08/20/21 03:00:00 AM,24.351,,,,
1007,08/20/21 05:00:00 AM,24.351,,,,
1008,08/20/21 07:00:00 AM,24.351,,,,
1009,08/20/21 09:00:00 AM,24.062,,,,
1010,08/20/21 11:00:00 AM,24.351,,,,
1011,08/20/21 01:00:00 PM,24.158,,,,
1012,08/20/21 03:00:00 PM,24.062,,,,
1013,08/20/21 05:00:00 PM,24.062,,,,
1014,08/20/21 07:00:00 PM,24.062,,,,
1015,08/20/21 09:00:00 PM,24.255,,,,
1016,08/20/21 11:00:00 PM,24.255,,,,
1017,08/21/21 01:00:00 AM,24.158,,,,
1018,08/21/21 03:00:00 AM,24.448,,,,
1019,08/21/21 05:00:00 AM,24.062,,,,
1020,08/21/21 07:00:00 AM,24.351,,,,
1021,08/21/21 09:00:00 AM,24.158,,,,
1022,08/21/21 11:00:00 AM,23.966,,,,
1023,08/21/21 01:00:00 PM,24.062,,,,
1024,08/21/21 03:00:00 PM,24.255,,,,
1025,08/21/21 05:00:00 PM,24.158,,,,
1026,08/21/21 07:00:00 PM,24.255,,,,
1027,08/21/21 09:00:00 PM,24.255,,,,
1028,08/21/21 11:00:00 PM,24.062,,,,
1029,08/22/21 01:00:00 AM,24.062,,,,
1030,08/22/21 03:00:00 AM,24.062,,,,
1031,08/22/21 05:00:00 AM,24.062,,,,
1032,08/22/21 07:00:00 AM,23.966,,,,
1033,08/22/21 09:00:00 AM,24.062,,,,
1034,08/22/21 11:00:00 AM,24.351,,,,
1035,08/22/21 01:00:00 PM,24.545,,,,
1036,08/22/21 03:00:00 PM,24.641,,,,
1037,08/22/21 05:00:00 PM,24.351,,,,
1038,08/22/21 07:00:00 PM,24.255,,,,
1039,08/22/21 09:00:00 PM,24.255,,,,
1040,08/22/21 11:00:00 PM,24.255,,,,
1041,08/23/21 01:00:00 AM,24.255,,,,
1042,08/23/21 03:00:00 AM,24.255,,,,
1043,08/23/21 05:00:00 AM,24.158,,,,
1044,08/23/21 07:00:00 AM,24.158,,,,
1045,08/23/21 09:00:00 AM,24.255,,,,
1046,08/23/21 11:00:00 AM,25.610,,,,
1047,08/23/21 11:32:32 AM,,Logged,,,
1048,08/23/21 11:32:33 AM,,,Logged,,
1049,08/23/21 11:32:39 AM,,,,Logged,Logged
