"Plot Title: KB Nursery.07.09.2019"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10795158, SEN S/N: 10795158)","Intensity, lum/ft² (LGR S/N: 10795158, SEN S/N: 10795158)","Coupler Attached (LGR S/N: 10795158)","Host Connected (LGR S/N: 10795158)","Stopped (LGR S/N: 10795158)","End Of File (LGR S/N: 10795158)"
56,07/13/19 10:00:00 PM,29.853,0.0,,,,
57,07/14/19 12:00:00 AM,30.255,0.0,,,,
58,07/14/19 02:00:00 AM,30.457,0.0,,,,
59,07/14/19 04:00:00 AM,30.457,0.0,,,,
60,07/14/19 06:00:00 AM,30.255,0.0,,,,
61,07/14/19 08:00:00 AM,30.054,152.0,,,,
62,07/14/19 10:00:00 AM,30.255,352.0,,,,
63,07/14/19 12:00:00 PM,30.760,176.0,,,,
64,07/14/19 02:00:00 PM,30.760,200.0,,,,
65,07/14/19 04:00:00 PM,30.862,136.0,,,,
66,07/14/19 06:00:00 PM,30.659,61.0,,,,
67,07/14/19 08:00:00 PM,30.255,4.0,,,,
68,07/14/19 10:00:00 PM,30.054,0.0,,,,
69,07/15/19 12:00:00 AM,30.054,0.0,,,,
70,07/15/19 02:00:00 AM,30.154,0.0,,,,
71,07/15/19 04:00:00 AM,30.457,0.0,,,,
72,07/15/19 06:00:00 AM,30.154,0.0,,,,
73,07/15/19 08:00:00 AM,29.853,42.0,,,,
74,07/15/19 10:00:00 AM,30.356,224.0,,,,
75,07/15/19 12:00:00 PM,30.659,400.0,,,,
76,07/15/19 02:00:00 PM,30.963,336.0,,,,
77,07/15/19 04:00:00 PM,30.760,40.0,,,,
78,07/15/19 06:00:00 PM,30.760,93.0,,,,
79,07/15/19 08:00:00 PM,30.154,4.0,,,,
80,07/15/19 10:00:00 PM,30.054,0.0,,,,
81,07/16/19 12:00:00 AM,29.853,0.0,,,,
82,07/16/19 02:00:00 AM,30.054,0.0,,,,
83,07/16/19 04:00:00 AM,30.457,0.0,,,,
84,07/16/19 06:00:00 AM,30.356,0.0,,,,
85,07/16/19 08:00:00 AM,30.457,54.0,,,,
86,07/16/19 10:00:00 AM,30.356,368.0,,,,
87,07/16/19 12:00:00 PM,30.760,576.0,,,,
88,07/16/19 02:00:00 PM,30.963,464.0,,,,
89,07/16/19 04:00:00 PM,31.166,272.0,,,,
90,07/16/19 06:00:00 PM,30.963,61.0,,,,
91,07/16/19 08:00:00 PM,30.558,2.0,,,,
92,07/16/19 10:00:00 PM,30.154,0.0,,,,
93,07/17/19 12:00:00 AM,29.853,0.0,,,,
94,07/17/19 02:00:00 AM,29.752,0.0,,,,
95,07/17/19 04:00:00 AM,30.457,0.0,,,,
96,07/17/19 06:00:00 AM,30.558,0.0,,,,
97,07/17/19 08:00:00 AM,30.558,107.0,,,,
98,07/17/19 10:00:00 AM,30.457,672.0,,,,
99,07/17/19 12:00:00 PM,30.457,272.0,,,,
100,07/17/19 02:00:00 PM,31.268,320.0,,,,
101,07/17/19 04:00:00 PM,31.268,53.0,,,,
102,07/17/19 06:00:00 PM,31.268,50.0,,,,
103,07/17/19 08:00:00 PM,30.963,2.0,,,,
104,07/17/19 10:00:00 PM,30.659,0.0,,,,
105,07/18/19 12:00:00 AM,30.255,0.0,,,,
106,07/18/19 02:00:00 AM,30.457,0.0,,,,
107,07/18/19 04:00:00 AM,30.963,0.0,,,,
108,07/18/19 06:00:00 AM,31.166,0.0,,,,
109,07/18/19 08:00:00 AM,30.760,36.0,,,,
110,07/18/19 10:00:00 AM,30.255,115.0,,,,
111,07/18/19 12:00:00 PM,30.154,78.0,,,,
112,07/18/19 02:00:00 PM,30.760,44.0,,,,
113,07/18/19 04:00:00 PM,31.064,100.0,,,,
114,07/18/19 06:00:00 PM,30.963,54.0,,,,
115,07/18/19 08:00:00 PM,30.558,1.0,,,,
116,07/18/19 10:00:00 PM,30.154,0.0,,,,
117,07/19/19 12:00:00 AM,29.552,0.0,,,,
118,07/19/19 02:00:00 AM,29.652,0.0,,,,
119,07/19/19 04:00:00 AM,30.154,0.0,,,,
120,07/19/19 06:00:00 AM,30.255,0.0,,,,
121,07/19/19 08:00:00 AM,30.255,71.0,,,,
122,07/19/19 10:00:00 AM,30.054,160.0,,,,
123,07/19/19 12:00:00 PM,30.154,768.0,,,,
124,07/19/19 02:00:00 PM,30.457,864.0,,,,
125,07/19/19 04:00:00 PM,30.862,272.0,,,,
126,07/19/19 06:00:00 PM,30.659,39.0,,,,
127,07/19/19 08:00:00 PM,30.356,4.0,,,,
128,07/19/19 10:00:00 PM,29.953,0.0,,,,
129,07/20/19 12:00:00 AM,29.853,0.0,,,,
130,07/20/19 02:00:00 AM,29.652,0.0,,,,
131,07/20/19 04:00:00 AM,29.752,0.0,,,,
132,07/20/19 06:00:00 AM,30.054,0.0,,,,
133,07/20/19 08:00:00 AM,30.054,17.0,,,,
134,07/20/19 10:00:00 AM,29.752,16.0,,,,
135,07/20/19 12:00:00 PM,30.154,704.0,,,,
136,07/20/19 02:00:00 PM,30.154,152.0,,,,
137,07/20/19 04:00:00 PM,30.255,304.0,,,,
138,07/20/19 06:00:00 PM,30.356,47.0,,,,
139,07/20/19 08:00:00 PM,30.154,4.0,,,,
140,07/20/19 10:00:00 PM,29.953,0.0,,,,
141,07/21/19 12:00:00 AM,30.054,0.0,,,,
142,07/21/19 02:00:00 AM,29.853,0.0,,,,
143,07/21/19 04:00:00 AM,29.853,0.0,,,,
144,07/21/19 06:00:00 AM,29.953,0.0,,,,
145,07/21/19 08:00:00 AM,30.054,39.0,,,,
146,07/21/19 10:00:00 AM,30.154,288.0,,,,
147,07/21/19 12:00:00 PM,30.457,992.0,,,,
148,07/21/19 02:00:00 PM,30.356,576.0,,,,
149,07/21/19 04:00:00 PM,30.457,272.0,,,,
150,07/21/19 06:00:00 PM,30.356,113.0,,,,
151,07/21/19 08:00:00 PM,30.255,1.0,,,,
152,07/21/19 10:00:00 PM,30.054,0.0,,,,
153,07/22/19 12:00:00 AM,29.853,0.0,,,,
154,07/22/19 02:00:00 AM,29.953,0.0,,,,
155,07/22/19 04:00:00 AM,29.953,0.0,,,,
156,07/22/19 06:00:00 AM,29.752,0.0,,,,
157,07/22/19 08:00:00 AM,29.853,15.0,,,,
158,07/22/19 10:00:00 AM,30.154,320.0,,,,
159,07/22/19 12:00:00 PM,30.457,208.0,,,,
160,07/22/19 02:00:00 PM,30.659,200.0,,,,
161,07/22/19 04:00:00 PM,31.064,232.0,,,,
162,07/22/19 06:00:00 PM,30.356,28.0,,,,
163,07/22/19 08:00:00 PM,30.255,1.0,,,,
164,07/22/19 10:00:00 PM,30.255,0.0,,,,
165,07/23/19 12:00:00 AM,30.154,0.0,,,,
166,07/23/19 02:00:00 AM,30.054,0.0,,,,
167,07/23/19 04:00:00 AM,29.953,0.0,,,,
168,07/23/19 06:00:00 AM,30.054,0.0,,,,
169,07/23/19 08:00:00 AM,30.154,37.0,,,,
170,07/23/19 10:00:00 AM,30.558,115.0,,,,
171,07/23/19 12:00:00 PM,30.558,160.0,,,,
172,07/23/19 02:00:00 PM,30.659,232.0,,,,
173,07/23/19 04:00:00 PM,30.760,125.0,,,,
174,07/23/19 06:00:00 PM,30.558,12.0,,,,
175,07/23/19 08:00:00 PM,30.457,2.0,,,,
176,07/23/19 10:00:00 PM,30.356,0.0,,,,
177,07/24/19 12:00:00 AM,30.356,0.0,,,,
178,07/24/19 02:00:00 AM,30.356,0.0,,,,
179,07/24/19 04:00:00 AM,30.356,0.0,,,,
180,07/24/19 06:00:00 AM,30.457,0.0,,,,
181,07/24/19 08:00:00 AM,30.457,33.0,,,,
182,07/24/19 10:00:00 AM,30.659,121.0,,,,
183,07/24/19 12:00:00 PM,30.862,200.0,,,,
184,07/24/19 02:00:00 PM,31.064,160.0,,,,
185,07/24/19 04:00:00 PM,30.963,128.0,,,,
186,07/24/19 06:00:00 PM,31.370,74.0,,,,
187,07/24/19 08:00:00 PM,31.166,8.0,,,,
188,07/24/19 10:00:00 PM,31.370,0.0,,,,
189,07/25/19 12:00:00 AM,31.370,0.0,,,,
190,07/25/19 02:00:00 AM,31.370,0.0,,,,
191,07/25/19 04:00:00 AM,31.268,0.0,,,,
192,07/25/19 06:00:00 AM,31.268,0.0,,,,
193,07/25/19 08:00:00 AM,31.166,15.0,,,,
194,07/25/19 10:00:00 AM,31.268,28.0,,,,
195,07/25/19 12:00:00 PM,31.268,91.0,,,,
196,07/25/19 02:00:00 PM,30.659,24.0,,,,
197,07/25/19 04:00:00 PM,30.760,1.0,,,,
198,07/25/19 06:00:00 PM,30.457,10.0,,,,
199,07/25/19 08:00:00 PM,30.457,1.0,,,,
200,07/25/19 10:00:00 PM,30.457,0.0,,,,
201,07/26/19 12:00:00 AM,30.457,0.0,,,,
202,07/26/19 02:00:00 AM,30.457,0.0,,,,
203,07/26/19 04:00:00 AM,30.659,0.0,,,,
204,07/26/19 06:00:00 AM,30.963,0.0,,,,
205,07/26/19 08:00:00 AM,30.963,39.0,,,,
206,07/26/19 10:00:00 AM,31.064,94.0,,,,
207,07/26/19 12:00:00 PM,31.166,112.0,,,,
208,07/26/19 02:00:00 PM,31.268,106.0,,,,
209,07/26/19 04:00:00 PM,31.370,127.0,,,,
210,07/26/19 06:00:00 PM,31.268,31.0,,,,
211,07/26/19 08:00:00 PM,31.166,0.0,,,,
212,07/26/19 10:00:00 PM,31.268,0.0,,,,
213,07/27/19 12:00:00 AM,31.268,0.0,,,,
214,07/27/19 02:00:00 AM,31.268,0.0,,,,
215,07/27/19 04:00:00 AM,31.064,0.0,,,,
216,07/27/19 06:00:00 AM,30.457,0.0,,,,
217,07/27/19 08:00:00 AM,31.064,7.0,,,,
218,07/27/19 10:00:00 AM,31.166,48.0,,,,
219,07/27/19 12:00:00 PM,31.268,102.0,,,,
220,07/27/19 02:00:00 PM,31.370,54.0,,,,
221,07/27/19 04:00:00 PM,31.064,76.0,,,,
222,07/27/19 06:00:00 PM,30.760,13.0,,,,
223,07/27/19 08:00:00 PM,30.963,0.0,,,,
224,07/27/19 10:00:00 PM,31.166,0.0,,,,
225,07/28/19 12:00:00 AM,31.268,0.0,,,,
226,07/28/19 02:00:00 AM,31.268,0.0,,,,
227,07/28/19 04:00:00 AM,30.760,0.0,,,,
228,07/28/19 06:00:00 AM,30.659,0.0,,,,
229,07/28/19 08:00:00 AM,30.760,43.0,,,,
230,07/28/19 10:00:00 AM,30.963,99.0,,,,
231,07/28/19 12:00:00 PM,31.166,111.0,,,,
232,07/28/19 02:00:00 PM,31.676,115.0,,,,
233,07/28/19 04:00:00 PM,31.778,58.0,,,,
234,07/28/19 06:00:00 PM,31.676,17.0,,,,
235,07/28/19 08:00:00 PM,31.574,0.0,,,,
236,07/28/19 10:00:00 PM,31.166,0.0,,,,
237,07/29/19 12:00:00 AM,31.472,0.0,,,,
238,07/29/19 02:00:00 AM,31.676,0.0,,,,
239,07/29/19 04:00:00 AM,31.574,0.0,,,,
240,07/29/19 06:00:00 AM,31.472,0.0,,,,
241,07/29/19 08:00:00 AM,31.166,9.0,,,,
242,07/29/19 10:00:00 AM,31.268,65.0,,,,
243,07/29/19 12:00:00 PM,31.676,105.0,,,,
244,07/29/19 02:00:00 PM,31.778,77.0,,,,
245,07/29/19 04:00:00 PM,31.676,118.0,,,,
246,07/29/19 06:00:00 PM,31.472,50.0,,,,
247,07/29/19 08:00:00 PM,31.166,1.0,,,,
248,07/29/19 10:00:00 PM,31.370,0.0,,,,
249,07/30/19 12:00:00 AM,31.676,0.0,,,,
250,07/30/19 02:00:00 AM,31.472,0.0,,,,
251,07/30/19 04:00:00 AM,31.166,0.0,,,,
252,07/30/19 06:00:00 AM,30.862,0.0,,,,
253,07/30/19 08:00:00 AM,30.862,3.0,,,,
254,07/30/19 10:00:00 AM,30.862,18.0,,,,
255,07/30/19 12:00:00 PM,30.862,69.0,,,,
256,07/30/19 02:00:00 PM,31.064,160.0,,,,
257,07/30/19 04:00:00 PM,31.166,86.0,,,,
258,07/30/19 06:00:00 PM,30.963,192.0,,,,
259,07/30/19 08:00:00 PM,30.862,0.0,,,,
260,07/30/19 10:00:00 PM,30.862,0.0,,,,
261,07/31/19 12:00:00 AM,31.472,0.0,,,,
262,07/31/19 02:00:00 AM,31.778,0.0,,,,
263,07/31/19 04:00:00 AM,31.370,0.0,,,,
264,07/31/19 06:00:00 AM,30.356,0.0,,,,
265,07/31/19 08:00:00 AM,30.457,13.0,,,,
266,07/31/19 10:00:00 AM,30.760,80.0,,,,
267,07/31/19 12:00:00 PM,30.862,152.0,,,,
268,07/31/19 02:00:00 PM,31.472,79.0,,,,
269,07/31/19 04:00:00 PM,31.574,44.0,,,,
270,07/31/19 06:00:00 PM,31.676,84.0,,,,
271,07/31/19 08:00:00 PM,30.558,1.0,,,,
272,07/31/19 10:00:00 PM,30.659,0.0,,,,
273,08/01/19 12:00:00 AM,30.558,0.0,,,,
274,08/01/19 02:00:00 AM,30.558,0.0,,,,
275,08/01/19 04:00:00 AM,30.659,0.0,,,,
276,08/01/19 06:00:00 AM,30.862,0.0,,,,
277,08/01/19 08:00:00 AM,30.659,22.0,,,,
278,08/01/19 10:00:00 AM,30.659,6.0,,,,
279,08/01/19 12:00:00 PM,30.659,5.0,,,,
280,08/01/19 02:00:00 PM,30.862,12.0,,,,
281,08/01/19 04:00:00 PM,31.064,82.0,,,,
282,08/01/19 06:00:00 PM,31.064,17.0,,,,
283,08/01/19 08:00:00 PM,30.457,0.0,,,,
284,08/01/19 10:00:00 PM,30.054,0.0,,,,
285,08/02/19 12:00:00 AM,30.054,0.0,,,,
286,08/02/19 02:00:00 AM,30.457,0.0,,,,
287,08/02/19 04:00:00 AM,30.659,0.0,,,,
288,08/02/19 06:00:00 AM,30.659,0.0,,,,
289,08/02/19 08:00:00 AM,30.457,9.0,,,,
290,08/02/19 10:00:00 AM,30.154,41.0,,,,
291,08/02/19 12:00:00 PM,30.356,48.0,,,,
292,08/02/19 02:00:00 PM,30.558,119.0,,,,
293,08/02/19 04:00:00 PM,30.558,83.0,,,,
294,08/02/19 06:00:00 PM,30.255,35.0,,,,
295,08/02/19 08:00:00 PM,29.752,0.0,,,,
296,08/02/19 10:00:00 PM,29.853,0.0,,,,
297,08/03/19 12:00:00 AM,29.853,0.0,,,,
298,08/03/19 02:00:00 AM,30.154,0.0,,,,
299,08/03/19 04:00:00 AM,30.255,0.0,,,,
300,08/03/19 06:00:00 AM,30.154,0.0,,,,
301,08/03/19 08:00:00 AM,30.054,80.0,,,,
302,08/03/19 10:00:00 AM,30.154,75.0,,,,
303,08/03/19 12:00:00 PM,30.154,136.0,,,,
304,08/03/19 02:00:00 PM,30.255,144.0,,,,
305,08/03/19 04:00:00 PM,30.457,86.0,,,,
306,08/03/19 06:00:00 PM,30.457,7.0,,,,
307,08/03/19 08:00:00 PM,30.154,0.0,,,,
308,08/03/19 10:00:00 PM,29.853,0.0,,,,
309,08/04/19 12:00:00 AM,29.752,0.0,,,,
310,08/04/19 02:00:00 AM,29.752,0.0,,,,
311,08/04/19 04:00:00 AM,29.853,0.0,,,,
312,08/04/19 06:00:00 AM,29.853,0.0,,,,
313,08/04/19 08:00:00 AM,30.054,14.0,,,,
314,08/04/19 10:00:00 AM,29.853,30.0,,,,
315,08/04/19 12:00:00 PM,29.953,144.0,,,,
316,08/04/19 02:00:00 PM,29.953,168.0,,,,
317,08/04/19 04:00:00 PM,30.154,46.0,,,,
318,08/04/19 06:00:00 PM,30.054,34.0,,,,
319,08/04/19 08:00:00 PM,30.054,0.0,,,,
320,08/04/19 10:00:00 PM,29.552,0.0,,,,
321,08/05/19 12:00:00 AM,29.552,0.0,,,,
322,08/05/19 02:00:00 AM,29.652,0.0,,,,
323,08/05/19 04:00:00 AM,29.752,0.0,,,,
324,08/05/19 06:00:00 AM,29.853,0.0,,,,
325,08/05/19 08:00:00 AM,29.853,2.0,,,,
326,08/05/19 10:00:00 AM,29.652,66.0,,,,
327,08/05/19 12:00:00 PM,29.752,109.0,,,,
328,08/05/19 02:00:00 PM,29.752,59.0,,,,
329,08/05/19 04:00:00 PM,29.853,55.0,,,,
330,08/05/19 06:00:00 PM,30.054,32.0,,,,
331,08/05/19 08:00:00 PM,30.054,0.0,,,,
332,08/05/19 10:00:00 PM,30.054,0.0,,,,
333,08/06/19 12:00:00 AM,29.953,0.0,,,,
334,08/06/19 02:00:00 AM,29.853,0.0,,,,
335,08/06/19 04:00:00 AM,29.853,0.0,,,,
336,08/06/19 06:00:00 AM,29.853,0.0,,,,
337,08/06/19 08:00:00 AM,29.853,14.0,,,,
338,08/06/19 10:00:00 AM,29.953,15.0,,,,
339,08/06/19 12:00:00 PM,30.154,76.0,,,,
340,08/06/19 02:00:00 PM,30.154,57.0,,,,
341,08/06/19 04:00:00 PM,30.154,20.0,,,,
342,08/06/19 06:00:00 PM,30.255,20.0,,,,
343,08/06/19 08:00:00 PM,30.154,0.0,,,,
344,08/06/19 10:00:00 PM,30.154,0.0,,,,
345,08/07/19 12:00:00 AM,30.154,0.0,,,,
346,08/07/19 02:00:00 AM,30.054,0.0,,,,
347,08/07/19 04:00:00 AM,30.054,0.0,,,,
348,08/07/19 06:00:00 AM,30.154,0.0,,,,
349,08/07/19 08:00:00 AM,30.154,15.0,,,,
350,08/07/19 10:00:00 AM,30.457,84.0,,,,
351,08/07/19 12:00:00 PM,30.356,232.0,,,,
352,08/07/19 02:00:00 PM,30.255,93.0,,,,
353,08/07/19 04:00:00 PM,30.356,34.0,,,,
354,08/07/19 06:00:00 PM,30.356,23.0,,,,
355,08/07/19 08:00:00 PM,30.356,0.0,,,,
356,08/07/19 10:00:00 PM,30.659,0.0,,,,
357,08/08/19 12:00:00 AM,30.558,0.0,,,,
358,08/08/19 02:00:00 AM,30.356,0.0,,,,
359,08/08/19 04:00:00 AM,30.255,0.0,,,,
360,08/08/19 06:00:00 AM,30.054,0.0,,,,
361,08/08/19 08:00:00 AM,30.356,27.0,,,,
362,08/08/19 10:00:00 AM,30.760,126.0,,,,
363,08/08/19 12:00:00 PM,30.862,94.0,,,,
364,08/08/19 02:00:00 PM,30.558,128.0,,,,
365,08/08/19 04:00:00 PM,30.659,105.0,,,,
366,08/08/19 06:00:00 PM,30.356,9.0,,,,
367,08/08/19 08:00:00 PM,30.255,0.0,,,,
368,08/08/19 10:00:00 PM,30.356,0.0,,,,
369,08/09/19 12:00:00 AM,30.558,0.0,,,,
370,08/09/19 02:00:00 AM,30.457,0.0,,,,
371,08/09/19 04:00:00 AM,30.457,0.0,,,,
372,08/09/19 06:00:00 AM,30.356,0.0,,,,
373,08/09/19 08:00:00 AM,30.457,76.0,,,,
374,08/09/19 10:00:00 AM,30.862,256.0,,,,
375,08/09/19 12:00:00 PM,30.963,200.0,,,,
376,08/09/19 02:00:00 PM,31.064,416.0,,,,
377,08/09/19 04:00:00 PM,31.166,160.0,,,,
378,08/09/19 06:00:00 PM,30.457,6.0,,,,
379,08/09/19 08:00:00 PM,30.356,0.0,,,,
380,08/09/19 10:00:00 PM,30.356,0.0,,,,
381,08/10/19 12:00:00 AM,30.457,0.0,,,,
382,08/10/19 02:00:00 AM,30.457,0.0,,,,
383,08/10/19 04:00:00 AM,30.659,0.0,,,,
384,08/10/19 06:00:00 AM,30.760,0.0,,,,
385,08/10/19 08:00:00 AM,30.862,101.0,,,,
386,08/10/19 10:00:00 AM,30.862,144.0,,,,
387,08/10/19 12:00:00 PM,30.963,152.0,,,,
388,08/10/19 02:00:00 PM,31.166,124.0,,,,
389,08/10/19 04:00:00 PM,31.574,136.0,,,,
390,08/10/19 06:00:00 PM,31.370,46.0,,,,
391,08/10/19 08:00:00 PM,31.166,0.0,,,,
392,08/10/19 10:00:00 PM,31.166,0.0,,,,
393,08/11/19 12:00:00 AM,31.166,0.0,,,,
394,08/11/19 02:00:00 AM,31.166,0.0,,,,
395,08/11/19 04:00:00 AM,31.064,0.0,,,,
396,08/11/19 06:00:00 AM,31.064,0.0,,,,
397,08/11/19 08:00:00 AM,30.963,36.0,,,,
398,08/11/19 10:00:00 AM,31.268,192.0,,,,
399,08/11/19 12:00:00 PM,31.370,136.0,,,,
400,08/11/19 02:00:00 PM,31.268,40.0,,,,
401,08/11/19 04:00:00 PM,31.370,39.0,,,,
402,08/11/19 06:00:00 PM,31.064,3.0,,,,
403,08/11/19 08:00:00 PM,31.166,0.0,,,,
404,08/11/19 10:00:00 PM,31.064,0.0,,,,
405,08/12/19 12:00:00 AM,31.064,0.0,,,,
406,08/12/19 02:00:00 AM,31.064,0.0,,,,
407,08/12/19 04:00:00 AM,31.166,0.0,,,,
408,08/12/19 06:00:00 AM,31.166,0.0,,,,
409,08/12/19 08:00:00 AM,30.963,18.0,,,,
410,08/12/19 10:00:00 AM,31.268,73.0,,,,
411,08/12/19 12:00:00 PM,31.472,101.0,,,,
412,08/12/19 02:00:00 PM,31.574,86.0,,,,
413,08/12/19 04:00:00 PM,31.574,85.0,,,,
414,08/12/19 06:00:00 PM,31.268,22.0,,,,
415,08/12/19 08:00:00 PM,31.064,0.0,,,,
416,08/12/19 10:00:00 PM,30.963,0.0,,,,
417,08/13/19 12:00:00 AM,31.064,0.0,,,,
418,08/13/19 02:00:00 AM,31.064,0.0,,,,
419,08/13/19 04:00:00 AM,31.064,0.0,,,,
420,08/13/19 06:00:00 AM,31.064,0.0,,,,
421,08/13/19 08:00:00 AM,31.064,60.0,,,,
422,08/13/19 10:00:00 AM,31.166,20.0,,,,
423,08/13/19 12:00:00 PM,31.370,98.0,,,,
424,08/13/19 02:00:00 PM,31.472,122.0,,,,
425,08/13/19 04:00:00 PM,31.472,71.0,,,,
426,08/13/19 06:00:00 PM,31.268,34.0,,,,
427,08/13/19 08:00:00 PM,31.166,0.0,,,,
428,08/13/19 10:00:00 PM,31.166,0.0,,,,
429,08/14/19 12:00:00 AM,30.862,0.0,,,,
430,08/14/19 02:00:00 AM,30.862,0.0,,,,
431,08/14/19 04:00:00 AM,30.862,0.0,,,,
432,08/14/19 06:00:00 AM,30.963,0.0,,,,
433,08/14/19 08:00:00 AM,30.963,13.0,,,,
434,08/14/19 10:00:00 AM,30.963,26.0,,,,
435,08/14/19 12:00:00 PM,31.064,22.0,,,,
436,08/14/19 02:00:00 PM,31.268,17.0,,,,
437,08/14/19 04:00:00 PM,31.370,55.0,,,,
438,08/14/19 06:00:00 PM,31.166,30.0,,,,
439,08/14/19 08:00:00 PM,31.064,0.0,,,,
440,08/14/19 10:00:00 PM,30.659,0.0,,,,
441,08/15/19 12:00:00 AM,31.166,0.0,,,,
442,08/15/19 02:00:00 AM,31.166,0.0,,,,
443,08/15/19 04:00:00 AM,31.166,0.0,,,,
444,08/15/19 06:00:00 AM,31.064,0.0,,,,
445,08/15/19 08:00:00 AM,31.064,25.0,,,,
446,08/15/19 10:00:00 AM,31.166,336.0,,,,
447,08/15/19 12:00:00 PM,31.268,216.0,,,,
448,08/15/19 02:00:00 PM,31.268,122.0,,,,
449,08/15/19 04:00:00 PM,31.268,57.0,,,,
450,08/15/19 06:00:00 PM,31.166,24.0,,,,
451,08/15/19 08:00:00 PM,31.268,0.0,,,,
452,08/15/19 10:00:00 PM,30.963,0.0,,,,
453,08/16/19 12:00:00 AM,30.963,0.0,,,,
454,08/16/19 02:00:00 AM,30.963,0.0,,,,
455,08/16/19 04:00:00 AM,31.064,0.0,,,,
456,08/16/19 06:00:00 AM,30.963,0.0,,,,
457,08/16/19 08:00:00 AM,30.862,10.0,,,,
458,08/16/19 10:00:00 AM,30.963,240.0,,,,
459,08/16/19 12:00:00 PM,31.064,128.0,,,,
460,08/16/19 02:00:00 PM,31.268,136.0,,,,
461,08/16/19 04:00:00 PM,31.778,63.0,,,,
462,08/16/19 06:00:00 PM,31.778,25.0,,,,
463,08/16/19 08:00:00 PM,31.166,0.0,,,,
464,08/16/19 10:00:00 PM,31.166,0.0,,,,
465,08/17/19 12:00:00 AM,30.862,0.0,,,,
466,08/17/19 02:00:00 AM,30.760,0.0,,,,
467,08/17/19 04:00:00 AM,30.760,0.0,,,,
468,08/17/19 06:00:00 AM,31.166,0.0,,,,
469,08/17/19 08:00:00 AM,30.963,15.0,,,,
470,08/17/19 10:00:00 AM,30.963,104.0,,,,
