gene,"datExpr[1, moduleColors == which.module]"
Acropora_026731,7.729149605589726
Acropora_026775,6.06872428280931
Acropora_027178,6.376929150798669
Acropora_027275,6.06872428280931
Acropora_027378,6.335764003414168
Acropora_027392,6.335764003414168
Acropora_027529,6.816699912904361
Acropora_027536,6.06872428280931
Acropora_027663,7.2600630333813125
Acropora_027808,6.335764003414168
Acropora_027966,6.06872428280931
Acropora_027985,6.889073626325562
Acropora_028212,7.251069703191703
Acropora_028477,6.578146067130448
Acropora_028718,6.06872428280931
Acropora_028903,6.06872428280931
Acropora_028918,6.06872428280931
Acropora_028925,6.06872428280931
Acropora_029000,6.554665750878717
Acropora_029372,6.06872428280931
Acropora_029399,6.06872428280931
Acropora_029405,6.7527767682399675
Acropora_029451,6.06872428280931
Acropora_029537,6.801284460174952
Acropora_029683,8.026368141967406
Acropora_029890,6.06872428280931
Acropora_029916,6.223046340464026
Acropora_030191,6.286864832792452
Acropora_030259,6.06872428280931
Acropora_030386,9.030885103975567
Acropora_030455,6.06872428280931
Acropora_030713,6.06872428280931
Acropora_030793,6.06872428280931
Acropora_030986,6.06872428280931
Acropora_030988,6.413144937743301
Acropora_031113,14.305256904099961
Acropora_031115,6.942254809709575
Acropora_031247,6.681686024153914
Acropora_031339,7.232829461685154
Acropora_031430,9.536078422566003
Acropora_031437,6.06872428280931
Acropora_031491,6.06872428280931
Acropora_031647,6.445840252729181
Acropora_031838,6.376929150798669
Acropora_031921,10.471174907464663
Acropora_032261,7.469602349255308
Acropora_032468,8.255209332412756
Acropora_033080,6.06872428280931
Acropora_033293,6.475864360144981
Acropora_033324,6.642628329400155
Acropora_033663,6.06872428280931
Acropora_033748,6.06872428280931
Acropora_034022,6.529944592115023
Acropora_34143,6.223046340464026
Acropora_34149,6.06872428280931
Acropora_34174,6.475864360144981
Acropora_34183,6.06872428280931
Acropora_34229,6.70025939099947
Acropora_34239,7.3781322246747125
Acropora_34246,6.06872428280931
Acropora_34249,6.376929150798669
Acropora_34330,6.376929150798669
Acropora_34418,6.06872428280931
Acropora_34425,6.06872428280931
Acropora_34465,6.06872428280931
Acropora_34471,6.223046340464026
Acropora_34548,6.06872428280931
Acropora_34599,6.06872428280931
