gene,"datExpr[1, moduleColors == which.module]"
Acropora_000326,7.989384025060865
Acropora_000330,6.06872428280931
Acropora_000579,7.681739148318914
Acropora_001129,8.399566868421656
Acropora_001277,7.424853330836403
Acropora_001313,7.146118664078537
Acropora_001405,7.166095024677705
Acropora_001595,7.268974451789343
Acropora_001699,9.514833388136145
Acropora_002091,8.619833793894404
Acropora_002476,9.386916447643305
Acropora_002534,10.030012157757819
Acropora_003057,7.277805825655534
Acropora_003253,6.90272267940201
Acropora_003374,6.223046340464026
Acropora_003997,8.314857965732468
Acropora_004152,8.392710482388773
Acropora_004169,8.94416707389508
Acropora_004238,6.06872428280931
Acropora_004463,7.223578425951471
Acropora_004466,11.037311156906574
Acropora_004474,9.754823633584628
Acropora_004528,7.135964613034424
Acropora_004664,9.347893797245693
Acropora_004677,6.967534569512278
Acropora_004857,6.529944592115023
Acropora_004890,7.491298622858823
Acropora_004939,8.45974011798881
Acropora_004948,7.723326928399253
Acropora_004961,6.413144937743301
Acropora_005105,6.90272267940201
Acropora_005685,10.822962500244778
Acropora_005816,9.811788430003961
Acropora_005831,8.25138976940116
Acropora_005908,6.916128395207512
Acropora_006334,11.53784277974511
Acropora_006357,7.34577760620491
Acropora_006373,9.441089074488481
Acropora_006579,8.322127624722928
Acropora_006833,8.030915797493144
Acropora_007260,6.954995889981412
Acropora_007400,6.992037931029528
Acropora_007440,8.575563782217571
Acropora_007669,7.135964613034424
Acropora_007715,6.92930224327366
Acropora_007757,7.71747533428238
Acropora_007829,7.4474615646962965
Acropora_008182,8.332957665591689
Acropora_008228,6.286864832792452
Acropora_008267,7.926853252593246
Acropora_008548,7.979965396296363
Acropora_009025,10.024676323917669
Acropora_009413,9.162467589074273
Acropora_009978,9.79053494322748
Acropora_010141,6.979879294002503
Acropora_010385,8.06230019423588
Acropora_010651,6.413144937743301
Acropora_010679,7.303837316261153
Acropora_010720,9.37008231149443
Acropora_010836,6.860994552003567
Acropora_010875,7.693772940399377
Acropora_010881,9.580560262049563
Acropora_011075,7.083398866329692
Acropora_011078,6.06872428280931
Acropora_011131,7.223578425951471
Acropora_011135,7.774728474029162
Acropora_011483,9.520935926247736
Acropora_011572,8.916359597453836
Acropora_011878,6.916128395207512
Acropora_011890,6.503770889236268
Acropora_011981,7.061462071433767
Acropora_012908,8.57256048282814
Acropora_013042,7.135964613034424
Acropora_013086,6.223046340464026
Acropora_013095,12.084705240844396
Acropora_013131,7.9119650596330215
Acropora_013247,8.314857965732468
Acropora_013300,9.030885103975567
Acropora_013443,9.04589469257415
Acropora_013477,7.99873246725936
Acropora_013606,9.842479438958803
Acropora_013673,8.53907707250541
Acropora_013720,7.9119650596330215
Acropora_013745,7.866189495355972
Acropora_013839,6.529944592115023
Acropora_013926,6.578146067130448
Acropora_013938,9.328842750236177
Acropora_014378,8.456467186034986
Acropora_014670,8.048944729173055
Acropora_014679,9.549569898811678
Acropora_014691,8.143786736908858
Acropora_014990,6.06872428280931
Acropora_015121,10.195787906432377
Acropora_015193,8.676706606566954
Acropora_015309,7.015825841024111
Acropora_015318,8.634275911306116
Acropora_015332,7.791380973613971
Acropora_015413,9.907763309103421
Acropora_015416,6.06872428280931
Acropora_015459,8.668325301356102
Acropora_015572,6.979879294002503
Acropora_015686,9.458695516940994
Acropora_015694,6.860994552003567
Acropora_015751,8.51732948702699
Acropora_015999,6.529944592115023
Acropora_016117,8.849221808028142
Acropora_016349,9.474513681154379
Acropora_017045,6.06872428280931
Acropora_017187,7.362081843980347
Acropora_017189,8.30754804687309
Acropora_017440,7.214237220083467
Acropora_017449,8.262815211698967
Acropora_017849,6.954995889981412
Acropora_018007,7.115308324927668
Acropora_018156,7.166095024677705
Acropora_018748,6.06872428280931
Acropora_019240,6.801284460174952
Acropora_019367,6.942254809709575
Acropora_019403,8.048944729173055
Acropora_019616,7.3860652433256755
Acropora_020111,7.587249510989004
Acropora_020183,7.711594485806869
Acropora_020187,9.794308643762918
Acropora_020389,8.998167585015908
Acropora_020410,8.216502039576614
Acropora_020478,7.560668458782531
Acropora_020496,7.491298622858823
Acropora_020592,8.599353825374749
Acropora_020664,8.799189422000266
Acropora_021124,9.218254361714827
Acropora_021470,7.3860652433256755
Acropora_021951,7.979965396296363
Acropora_022128,8.402981880385992
Acropora_022276,6.286864832792452
Acropora_022279,9.754823633584628
Acropora_022314,8.909319837567939
Acropora_022493,8.021804057024555
Acropora_022707,6.979879294002503
Acropora_022964,7.687771566189786
Acropora_023016,8.057863956995774
Acropora_023052,6.06872428280931
Acropora_023060,9.037337550006587
Acropora_023576,9.351330179909683
Acropora_023697,8.682265730403156
Acropora_023723,9.894943094029038
Acropora_023748,8.079892085678324
Acropora_023767,6.816699912904361
Acropora_023771,8.973677086409474
Acropora_023816,7.303837316261153
Acropora_023839,8.883197323877862
Acropora_023883,7.156161090892288
Acropora_024016,7.970475386654127
Acropora_024023,6.662496331467251
Acropora_024409,9.201177024993068
Acropora_024450,6.06872428280931
Acropora_024515,6.992037931029528
Acropora_025860,6.06872428280931
Acropora_025959,7.462272571026581
Acropora_026004,10.917283665296438
Acropora_026108,7.881638414835048
Acropora_026158,6.7527767682399675
Acropora_026274,7.061462071433767
Acropora_026333,7.7691257168084675
Acropora_026375,8.829425845848217
Acropora_026403,9.491712144132254
