gene,"datExpr[1, moduleColors == which.module]"
Acropora_000053,7.175923451323854
Acropora_000520,6.954995889981412
Acropora_000629,9.813028828606608
Acropora_000733,6.662496331467251
Acropora_001162,6.7693488052258655
Acropora_001511,6.92930224327366
Acropora_001653,6.06872428280931
Acropora_001677,7.135964613034424
Acropora_001793,8.668325301356102
Acropora_001900,6.622008780494841
Acropora_002082,11.315970068158464
Acropora_002444,8.06230019423588
Acropora_002546,6.642628329400155
Acropora_002604,6.335764003414168
Acropora_002870,6.06872428280931
Acropora_002895,6.06872428280931
Acropora_002908,6.681686024153914
Acropora_002919,6.06872428280931
Acropora_002967,7.02746841509869
Acropora_003436,9.897282616286045
Acropora_003689,9.262805800367909
Acropora_003801,6.413144937743301
Acropora_003928,6.475864360144981
Acropora_003934,8.52669280220428
Acropora_003955,6.06872428280931
Acropora_003982,6.335764003414168
Acropora_004373,6.06872428280931
Acropora_004485,8.923363834222647
Acropora_004640,6.718269447106134
Acropora_005342,6.445840252729181
Acropora_005671,6.06872428280931
Acropora_005748,6.718269447106134
Acropora_005907,6.875168775735312
Acropora_005959,6.875168775735312
Acropora_005972,6.06872428280931
Acropora_006082,9.33058532512474
Acropora_006277,7.424853330836403
Acropora_006420,6.06872428280931
Acropora_006567,6.7693488052258655
Acropora_006657,6.718269447106134
Acropora_006723,6.06872428280931
Acropora_006803,6.475864360144981
Acropora_006834,6.06872428280931
Acropora_006901,7.286558951679148
Acropora_007257,7.675675307131867
Acropora_007382,6.06872428280931
Acropora_007548,6.735761960103669
Acropora_007731,6.529944592115023
Acropora_007813,9.838831178209546
Acropora_008072,6.06872428280931
Acropora_008120,6.445840252729181
Acropora_008234,8.322127624722928
Acropora_008608,6.503770889236268
Acropora_008984,6.335764003414168
Acropora_009226,8.57256048282814
Acropora_009562,6.06872428280931
Acropora_009753,6.06872428280931
Acropora_009756,6.554665750878717
Acropora_010100,7.951276278884683
Acropora_010270,6.554665750878717
Acropora_010551,11.06244679218936
Acropora_010872,6.875168775735312
Acropora_010876,6.70025939099947
Acropora_010910,6.642628329400155
Acropora_011080,6.06872428280931
Acropora_011127,6.06872428280931
Acropora_011978,6.600550098974144
Acropora_012154,6.622008780494841
Acropora_012746,6.622008780494841
Acropora_012786,6.06872428280931
Acropora_012878,6.622008780494841
Acropora_012965,6.529944592115023
Acropora_013370,6.06872428280931
Acropora_013465,8.545226908946175
Acropora_013628,6.967534569512278
Acropora_013690,6.889073626325562
Acropora_013892,6.06872428280931
Acropora_013900,9.136721712639426
Acropora_014489,6.681686024153914
Acropora_014610,6.06872428280931
Acropora_014651,6.413144937743301
Acropora_015389,9.719519096098319
Acropora_015456,7.104799002579382
Acropora_015473,6.06872428280931
Acropora_016024,6.600550098974144
Acropora_016391,6.916128395207512
Acropora_016469,6.7855089078558395
Acropora_016637,6.445840252729181
Acropora_017038,6.622008780494841
Acropora_017097,6.600550098974144
Acropora_017130,6.06872428280931
Acropora_017235,6.06872428280931
Acropora_017351,6.578146067130448
Acropora_017389,6.600550098974144
Acropora_017624,6.642628329400155
Acropora_017763,6.622008780494841
Acropora_017854,6.622008780494841
Acropora_017985,6.681686024153914
Acropora_018001,7.946429928039683
Acropora_018015,6.475864360144981
Acropora_018191,6.801284460174952
Acropora_018193,6.445840252729181
Acropora_018255,7.329209257266131
Acropora_018427,6.06872428280931
Acropora_018558,9.349613033618233
Acropora_018753,6.578146067130448
Acropora_019032,6.06872428280931
Acropora_019150,6.06872428280931
Acropora_019466,6.554665750878717
Acropora_019639,7.675675307131867
Acropora_019640,7.125695651075269
Acropora_019832,6.718269447106134
Acropora_019965,6.06872428280931
Acropora_020001,6.06872428280931
Acropora_020015,6.90272267940201
Acropora_020099,6.846536118484794
Acropora_020248,7.560668458782531
Acropora_020312,6.642628329400155
Acropora_020474,6.681686024153914
Acropora_020726,9.056517930914636
Acropora_020887,6.06872428280931
Acropora_020958,6.7855089078558395
Acropora_021442,6.06872428280931
Acropora_021596,6.529944592115023
Acropora_021695,6.916128395207512
Acropora_021907,6.622008780494841
Acropora_022070,7.312365827623065
Acropora_022377,6.06872428280931
Acropora_022454,6.06872428280931
Acropora_022697,9.84490644258587
Acropora_022935,6.681686024153914
Acropora_022983,9.727440491198154
Acropora_023019,8.90460674390824
Acropora_023035,6.916128395207512
Acropora_023363,6.06872428280931
Acropora_023562,6.06872428280931
Acropora_023714,7.02746841509869
Acropora_023758,6.06872428280931
Acropora_023763,7.979965396296363
Acropora_023912,7.393938351069156
Acropora_024046,8.04446149362824
Acropora_024087,8.69331665454814
Acropora_024287,6.06872428280931
Acropora_024323,9.176137574550955
Acropora_024443,6.860994552003567
Acropora_024458,6.06872428280931
Acropora_024511,7.370138151723787
Acropora_024809,6.942254809709575
Acropora_024884,7.223578425951471
Acropora_025717,6.06872428280931
Acropora_025932,8.479211862356275
Acropora_026581,6.846536118484794
Acropora_026709,6.06872428280931
Acropora_026998,6.06872428280931
Acropora_027315,6.06872428280931
Acropora_027487,6.889073626325562
Acropora_027557,6.06872428280931
Acropora_027673,7.417209119779403
Acropora_027884,6.413144937743301
Acropora_027912,6.376929150798669
Acropora_028077,6.681686024153914
Acropora_028245,8.479211862356275
Acropora_028655,7.989384025060865
Acropora_029464,6.916128395207512
Acropora_029517,8.139624589444434
Acropora_029580,6.335764003414168
Acropora_029951,6.642628329400155
Acropora_030110,6.916128395207512
Acropora_030149,6.06872428280931
Acropora_030196,7.5673729230816775
Acropora_030917,6.529944592115023
Acropora_031001,6.06872428280931
Acropora_031163,6.06872428280931
Acropora_031445,7.93668018490183
Acropora_031563,6.735761960103669
Acropora_032153,6.578146067130448
Acropora_032308,6.642628329400155
Acropora_032568,6.06872428280931
Acropora_032981,7.125695651075269
Acropora_033531,6.06872428280931
Acropora_033560,6.06872428280931
Acropora_033830,6.286864832792452
Acropora_033876,6.662496331467251
Acropora_34575,6.600550098974144
