gene,"datExpr[1, moduleColors == which.module]"
Acropora_002320,8.361411951450831
Acropora_002362,7.2419925194689485
Acropora_002379,8.382359264117431
Acropora_002423,6.889073626325562
Acropora_002468,7.0941638599624826
Acropora_002492,6.06872428280931
Acropora_002497,6.06872428280931
Acropora_002506,6.06872428280931
Acropora_002513,7.540310197899272
Acropora_002514,6.06872428280931
Acropora_002550,6.335764003414168
Acropora_002579,6.7527767682399675
Acropora_002587,7.268974451789343
Acropora_002605,6.622008780494841
Acropora_002608,8.336548059695007
Acropora_002626,8.687802349544613
Acropora_002635,8.04446149362824
Acropora_002668,6.06872428280931
Acropora_002690,6.286864832792452
Acropora_002722,8.084252376637755
Acropora_002804,8.235999036359303
Acropora_002805,7.223578425951471
Acropora_002815,8.902244178743164
Acropora_002828,7.965703231669794
Acropora_002838,7.946429928039683
Acropora_002849,6.06872428280931
Acropora_002960,8.75255334821133
Acropora_003026,6.662496331467251
Acropora_003027,6.06872428280931
Acropora_003034,9.54658285448326
Acropora_003052,8.625629032990348
Acropora_003072,8.662709065181502
Acropora_003087,6.831777206445722
Acropora_003091,6.578146067130448
Acropora_003183,6.06872428280931
Acropora_003185,8.110106240493682
Acropora_003188,7.4768827523475
Acropora_003223,9.323602080884886
Acropora_003245,7.424853330836403
Acropora_003268,7.651097839932663
Acropora_003270,6.06872428280931
Acropora_003295,7.498435631971828
Acropora_003296,6.554665750878717
Acropora_003300,6.7855089078558395
Acropora_003315,7.004017824214524
Acropora_003322,8.204662291948367
Acropora_003355,7.135964613034424
Acropora_003357,6.70025939099947
Acropora_003379,6.718269447106134
Acropora_003382,6.916128395207512
Acropora_003388,6.286864832792452
Acropora_003392,6.735761960103669
Acropora_003415,6.06872428280931
Acropora_003435,11.175712165189893
Acropora_003452,6.622008780494841
Acropora_003537,6.06872428280931
Acropora_003549,6.335764003414168
Acropora_003582,6.06872428280931
Acropora_003612,6.06872428280931
Acropora_003615,7.038951583854869
Acropora_003641,8.42999189598593
Acropora_003650,7.232829461685154
Acropora_003652,6.7855089078558395
Acropora_003665,6.06872428280931
Acropora_003681,6.06872428280931
Acropora_003687,6.860994552003567
Acropora_003690,6.223046340464026
Acropora_003695,6.503770889236268
Acropora_003704,6.90272267940201
Acropora_003714,6.06872428280931
Acropora_003726,6.376929150798669
Acropora_003747,7.965703231669794
Acropora_003755,6.475864360144981
Acropora_003760,7.232829461685154
Acropora_003761,7.038951583854869
Acropora_003781,6.578146067130448
Acropora_003810,6.681686024153914
Acropora_003818,7.312365827623065
Acropora_003826,7.505526350919889
Acropora_003863,6.846536118484794
Acropora_003940,9.197353724729725
Acropora_003946,6.578146067130448
Acropora_003961,6.06872428280931
Acropora_003974,6.816699912904361
Acropora_003987,7.135964613034424
Acropora_004010,6.889073626325562
Acropora_004017,6.90272267940201
Acropora_004023,6.06872428280931
Acropora_004046,6.578146067130448
Acropora_004054,7.409509231563951
Acropora_004100,7.8867450779193735
Acropora_004129,7.401752655822811
Acropora_004139,6.06872428280931
Acropora_004151,6.376929150798669
Acropora_004205,6.06872428280931
Acropora_004212,6.06872428280931
Acropora_004225,7.2600630333813125
Acropora_004233,6.06872428280931
Acropora_004236,6.06872428280931
Acropora_004338,7.204803558283197
Acropora_004340,6.600550098974144
Acropora_004353,6.286864832792452
Acropora_004361,6.954995889981412
Acropora_004371,7.34577760620491
Acropora_004386,6.06872428280931
Acropora_004403,6.642628329400155
Acropora_004410,8.801734589901217
Acropora_004436,7.746447415152574
Acropora_004441,7.600308692673335
Acropora_004443,6.376929150798669
Acropora_004468,7.960912768368172
Acropora_004470,6.06872428280931
Acropora_004502,6.286864832792452
Acropora_004509,6.7855089078558395
Acropora_004515,6.06872428280931
Acropora_004547,8.9186982716733
Acropora_004561,6.622008780494841
Acropora_004591,7.740709527162255
Acropora_004594,9.463459535746054
Acropora_004597,7.083398866329692
Acropora_004608,9.9690827666132
Acropora_004628,6.06872428280931
Acropora_004649,6.06872428280931
Acropora_004671,7.015825841024111
Acropora_004682,6.06872428280931
Acropora_004691,6.06872428280931
Acropora_004805,8.204662291948367
Acropora_004827,6.846536118484794
Acropora_004865,6.7855089078558395
Acropora_004881,6.06872428280931
Acropora_004889,6.992037931029528
Acropora_004944,9.434632070161966
Acropora_004960,6.445840252729181
Acropora_004966,6.06872428280931
Acropora_005050,6.06872428280931
Acropora_005067,6.06872428280931
Acropora_005200,7.223578425951471
Acropora_005230,9.40850542594058
Acropora_005260,6.979879294002503
Acropora_005269,6.554665750878717
Acropora_005374,6.529944592115023
Acropora_005387,11.961883854859614
Acropora_005403,6.376929150798669
Acropora_005416,6.06872428280931
Acropora_005426,6.622008780494841
Acropora_005427,6.06872428280931
Acropora_005452,6.7855089078558395
Acropora_005458,6.286864832792452
Acropora_005472,6.06872428280931
Acropora_005487,6.554665750878717
Acropora_005502,6.681686024153914
Acropora_005569,7.401752655822811
Acropora_005679,12.224086916361626
Acropora_005722,9.229525129560828
Acropora_005739,6.7527767682399675
Acropora_005751,6.70025939099947
Acropora_005765,7.3860652433256755
Acropora_005779,6.06872428280931
Acropora_005782,7.125695651075269
Acropora_005797,6.06872428280931
Acropora_005801,6.92930224327366
Acropora_005808,7.752157673754483
Acropora_005828,6.475864360144981
Acropora_005859,7.693772940399377
Acropora_005862,6.06872428280931
Acropora_005865,6.06872428280931
Acropora_005870,6.642628329400155
Acropora_005906,6.06872428280931
Acropora_005909,6.06872428280931
Acropora_005914,7.829362613307445
Acropora_005920,9.94441746649162
Acropora_005924,6.7693488052258655
Acropora_005925,7.4768827523475
Acropora_005936,6.06872428280931
Acropora_005941,6.503770889236268
Acropora_005951,6.06872428280931
Acropora_006004,6.06872428280931
Acropora_006006,8.053412175876456
Acropora_006045,8.325747505988224
Acropora_006065,6.70025939099947
Acropora_006070,8.93033291763312
Acropora_006080,6.816699912904361
Acropora_006118,6.06872428280931
Acropora_006144,8.021804057024555
Acropora_006159,6.642628329400155
Acropora_006165,7.401752655822811
Acropora_006207,6.06872428280931
Acropora_006213,7.362081843980347
Acropora_006227,8.152070932917267
Acropora_006240,6.578146067130448
Acropora_006246,6.335764003414168
Acropora_006247,7.711594485806869
Acropora_006275,6.529944592115023
Acropora_006291,6.92930224327366
Acropora_006342,6.529944592115023
Acropora_006355,7.71747533428238
Acropora_006360,6.06872428280931
Acropora_006376,6.600550098974144
Acropora_006382,6.735761960103669
Acropora_006434,7.774728474029162
Acropora_006457,6.445840252729181
Acropora_006465,8.262815211698967
Acropora_006470,6.06872428280931
Acropora_006479,6.831777206445722
Acropora_006481,6.06872428280931
Acropora_006510,6.06872428280931
Acropora_006565,6.286864832792452
Acropora_006580,7.185649220735008
Acropora_006592,8.834401485530226
Acropora_006612,7.0941638599624826
Acropora_006625,9.122660260889287
Acropora_006626,6.376929150798669
Acropora_006643,6.06872428280931
Acropora_006682,6.662496331467251
Acropora_006698,8.354355440490343
Acropora_006710,7.462272571026581
Acropora_006714,7.083398866329692
Acropora_006748,7.409509231563951
Acropora_006782,6.860994552003567
Acropora_006816,6.06872428280931
Acropora_006821,6.223046340464026
Acropora_006840,7.135964613034424
Acropora_006846,6.875168775735312
Acropora_006851,6.7527767682399675
Acropora_006854,7.251069703191703
Acropora_006877,6.06872428280931
Acropora_006887,6.06872428280931
Acropora_006897,8.131259717261894
Acropora_006902,6.06872428280931
Acropora_006937,6.529944592115023
Acropora_006940,6.681686024153914
Acropora_006941,6.06872428280931
Acropora_006969,8.322127624722928
Acropora_006974,6.06872428280931
Acropora_007149,6.622008780494841
Acropora_007157,6.06872428280931
Acropora_007177,6.06872428280931
Acropora_007184,6.554665750878717
Acropora_007191,6.06872428280931
Acropora_007206,6.554665750878717
Acropora_007261,7.2600630333813125
Acropora_007264,6.06872428280931
Acropora_007272,10.594178253471522
Acropora_007277,9.410152548786279
Acropora_007311,10.771154311202773
Acropora_007312,8.079892085678324
Acropora_007314,8.396143085256321
Acropora_007315,6.529944592115023
Acropora_007339,7.417209119779403
Acropora_007406,7.498435631971828
Acropora_007418,6.413144937743301
Acropora_007420,6.335764003414168
Acropora_007450,6.529944592115023
Acropora_007473,6.7527767682399675
Acropora_007478,6.475864360144981
Acropora_007510,8.378890888800633
Acropora_007523,7.038951583854869
Acropora_007526,7.946429928039683
Acropora_007529,7.791380973613971
Acropora_007557,6.06872428280931
Acropora_007576,6.06872428280931
Acropora_007581,6.286864832792452
Acropora_007588,9.327098021533452
Acropora_007605,8.156193169538476
Acropora_007637,6.70025939099947
Acropora_007643,6.916128395207512
Acropora_007644,6.622008780494841
Acropora_007703,7.71747533428238
Acropora_007704,6.529944592115023
Acropora_007736,6.554665750878717
Acropora_007780,6.90272267940201
Acropora_007822,6.376929150798669
Acropora_007827,6.06872428280931
Acropora_007835,9.734008175142733
Acropora_007867,7.223578425951471
Acropora_007930,6.578146067130448
Acropora_007940,7.320822642997322
Acropora_007948,8.82192861465982
Acropora_007950,6.06872428280931
Acropora_007952,8.180654289775344
Acropora_007981,6.600550098974144
Acropora_007991,6.06872428280931
Acropora_008014,6.889073626325562
Acropora_008024,6.06872428280931
Acropora_008041,7.663451797193389
Acropora_008057,8.357888387284289
Acropora_008060,6.286864832792452
Acropora_008107,8.768274940002856
Acropora_008108,7.699743643065765
Acropora_008129,6.376929150798669
Acropora_008169,8.300197382593389
Acropora_008172,6.662496331467251
Acropora_008193,7.979965396296363
Acropora_008195,6.954995889981412
Acropora_008199,8.164398382273147
Acropora_008232,7.956103837832506
Acropora_008247,6.286864832792452
Acropora_008268,6.06872428280931
Acropora_008408,8.114364914589796
Acropora_008444,6.286864832792452
Acropora_008451,6.7855089078558395
Acropora_008467,6.600550098974144
Acropora_008481,8.814390447514093
Acropora_008496,7.320822642997322
Acropora_008513,7.813230996932209
Acropora_008586,6.06872428280931
Acropora_008600,6.475864360144981
Acropora_008609,6.06872428280931
Acropora_008649,6.286864832792452
Acropora_008666,8.18870639121029
Acropora_008680,8.542155487229671
Acropora_008712,7.393938351069156
Acropora_008742,6.7693488052258655
Acropora_008745,6.475864360144981
Acropora_008760,7.286558951679148
Acropora_008833,7.989384025060865
Acropora_008837,6.735761960103669
Acropora_008846,6.578146067130448
Acropora_008870,6.06872428280931
Acropora_008874,6.503770889236268
Acropora_008884,6.7855089078558395
Acropora_008898,8.164398382273147
Acropora_008900,6.06872428280931
Acropora_008912,7.926853252593246
Acropora_008914,6.06872428280931
Acropora_008940,8.378890888800633
Acropora_008998,6.06872428280931
Acropora_009012,6.954995889981412
Acropora_009016,7.223578425951471
Acropora_009020,6.816699912904361
Acropora_009054,6.554665750878717
Acropora_009055,6.600550098974144
Acropora_009109,6.801284460174952
Acropora_009114,6.06872428280931
Acropora_009118,9.95343598235334
Acropora_009131,6.554665750878717
Acropora_009164,7.533440473846307
Acropora_009196,7.979965396296363
Acropora_009203,6.376929150798669
Acropora_009204,6.578146067130448
Acropora_009222,6.06872428280931
Acropora_009228,9.006967572927984
Acropora_009241,7.491298622858823
Acropora_009267,6.529944592115023
Acropora_009275,6.06872428280931
Acropora_009291,6.622008780494841
Acropora_009298,8.021804057024555
Acropora_009312,6.889073626325562
Acropora_009330,6.622008780494841
Acropora_009346,7.547137693126401
Acropora_009356,6.7527767682399675
Acropora_009357,6.376929150798669
Acropora_009370,8.439981571374124
Acropora_009386,6.06872428280931
Acropora_009410,6.06872428280931
Acropora_009411,6.503770889236268
Acropora_009436,6.223046340464026
Acropora_009444,6.335764003414168
Acropora_009450,8.890370598158619
Acropora_009589,7.560668458782531
Acropora_009619,7.185649220735008
Acropora_009622,9.33406403513413
Acropora_009634,6.06872428280931
Acropora_009661,6.06872428280931
Acropora_009667,6.06872428280931
Acropora_009777,6.889073626325562
Acropora_009788,9.785487759709357
Acropora_009831,7.850542783474418
Acropora_009895,6.06872428280931
Acropora_010005,6.06872428280931
Acropora_010043,6.578146067130448
Acropora_010080,6.06872428280931
Acropora_010104,7.166095024677705
Acropora_010114,6.7693488052258655
Acropora_010116,6.816699912904361
Acropora_010132,7.409509231563951
Acropora_010216,6.06872428280931
Acropora_010227,6.70025939099947
Acropora_010240,9.022235183089805
Acropora_010276,6.554665750878717
Acropora_010282,7.004017824214524
Acropora_010283,6.681686024153914
Acropora_010309,6.06872428280931
Acropora_010337,6.06872428280931
Acropora_010345,6.06872428280931
Acropora_010370,6.286864832792452
Acropora_010373,8.446600177837585
Acropora_010409,7.362081843980347
Acropora_010437,6.413144937743301
Acropora_010443,7.05028102199172
Acropora_010463,8.709727552875304
Acropora_010465,6.06872428280931
Acropora_010506,8.819420463694353
Acropora_010507,7.251069703191703
Acropora_010512,6.529944592115023
Acropora_010524,6.286864832792452
Acropora_010535,6.06872428280931
Acropora_010541,7.855780688373489
Acropora_010553,6.286864832792452
Acropora_010559,6.7527767682399675
Acropora_010640,8.969177623519345
Acropora_010661,6.642628329400155
Acropora_010671,8.259017789845291
Acropora_010674,6.529944592115023
Acropora_010686,6.578146067130448
Acropora_010696,6.846536118484794
Acropora_010753,7.083398866329692
Acropora_010754,6.06872428280931
Acropora_010822,7.135964613034424
Acropora_010832,8.247559030096443
Acropora_010844,8.637146051689502
Acropora_010855,6.718269447106134
Acropora_010857,6.06872428280931
Acropora_010945,7.038951583854869
Acropora_011014,9.060744716720395
Acropora_011022,6.376929150798669
Acropora_011057,6.554665750878717
Acropora_011087,7.104799002579382
Acropora_011111,7.370138151723787
Acropora_011120,7.166095024677705
Acropora_011129,6.92930224327366
Acropora_011141,6.06872428280931
Acropora_011153,7.424853330836403
Acropora_011189,6.7527767682399675
Acropora_011201,6.06872428280931
Acropora_011232,6.06872428280931
Acropora_011246,7.038951583854869
Acropora_011248,6.06872428280931
Acropora_011313,7.115308324927668
Acropora_011318,6.475864360144981
Acropora_011333,7.195275055400915
Acropora_011349,6.223046340464026
Acropora_011370,6.475864360144981
Acropora_011395,6.681686024153914
Acropora_011411,6.06872428280931
Acropora_011413,7.214237220083467
Acropora_011492,7.061462071433767
Acropora_011499,6.286864832792452
Acropora_011514,12.51155187470115
Acropora_011550,6.413144937743301
Acropora_011558,6.223046340464026
Acropora_011561,6.979879294002503
Acropora_011570,6.718269447106134
Acropora_011625,6.992037931029528
Acropora_011637,6.554665750878717
Acropora_011668,7.491298622858823
Acropora_011707,6.831777206445722
Acropora_011851,7.015825841024111
Acropora_011954,7.320822642997322
Acropora_011966,7.547137693126401
Acropora_011970,6.06872428280931
Acropora_011974,6.223046340464026
Acropora_012028,6.801284460174952
Acropora_012042,7.146118664078537
Acropora_012058,7.454892592381486
Acropora_012077,6.06872428280931
Acropora_012254,6.662496331467251
Acropora_012389,6.942254809709575
Acropora_012552,10.539976478426738
Acropora_012578,6.475864360144981
Acropora_012584,9.793051852670272
Acropora_012595,7.424853330836403
Acropora_012680,8.22042482405635
Acropora_012681,9.415082443908387
Acropora_012684,9.915862132807723
Acropora_012747,6.475864360144981
Acropora_012751,6.816699912904361
Acropora_012840,6.06872428280931
Acropora_012894,7.004017824214524
Acropora_012930,6.445840252729181
Acropora_012941,7.71747533428238
Acropora_013009,8.048944729173055
Acropora_013031,8.426645357205263
Acropora_013034,7.05028102199172
Acropora_013080,7.268974451789343
Acropora_013083,7.965703231669794
Acropora_013136,7.232829461685154
Acropora_013159,6.889073626325562
Acropora_013218,7.223578425951471
Acropora_013234,8.200691647047277
Acropora_013238,8.704279071848832
Acropora_013252,7.353962082129142
Acropora_013292,6.642628329400155
Acropora_013296,6.875168775735312
Acropora_013312,6.7693488052258655
Acropora_013315,6.735761960103669
Acropora_013317,6.578146067130448
Acropora_013318,7.34577760620491
Acropora_013363,7.818632156171745
Acropora_013383,7.337527113652555
Acropora_013392,7.984683557874935
Acropora_013398,6.860994552003567
Acropora_013425,9.696832914841167
Acropora_013440,8.021804057024555
Acropora_013446,7.606782293394157
Acropora_013459,6.735761960103669
Acropora_013481,6.445840252729181
Acropora_013483,7.2419925194689485
Acropora_013488,7.553923578695253
Acropora_013529,6.992037931029528
Acropora_013540,6.529944592115023
Acropora_013569,8.17660940603143
Acropora_013597,6.846536118484794
Acropora_013618,7.166095024677705
Acropora_013643,6.06872428280931
Acropora_013715,7.2600630333813125
Acropora_013728,6.335764003414168
Acropora_013736,6.06872428280931
Acropora_013744,8.152070932917267
Acropora_013801,6.718269447106134
Acropora_013837,6.600550098974144
Acropora_013848,7.921910405903086
Acropora_013909,8.514193886747492
Acropora_013919,9.70888824521498
Acropora_013944,6.06872428280931
Acropora_013956,7.146118664078537
Acropora_013966,6.600550098974144
Acropora_013967,6.06872428280931
Acropora_013970,6.06872428280931
Acropora_013971,7.71747533428238
Acropora_013974,10.988418911529223
Acropora_013976,6.642628329400155
Acropora_013981,8.04446149362824
Acropora_013983,6.7855089078558395
Acropora_014003,8.039962344404248
Acropora_014006,7.693772940399377
Acropora_014009,6.286864832792452
Acropora_014019,7.329209257266131
Acropora_014031,8.5235789091479
Acropora_014032,8.70154668371456
Acropora_014037,6.06872428280931
Acropora_014056,7.185649220735008
Acropora_014062,6.06872428280931
Acropora_014097,7.195275055400915
Acropora_014102,6.286864832792452
Acropora_014104,7.632314987912171
Acropora_014111,7.072499768163494
Acropora_014115,6.916128395207512
Acropora_014143,6.554665750878717
Acropora_014208,6.286864832792452
Acropora_014214,7.746447415152574
Acropora_014311,6.662496331467251
Acropora_014408,6.735761960103669
Acropora_014411,6.335764003414168
Acropora_014453,6.06872428280931
Acropora_014484,6.06872428280931
Acropora_014557,6.662496331467251
Acropora_014612,7.2600630333813125
Acropora_014618,6.801284460174952
Acropora_014627,6.06872428280931
Acropora_014665,6.578146067130448
Acropora_014714,6.622008780494841
Acropora_014745,6.681686024153914
Acropora_014766,7.638610103524984
Acropora_014812,7.774728474029162
Acropora_014823,6.718269447106134
Acropora_014831,8.114364914589796
Acropora_014857,6.916128395207512
Acropora_014874,7.638610103524984
Acropora_014886,6.223046340464026
Acropora_014887,9.011346826626232
Acropora_014889,7.204803558283197
Acropora_014901,6.70025939099947
Acropora_014905,6.445840252729181
Acropora_014922,6.06872428280931
Acropora_014938,7.979965396296363
Acropora_014974,6.7693488052258655
Acropora_015030,8.773475793028794
Acropora_015089,9.743152370875547
Acropora_015098,7.004017824214524
Acropora_015162,8.318497797725385
Acropora_015170,9.120639917082277
Acropora_015174,8.83935927076797
Acropora_015176,7.984683557874935
Acropora_015197,7.657291329450808
Acropora_015202,6.831777206445722
Acropora_015224,7.251069703191703
Acropora_015229,7.061462071433767
Acropora_015234,11.364762056603732
Acropora_015245,6.06872428280931
Acropora_015253,6.06872428280931
Acropora_015273,6.642628329400155
Acropora_015275,8.760436610803776
Acropora_015282,6.413144937743301
Acropora_015287,6.286864832792452
Acropora_015288,6.06872428280931
Acropora_015312,6.06872428280931
Acropora_015323,9.904278281270471
Acropora_015359,6.376929150798669
Acropora_015363,6.662496331467251
Acropora_015365,6.642628329400155
Acropora_015378,8.498405543594163
Acropora_015381,10.7487355152456
Acropora_015408,8.285371828221711
Acropora_015439,6.06872428280931
Acropora_015444,6.06872428280931
Acropora_015451,6.681686024153914
Acropora_015452,7.312365827623065
Acropora_015469,6.06872428280931
Acropora_015485,7.166095024677705
Acropora_015492,7.906962195307198
Acropora_015499,8.110106240493682
Acropora_015506,9.70888824521498
Acropora_015518,6.600550098974144
Acropora_015526,6.06872428280931
Acropora_015537,8.426645357205263
Acropora_015557,6.06872428280931
Acropora_015574,9.552550671735647
Acropora_015577,8.350813057071813
Acropora_015593,7.004017824214524
Acropora_015625,7.5195717844288135
Acropora_015627,6.06872428280931
Acropora_015628,6.286864832792452
Acropora_015629,6.7693488052258655
Acropora_015640,7.083398866329692
Acropora_015668,8.906965292133703
Acropora_015689,9.890252522668911
Acropora_015699,6.816699912904361
Acropora_015705,6.06872428280931
Acropora_015715,6.06872428280931
Acropora_015716,6.578146067130448
Acropora_015733,8.49522554841967
Acropora_015760,6.06872428280931
Acropora_015773,7.553923578695253
Acropora_015789,6.06872428280931
Acropora_015790,6.503770889236268
Acropora_015858,9.493265343924891
Acropora_015881,6.7855089078558395
Acropora_015899,6.223046340464026
Acropora_015929,7.125695651075269
Acropora_015949,6.06872428280931
Acropora_015951,8.709727552875304
Acropora_015961,7.979965396296363
Acropora_016000,7.4768827523475
Acropora_016029,7.038951583854869
Acropora_016035,9.302442581199282
Acropora_016054,8.608168748454531
Acropora_016085,6.06872428280931
Acropora_016089,6.503770889236268
Acropora_016169,6.662496331467251
Acropora_016201,6.06872428280931
Acropora_016243,6.06872428280931
Acropora_016308,6.445840252729181
Acropora_016327,6.554665750878717
Acropora_016360,7.752157673754483
Acropora_016447,6.06872428280931
Acropora_016569,6.7527767682399675
Acropora_016584,6.662496331467251
Acropora_016711,6.875168775735312
Acropora_016879,6.06872428280931
Acropora_016899,6.735761960103669
Acropora_017033,6.06872428280931
Acropora_017035,6.7855089078558395
Acropora_017060,8.897506940611592
Acropora_017104,6.06872428280931
Acropora_017136,8.30754804687309
Acropora_017218,6.335764003414168
Acropora_017354,6.475864360144981
Acropora_017422,6.376929150798669
Acropora_017429,6.735761960103669
Acropora_017450,8.368431145445435
Acropora_017452,7.813230996932209
Acropora_017463,8.507900727621234
Acropora_017465,6.600550098974144
Acropora_017489,6.06872428280931
Acropora_017498,6.06872428280931
Acropora_017527,6.7693488052258655
Acropora_017562,6.376929150798669
Acropora_017583,6.06872428280931
Acropora_017591,6.475864360144981
Acropora_017594,6.286864832792452
Acropora_017608,7.746447415152574
Acropora_017633,6.376929150798669
Acropora_017637,8.736649843667857
Acropora_017656,6.718269447106134
Acropora_017665,7.469602349255308
Acropora_017670,8.030915797493144
Acropora_017700,6.06872428280931
Acropora_017720,7.491298622858823
Acropora_017741,7.2600630333813125
Acropora_017746,6.445840252729181
Acropora_017765,6.06872428280931
Acropora_017768,6.954995889981412
Acropora_017812,6.554665750878717
Acropora_017828,7.038951583854869
Acropora_017829,6.06872428280931
Acropora_017858,7.5195717844288135
Acropora_017885,7.135964613034424
Acropora_017891,6.06872428280931
Acropora_017896,9.625106948523275
Acropora_017897,8.921033012698164
Acropora_017920,7.312365827623065
Acropora_017929,6.846536118484794
Acropora_017954,9.48860063065878
Acropora_017965,6.376929150798669
Acropora_017969,8.026368141967406
Acropora_017993,7.657291329450808
Acropora_018000,7.104799002579382
Acropora_018009,6.223046340464026
Acropora_018076,6.06872428280931
Acropora_018079,6.90272267940201
Acropora_018083,6.860994552003567
Acropora_018148,7.353962082129142
Acropora_018169,9.68467464998789
Acropora_018172,7.0941638599624826
Acropora_018189,11.199506985177635
Acropora_018246,7.320822642997322
Acropora_018282,6.413144937743301
Acropora_018285,6.7693488052258655
Acropora_018311,8.247559030096443
Acropora_018328,7.8867450779193735
Acropora_018329,6.335764003414168
Acropora_018353,6.554665750878717
Acropora_018366,7.02746841509869
Acropora_018372,9.821681555072924
Acropora_018388,7.553923578695253
Acropora_018401,6.846536118484794
Acropora_018403,6.554665750878717
Acropora_018407,7.2600630333813125
Acropora_018435,6.335764003414168
Acropora_018471,6.06872428280931
Acropora_018508,6.286864832792452
Acropora_018556,7.083398866329692
Acropora_018559,7.6448709078706205
Acropora_018575,6.662496331467251
Acropora_018590,6.578146067130448
Acropora_018596,9.368387818446731
Acropora_018599,9.894943094029038
Acropora_018618,6.801284460174952
Acropora_018623,6.06872428280931
Acropora_018639,9.892599733736066
Acropora_018675,7.7691257168084675
Acropora_018702,6.06872428280931
Acropora_018703,6.600550098974144
Acropora_018720,7.115308324927668
Acropora_018723,7.004017824214524
Acropora_018767,9.077525219191024
Acropora_018777,7.038951583854869
Acropora_018880,6.06872428280931
Acropora_018881,6.06872428280931
Acropora_018886,6.578146067130448
Acropora_018908,6.06872428280931
Acropora_018912,6.475864360144981
Acropora_018974,6.816699912904361
Acropora_018986,6.578146067130448
Acropora_018990,6.06872428280931
Acropora_019056,6.622008780494841
Acropora_019180,6.06872428280931
Acropora_019191,8.53907707250541
Acropora_019222,6.831777206445722
Acropora_019247,7.526527886278258
Acropora_019308,6.06872428280931
Acropora_019364,7.829362613307445
Acropora_019379,7.818632156171745
Acropora_019402,6.06872428280931
Acropora_019436,6.70025939099947
Acropora_019480,7.115308324927668
Acropora_019483,7.593797935971316
Acropora_019500,6.335764003414168
Acropora_019510,8.012626064393025
Acropora_019517,6.735761960103669
Acropora_019571,6.445840252729181
Acropora_019574,6.801284460174952
Acropora_019605,8.75518612826978
Acropora_019609,6.286864832792452
Acropora_019621,6.735761960103669
Acropora_019630,6.642628329400155
Acropora_019692,7.7634965257619735
