"","ID_1087","ID_1089","ID_1090","ID_1091","ID_1092","ID_1097","ID_1098","ID_1099","ID_2263","ID_2265","ID_2266","ID_2267","ID_2268","ID_2382","ID_2383","ID_2384"
"Acerv_evm.model.Segkk789_pilon.33",7,65,355,413,256,109,9,116,16,117,435,164,42,21,0,149
"Acerv_evm.model.Segkk789_pilon.17",0,75,228,256,181,95,85,315,68,63,63,22,48,18,0,51
"Acerv_evm.model.Segkk795_pilon.6",0,77,251,413,444,268,104,201,156,294,582,267,132,38,0,158
"Acerv_evm.model.Segkk806_pilon.5",1,305,436,242,188,18,56,112,312,147,562,230,176,49,37,47
"Acerv_evm.model.Segkk812_pilon.9",0,26,188,393,341,107,100,321,155,77,270,209,13,8,0,85
"Acerv_evm.model.Segkk820_pilon.13",0,143,575,610,659,154,288,293,149,199,435,302,209,29,0,293
"Acerv_evm.model.Segkk820_pilon.16",0,137,542,733,472,85,227,286,89,40,239,164,123,19,0,109
"Acerv_evm.model.Segkk820_pilon.8",0,70,486,344,554,52,33,395,83,60,125,110,25,28,0,158
"Acerv_evm.model.Segkk825_pilon.1",0,73,499,466,466,356,275,535,178,39,180,30,67,28,0,94
"Acerv_evm.model.Segkk837_pilon.18",77,123,1154,1233,892,125,71,766,175,227,533,230,41,15,0,389
"Acerv_evm.model.Segkk837_pilon.3",0,125,170,116,61,49,54,118,12,35,30,25,76,76,0,23
"Acerv_evm.model.Segkk838_pilon.7",1,54,531,423,422,158,148,275,81,104,356,81,48,6,0,205
"Acerv_evm.model.Segkk838_pilon.3",3,239,2444,4155,2684,946,1170,3174,290,462,1217,566,64,86,0,1922
"Acerv_evm.model.Segkk841_pilon.7",6,17,58,114,80,9,34,45,29,20,193,71,43,15,0,115
"Acerv_evm.model.Segkk841_pilon.4",2,105,758,756,739,90,142,464,442,166,689,300,79,52,0,429
"Acerv_evm.model.Segkk845_pilon.17",0,79,1004,570,511,893,175,624,72,195,545,220,8,65,0,255
"Acerv_evm.model.Segkk845_pilon.16",2,235,662,825,633,334,236,1273,297,238,988,422,167,100,0,527
"Acerv_evm.model.Segkk845_pilon.11",11,80,432,520,419,425,125,540,226,63,680,196,92,15,0,257
"Acerv_evm.model.Segkk847_pilon.10",17,886,2292,2039,1025,453,393,2249,495,516,1227,629,102,46,0,572
"Acerv_evm.model.Segkk847_pilon.9",0,93,494,631,339,136,89,339,119,72,216,117,24,9,0,117
"Acerv_evm.model.Segkk847_pilon.8",1,724,1694,1460,798,870,539,1339,468,303,794,163,284,109,0,299
"Acerv_evm.model.Segkk865_pilon.9",0,32,178,438,330,37,9,326,40,72,217,142,8,4,18,197
"Acerv_evm.model.Segkk865_pilon.8",1,114,1181,1322,529,442,509,969,144,94,605,309,33,21,0,419
"Acerv_evm.model.Segkk865_pilon.3",0,104,703,1016,785,824,600,874,162,209,296,218,117,45,0,710
"Acerv_evm.model.Segkk865_pilon.2",1,288,273,331,93,37,190,271,96,88,130,64,49,9,0,177
"Acerv_evm.model.Segkk866_pilon.11",21,304,5756,1724,2098,541,1704,997,488,814,2316,818,542,77,0,524
"Acerv_evm.model.Segkk866_pilon.12",0,152,357,206,98,15,17,22,140,439,139,156,166,34,0,24
"Acerv_evm.model.Segkk866_pilon.13",0,162,1911,1627,1234,241,314,761,331,266,952,369,284,27,0,277
"Acerv_evm.model.Segkk868_pilon.5",0,27,708,215,209,31,31,99,19,93,171,85,51,28,0,151
"Acerv_evm.model.Segkk868_pilon.1",22,299,1385,1638,1595,526,1286,1724,447,246,974,746,243,79,0,520
"Acerv_evm.model.Segkk871_pilon.3",0,84,416,176,183,183,115,90,145,146,281,46,57,24,0,102
"Acerv_evm.model.Segkk871_pilon.4",1,49,82,206,171,47,30,55,67,30,246,59,95,24,0,41
"Acerv_evm.model.Segkk884_pilon.1",0,430,805,151,277,191,70,31,81,138,1524,1264,470,46,0,195
"Acerv_evm.model.Segkk892_pilon.1",0,74,380,989,738,205,366,1183,191,175,1094,437,71,30,0,770
"Acerv_evm.model.Segkk894_pilon.4",1,204,949,842,417,321,395,597,190,134,512,102,104,8,0,243
"Acerv_evm.model.Segkk894_pilon.3",0,57,238,377,205,59,8,191,19,46,496,63,11,23,0,109
"Acerv_evm.model.Segkk894_pilon.8",3,100,535,1170,1043,138,193,1010,66,134,654,394,65,33,0,610
"Acerv_evm.model.Segkk895_pilon.20",0,29,65,152,118,55,134,258,26,37,246,59,45,11,0,23
"Acerv_evm.model.Segkk895_pilon.7",11,450,4514,4084,1927,1632,1011,1883,339,550,1913,669,187,58,0,1085
"Acerv_evm.model.Segkk896_pilon.12",1,355,762,369,372,36,89,46,439,545,675,371,361,110,0,224
"Acerv_evm.model.Segkk896_pilon.9",0,203,998,1100,685,231,163,556,248,235,572,154,259,96,0,242
"Acerv_evm.model.Segkk902_pilon.1",8,116,396,566,262,512,429,396,250,75,173,89,99,56,1,66
"Acerv_evm.model.Segkk906_pilon.9",0,140,802,843,385,141,26,1019,138,178,574,280,50,19,0,335
"Acerv_evm.model.Segkk906_pilon.8",0,295,310,235,180,6,354,264,274,180,193,32,152,41,0,101
"Acerv_evm.model.Segkk906_pilon.2",28,63,93,82,65,10,0,66,92,98,122,40,84,40,0,27
"Acerv_evm.model.Segkk906_pilon.6",0,13397,6645,3929,4372,119,73,152,7088,7013,4598,8612,10059,4760,0,257
"Acerv_evm.model.Segkk906_pilon.19",5,464,1294,1269,1197,966,1245,1753,410,588,1160,931,435,82,0,402
"Acerv_evm.model.Segkk908_pilon.9",0,230,267,150,113,133,228,38,64,10,143,125,46,25,0,20
"Acerv_evm.model.Segkk911_pilon.4",0,98,601,802,399,396,189,394,149,121,387,135,81,34,0,157
"Acerv_evm.model.Segkk925_pilon.33",12,34,214,421,315,68,2,457,29,142,132,82,9,13,0,38
"Acerv_evm.model.Segkk925_pilon.41",0,8145,4693,3398,3463,272,16,855,4950,5006,4284,6681,7683,3413,0,2041
"Acerv_evm.model.Segkk925_pilon.45",0,156,969,978,670,48,110,516,56,83,805,138,105,46,0,166
"Acerv_evm.model.Segkk925_pilon.47",8,7677,4705,2909,2587,612,26,1979,3513,3697,6041,6777,6555,2399,11,2711
"Acerv_evm.model.Segkk925_pilon.2",0,130,534,575,376,586,53,328,53,155,310,232,59,25,0,273
"Acerv_evm.model.Segkk925_pilon.52",162,215,695,1557,686,69,16,841,51,215,622,272,13,29,0,532
"Acerv_evm.model.Segkk933_pilon.2",0,19,135,188,195,78,20,269,33,33,88,83,17,23,0,180
"Acerv_evm.model.Segkk936_pilon.3",17,51,87,111,107,102,21,77,14,152,100,78,0,12,0,102
"Acerv_evm.model.Segkk937_pilon.5",1,190,507,477,367,67,33,669,306,92,349,229,275,76,0,365
"Acerv_evm.model.Segkk937_pilon.3",0,17,244,249,313,27,12,138,22,56,142,59,21,15,0,59
"Acerv_evm.model.Segkk946_pilon.3",29,118,515,822,536,218,99,593,130,182,487,150,30,32,0,246
"Acerv_evm.model.Segkk951_pilon.6",2,1731,625,317,752,287,377,636,768,1176,1519,1720,1885,406,0,134
"Acerv_evm.model.Segkk956_pilon.16",0,215,234,106,195,53,40,142,250,236,254,162,490,154,0,28
"Acerv_evm.model.Segkk962_pilon.14",1,367,303,415,468,45,7,715,188,172,336,275,276,54,1,589
"Acerv_evm.model.Segkk967_pilon.4",0,58,141,214,157,537,830,524,172,220,501,413,66,9,0,386
"Acerv_evm.model.Segkk968_pilon.40",6,311,676,863,574,209,735,766,380,254,827,457,182,23,0,547
"Acerv_evm.model.Segkk968_pilon.14",2,215,1381,1195,814,593,297,519,370,346,944,453,42,82,0,180
"Acerv_evm.model.Segkk968_pilon.11",0,9,616,999,593,25,78,338,32,158,458,269,13,20,0,192
"Acerv_evm.model.Segkk968_pilon.9",3,130,646,617,383,770,359,383,222,56,215,70,142,42,0,116
"Acerv_evm.model.Segkk968_pilon.36",3,56,330,531,406,54,40,150,55,66,305,73,38,11,0,49
"Acerv_evm.model.Segkk975_pilon.4",0,37,140,209,225,109,471,181,37,32,87,68,45,7,0,76
"Acerv_evm.model.Segkk991_pilon.5",8,113,973,1377,771,545,327,1848,262,166,807,455,53,40,0,595
"Acerv_evm.model.Segkk991_pilon.1",9,13641,10025,5981,6185,318,23,7056,12654,12791,20682,29476,23049,7938,83,22680
"Acerv_evm.model.Segkk998_pilon.2",0,53,246,276,269,20,23,164,139,151,316,150,59,27,0,89
"Acerv_evm.model.Segkk1010_pilon.17",8,496,1070,1250,800,294,604,446,434,170,707,403,212,156,0,436
"Acerv_evm.model.Segkk1011_pilon.55",0,2711,1532,1267,1521,32,158,323,1357,1011,1648,1847,2237,778,195,346
"Acerv_evm.model.Segkk1011_pilon.41",11,377,880,1430,834,311,33,551,555,201,884,368,321,133,0,312
"Acerv_evm.model.Segkk1016_pilon.2",0,20,289,304,194,79,263,460,21,61,435,189,12,13,0,211
"Acerv_evm.model.Segkk1023_pilon.1",0,197,964,878,570,63,63,549,211,139,513,132,20,89,0,347
"Acerv_evm.model.Segkk1024_pilon.12",0,137,899,612,446,156,540,388,123,113,371,122,31,27,0,48
"Acerv_evm.model.Segkk1028_pilon.3",17,241,205,535,460,336,306,280,402,145,720,285,376,101,52,209
"Acerv_evm.model.Segkk1029_pilon.5",0,130,315,1030,512,9,88,259,82,340,584,187,32,12,0,122
"Acerv_evm.model.Segkk1029_pilon.4",7,427,1560,1595,1378,835,795,1200,421,273,1242,388,203,97,0,457
"Acerv_evm.model.Segkk1040_pilon.15",0,2880,379,1466,1047,92,71,269,1178,1343,457,941,811,668,0,510
"Acerv_evm.model.Segkk1040_pilon.21",1,14,336,244,251,288,25,489,48,9,118,86,77,8,0,265
"Acerv_evm.model.Segkk1042_pilon.4",9,293,793,1223,848,600,845,1084,288,435,695,419,403,61,15,505
"Acerv_evm.model.Segkk1044_pilon.4",3,207,944,902,917,278,282,643,218,182,525,193,77,38,0,209
"Acerv_evm.model.Segkk1046_pilon.12",3,65,176,152,105,209,100,207,139,23,222,78,49,43,0,176
"Acerv_evm.model.Segkk1047_pilon.7",1,64,450,143,176,283,1113,262,193,57,425,48,58,23,0,51
"Acerv_evm.model.Segkk1047_pilon.8",4,10544,7016,4954,4287,441,12,3093,8879,7976,7555,10492,9136,4560,33,4079
"Acerv_evm.model.Segkk1048_pilon.14",10,47,337,321,324,15,160,69,111,142,207,82,41,31,0,99
"Acerv_evm.model.Segkk1048_pilon.12",0,17,191,252,154,64,31,198,65,46,72,81,31,14,0,151
"Acerv_evm.model.Segkk1050_pilon.12",58,667,3811,4944,3615,4098,3394,3075,1256,694,2675,943,345,292,0,1905
"Acerv_evm.model.Segkk1050_pilon.9",0,222,3357,2525,925,584,661,1159,238,451,1019,581,103,31,0,609
"Acerv_evm.model.Segkk1050_pilon.8",6,29,45,262,216,40,28,389,40,133,248,106,10,7,0,122
"Acerv_evm.model.Segkk1050_pilon.5",10,508,2400,1645,1067,199,214,595,456,543,1344,279,183,128,0,290
"Acerv_evm.model.Segkk1065_pilon.5",23,474,1300,1226,771,210,460,443,428,215,964,637,166,111,0,325
"Acerv_evm.model.Segkk1069_pilon.1",0,58,153,249,233,74,64,218,42,97,66,143,37,25,0,203
"Acerv_evm.model.Segkk1070_pilon.13",6,1253,2717,2741,1922,169,83,781,843,724,2431,984,792,273,0,636
"Acerv_evm.model.Segkk1070_pilon.16",2,193,270,319,370,157,97,253,114,52,282,330,149,57,0,191
"Acerv_evm.model.Segkk1070_pilon.20",0,122,974,1098,869,22,258,272,142,175,362,281,70,19,0,221
"Acerv_evm.model.Segkk1071_pilon.9",20,51,134,250,189,352,222,411,58,67,387,142,37,5,0,100
"Acerv_evm.model.Segkk1072_pilon.3",0,186,598,446,240,397,335,614,175,65,145,61,67,56,0,142
"Acerv_evm.model.Segkk1075_pilon.2",0,44,184,281,223,118,147,456,59,210,324,229,78,39,0,135
"Acerv_evm.model.Segkk1075_pilon.18",6,703,551,656,580,199,312,752,543,271,1045,556,246,195,0,981
"Acerv_evm.model.Segkk1078_pilon.7",3,487,545,616,525,7,0,207,434,255,663,499,490,89,60,308
"Acerv_evm.model.Segkk1078_pilon.6",111,615,2777,3043,1236,749,1373,2116,582,185,1102,341,122,82,0,559
"Acerv_evm.model.Segkk1078_pilon.1",0,229,485,307,249,33,24,149,141,134,348,117,177,56,0,126
"Acerv_evm.model.Segkk1078_pilon.8",0,136,445,319,267,40,9,148,84,80,147,89,61,18,0,41
"Acerv_evm.model.Segkk1078_pilon.96",0,205,673,825,504,342,88,627,192,363,533,222,178,55,0,280
"Acerv_evm.model.Segkk1078_pilon.13",0,127,1061,956,308,137,153,1126,40,103,380,205,69,31,0,380
"Acerv_evm.model.Segkk1078_pilon.16",1,201,473,527,377,190,187,237,189,113,334,223,70,29,0,222
"Acerv_evm.model.Segkk1078_pilon.14",0,12,117,194,62,13,7,20,17,86,57,27,24,20,0,49
"Acerv_evm.model.Segkk1078_pilon.40",0,239,981,332,389,32,95,424,289,220,393,141,125,48,0,115
"Acerv_evm.model.Segkk1078_pilon.44",0,770,774,660,661,50,6,206,484,356,694,1034,621,204,1,152
"Acerv_evm.model.Segkk1079_pilon.6",0,88,212,210,95,91,43,130,144,65,125,46,33,47,50,104
"Acerv_evm.model.Segkk1079_pilon.5",0,410,1331,1488,651,184,110,289,311,266,950,687,462,62,0,574
"Acerv_evm.model.Segkk1082_pilon.1",42,1238,1118,1371,1321,660,648,1404,731,1001,1401,988,1088,512,11,867
"Acerv_evm.model.Segkk1093_pilon.4",0,217,504,494,435,38,75,28,244,187,253,86,103,27,0,10
"Acerv_evm.model.Segkk1093_pilon.2",0,484,410,516,295,583,309,65,456,500,826,605,410,129,0,76
"Acerv_evm.model.Segkk1093_pilon.1",12,1969,2508,2947,1714,917,1054,1743,2265,1861,3200,2867,2247,1019,78,1681
"Acerv_evm.model.Segkk1100_pilon.2",32,122,505,519,277,105,422,733,238,157,512,265,45,56,0,357
"Acerv_evm.model.Segkk1101_pilon.1",0,60,51,202,159,73,19,67,46,104,13,90,20,25,0,101
"Acerv_evm.model.Segkk1102_pilon.3",1,235,451,751,202,22,91,369,211,116,245,208,129,81,0,56
"Acerv_evm.model.Segkk1125_pilon.4",0,57,416,283,176,80,52,51,115,41,295,172,136,40,0,153
"Acerv_evm.model.Segkk1152_pilon.23",0,99,1053,1042,615,276,236,565,191,107,437,277,85,56,6,457
"Acerv_evm.model.Segkk1154_pilon.16",0,151,338,764,236,68,29,317,146,68,75,47,7,54,0,138
"Acerv_evm.model.Segkk1157_pilon.2",3,63,509,818,636,1399,900,919,91,135,229,97,51,60,0,591
"Acerv_evm.model.Segkk1169_pilon.11",6,205,243,415,109,22,16,200,115,67,315,63,2,40,0,171
"Acerv_evm.model.Segkk1185_pilon.10",0,79,184,212,285,72,25,244,69,76,314,160,72,7,0,151
"Acerv_evm.model.Segkk1185_pilon.11",0,28,152,315,328,517,304,127,79,32,98,133,74,9,0,126
"Acerv_evm.model.Segkk1185_pilon.5",0,38,552,819,191,36,70,175,56,124,350,113,17,14,0,324
"Acerv_evm.model.Segkk1187_pilon.1",16,218,545,1027,563,1160,307,598,270,336,597,162,79,108,0,261
"Acerv_evm.model.Segkk1194_pilon.5",20,1087,813,1159,735,964,769,965,1113,714,1799,1083,991,479,0,710
"Acerv_evm.model.Segkk1202_pilon.1",0,98,428,573,162,21,80,99,159,361,303,463,370,23,0,108
"Acerv_evm.model.Segkk1221_pilon.10",0,259,453,385,400,66,53,117,243,169,208,229,40,54,0,168
"Acerv_evm.model.Segkk1225_pilon.1",6,190,338,428,231,159,0,143,210,212,206,160,69,22,0,186
"Acerv_evm.model.Segkk1225_pilon.11",0,123,268,247,174,113,16,71,89,247,142,68,146,25,0,72
"Acerv_evm.model.Segkk1225_pilon.17",0,153,343,723,485,62,7,260,413,183,742,168,164,38,0,219
"Acerv_evm.model.Segkk1235_pilon.14",65,771,3225,2700,2100,3034,3062,2106,995,922,1872,802,286,207,0,933
"Acerv_evm.model.Segkk1248_pilon.6",19,17883,7915,4726,4665,636,199,2441,8161,8163,7380,12151,16884,6497,80,3962
"Acerv_evm.model.Segkk1251_pilon.7",0,142,289,208,176,31,0,60,242,26,198,106,202,17,18,10
"Acerv_evm.model.Segkk1251_pilon.8",0,103,312,266,324,79,117,130,59,97,190,145,266,33,0,6
"Acerv_evm.model.Segkk1251_pilon.9",1,115,770,308,326,226,88,237,138,98,344,99,274,50,0,85
"Acerv_evm.model.Segkk1253_pilon.10",24,188,89,254,285,77,181,489,92,69,377,263,149,47,0,204
"Acerv_evm.model.Segkk1253_pilon.11",4,373,572,559,555,66,152,171,260,497,550,306,132,53,0,192
"Acerv_evm.model.Segkk1253_pilon.16",1,276,232,683,820,200,23,607,336,309,881,382,100,47,0,187
"Acerv_evm.model.Segkk1256_pilon.5",0,336,1046,943,723,162,106,518,372,314,740,285,54,50,0,229
"Acerv_evm.model.Segkk1263_pilon.21",0,157,667,1178,841,792,207,862,138,84,354,163,9,6,0,290
"Acerv_evm.model.Segkk1263_pilon.15",0,267,1706,1681,1040,702,240,896,298,301,933,533,69,22,0,676
"Acerv_evm.model.Segkk1263_pilon.14",0,93,404,347,168,77,189,161,47,64,210,104,6,18,0,101
"Acerv_evm.model.Segkk1263_pilon.17",0,142,165,462,430,620,1037,882,175,235,190,216,26,64,0,230
"Acerv_evm.model.Segkk1263_pilon.43",0,284,167,440,165,47,0,28,338,153,311,497,183,90,214,142
"Acerv_evm.model.Segkk1263_pilon.49",12,733,1426,1122,871,151,206,504,1106,651,2234,689,516,454,0,357
"Acerv_evm.model.Segkk1263_pilon.38",0,29,543,163,345,85,6,333,116,96,356,111,43,7,0,106
"Acerv_evm.model.Segkk1263_pilon.51",0,852,198,316,318,79,12,265,408,286,481,362,687,209,0,102
"Acerv_evm.model.Segkk1263_pilon.50",0,746,1135,1053,609,162,65,723,424,624,787,936,773,149,0,499
"Acerv_evm.model.Segkk1271_pilon.5",0,15,156,216,94,12,18,385,112,64,164,15,21,7,0,102
"Acerv_evm.model.Segkk1271_pilon.1",0,56,1790,2515,1433,644,227,820,264,217,1097,293,59,29,0,608
"Acerv_evm.model.Segkk1281_pilon.9",0,21,137,93,115,44,89,128,164,211,105,150,32,44,0,98
"Acerv_evm.model.Segkk1288_pilon.2",15,46,849,1007,602,0,147,794,192,433,639,354,107,15,0,324
"Acerv_evm.model.Segkk1290_pilon.36",36,122,381,427,144,165,136,262,115,47,242,98,124,44,0,86
"Acerv_evm.model.Segkk1291_pilon.5",0,245,897,965,968,392,75,1532,454,321,1359,642,594,151,0,839
"Acerv_evm.model.Segkk1295_pilon.1",0,50,85,304,158,14,28,122,42,40,172,31,6,9,0,49
"Acerv_evm.model.Segkk1295_pilon.9",0,216,366,661,404,150,21,275,91,358,606,466,135,37,0,135
"Acerv_evm.model.Segkk1306_pilon.12",0,1227,432,847,594,20,26,147,643,821,888,1004,1002,297,0,109
"Acerv_evm.model.Segkk1306_pilon.9",11,169,1055,995,515,802,246,430,208,263,453,254,105,15,0,377
"Acerv_evm.model.Segkk1307_pilon.1",0,44,264,253,276,64,46,416,74,64,173,150,118,18,0,156
"Acerv_evm.model.Segkk1310_pilon.6",0,225,163,248,319,255,130,186,307,232,418,310,147,58,0,135
"Acerv_evm.model.Segkk1317_pilon.6",0,226,941,549,505,231,197,336,314,472,684,266,171,46,0,220
"Acerv_evm.model.Segkk1318_pilon.13",23,715,1934,2546,969,1751,1231,1660,562,196,1376,274,79,116,0,656
"Acerv_evm.model.Segkk1322_pilon.1",0,15,98,107,104,325,88,126,17,67,135,40,17,11,0,170
"Acerv_evm.model.Segkk1322_pilon.4",0,12,379,514,277,354,444,441,12,46,641,112,29,16,0,235
"Acerv_evm.model.Segkk1332_pilon.11",0,256,1534,801,480,107,408,363,218,265,1404,482,266,22,0,334
"Acerv_evm.model.Segkk1332_pilon.6",1,374,727,910,507,147,462,350,121,380,618,161,151,24,0,112
"Acerv_evm.model.Segkk1332_pilon.4",0,154,929,923,679,88,218,645,163,209,955,592,178,87,0,318
"Acerv_evm.model.Segkk1334_pilon.14",1,300,1738,2400,871,843,778,2039,196,293,648,251,149,15,0,381
"Acerv_evm.model.Segkk1336_pilon.6",0,181,309,232,290,203,131,110,174,107,169,143,170,20,0,40
"Acerv_evm.model.Segkk1336_pilon.4",9,588,2181,2305,1391,713,885,1654,986,629,1907,405,392,161,0,1046
"Acerv_evm.model.Segkk1343_pilon.5",0,188,427,560,326,6,25,224,166,271,238,107,102,26,0,70
"Acerv_evm.model.Segkk1343_pilon.10",25,438,170,117,181,48,39,86,127,92,82,229,107,100,0,145
"Acerv_evm.model.Segkk1354_pilon.3",0,203,594,883,720,128,11,405,259,273,824,475,201,54,0,189
"Acerv_evm.model.Segkk1363_pilon.1",0,291,792,1029,494,362,78,531,56,116,241,207,162,64,67,234
"Acerv_evm.model.Segkk1375_pilon.10",0,22,126,124,52,70,119,97,78,229,675,186,204,11,0,215
"Acerv_evm.model.Segkk1375_pilon.23",2,231,540,616,459,283,821,349,190,129,496,179,14,50,1,277
"Acerv_evm.model.Segkk1377_pilon.1",8,407,1277,720,497,341,431,439,296,200,520,173,395,81,0,101
"Acerv_evm.model.Segkk1380_pilon.6",0,36,366,673,337,11,40,132,78,85,298,211,69,26,0,186
"Acerv_evm.model.Segkk1380_pilon.24",3,816,956,1755,507,854,1349,1248,225,198,201,20,6,33,0,125
"Acerv_evm.model.Segkk1381_pilon.1",1,12068,7450,2913,2811,70,64,1424,4641,5689,9470,14028,13744,6321,12,5138
"Acerv_evm.model.Segkk1390_pilon.3",2,2295,10808,8447,4960,1683,4797,5284,1649,1910,4214,1722,1001,370,0,1604
"Acerv_evm.model.Segkk1392_pilon.1",95,899,1962,2742,1046,4269,3491,2249,1658,722,2483,400,350,246,0,534
"Acerv_evm.model.Segkk1395_pilon.6",0,143,424,585,458,14,212,247,202,60,364,280,79,33,0,401
"Acerv_evm.model.Segkk1395_pilon.5",1,12,227,336,249,51,19,314,32,40,278,257,37,18,0,256
"Acerv_evm.model.Segkk1395_pilon.9",1,3767,1210,2559,1615,518,149,866,1747,1690,1002,330,1248,607,0,719
"Acerv_evm.model.Segkk1404_pilon.6",0,254,614,662,263,654,347,729,165,319,434,223,66,83,0,350
"Acerv_evm.model.Segkk1424_pilon.14",51,845,2833,3175,960,2687,1660,3008,698,390,1623,1017,249,124,0,596
"Acerv_evm.model.Segkk1424_pilon.15",0,126,631,817,446,164,322,576,116,246,332,195,52,27,0,237
"Acerv_evm.model.Segkk1430_pilon.6",0,737,1306,1121,675,363,22,1195,441,864,954,1070,671,127,0,1007
"Acerv_evm.model.Segkk1430_pilon.3",1,156,355,515,222,174,109,170,181,56,347,126,22,25,0,147
"Acerv_evm.model.Segkk1440_pilon.3",0,720,1011,1063,984,126,194,597,520,602,834,797,371,156,0,291
"Acerv_evm.model.Segkk1451_pilon.65",0,26,116,302,157,79,16,242,10,61,158,98,8,9,0,114
"Acerv_evm.model.Segkk1452_pilon.6",8,703,2504,2439,1435,1167,577,1798,779,458,1416,383,254,210,0,389
"Acerv_evm.model.Segkk1481_pilon.2",2,39,130,104,114,16,141,168,76,85,136,50,27,21,0,77
"Acerv_evm.model.Segkk1481_pilon.10",0,131,585,674,617,121,30,759,150,292,651,470,160,43,0,557
"Acerv_evm.model.Segkk1481_pilon.15",0,23,306,282,228,84,60,354,71,160,125,34,11,10,0,100
"Acerv_evm.model.Segkk1484_pilon.2",0,870,963,825,480,114,73,594,152,539,310,413,651,79,0,130
"Acerv_evm.model.Segkk1488_pilon.19",1,143,653,1133,499,32,86,542,135,220,661,520,48,7,0,115
"Acerv_evm.model.Segkk1488_pilon.16",0,137,460,434,167,33,35,165,31,31,131,109,26,30,0,16
"Acerv_evm.model.Segkk1509_pilon.7",0,211,171,176,165,6,9,29,101,266,357,249,85,43,0,60
"Acerv_evm.model.Segkk1509_pilon.11",12,228,389,444,421,121,168,125,173,267,397,286,148,111,0,234
"Acerv_evm.model.Segkk1511_pilon.9",0,119,834,1261,707,2792,5205,1845,122,163,815,230,70,16,0,326
"Acerv_evm.model.Segkk1511_pilon.7",1,329,995,1164,949,442,188,631,371,299,967,231,184,77,0,397
"Acerv_evm.model.Segkk1514_pilon.8",0,46,274,89,16,184,173,35,36,11,171,66,50,11,0,88
"Acerv_evm.model.Segkk1535_pilon.7",0,485,700,1115,831,72,84,1007,486,475,1067,514,254,82,0,1127
"Acerv_evm.model.Segkk1543_pilon.4",0,332,953,1193,563,822,656,1036,279,236,420,456,38,52,0,348
"Acerv_evm.model.Segkk1551_pilon.8",37,32628,31723,42967,32090,15520,11828,21127,39237,20681,53509,35291,23907,12196,0,16619
"Acerv_evm.model.Segkk1557_pilon.3",16,109,286,399,213,78,42,184,100,101,147,238,120,18,0,100
"Acerv_evm.model.Segkk1558_pilon.2",0,41,183,284,142,8,39,182,127,50,139,166,50,26,0,79
"Acerv_evm.model.Segkk1561_pilon.2",6,202,108,313,108,57,16,192,64,0,324,75,138,17,0,7
"Acerv_evm.model.Segkk1564_pilon.10",0,657,302,248,325,37,46,77,456,472,419,839,1077,260,0,37
"Acerv_evm.model.Segkk1568_pilon.1",16,132,883,1360,762,358,236,935,199,41,558,219,78,15,0,725
"Acerv_evm.model.Segkk1576_pilon.16",3,7555,7123,5941,4867,461,310,3400,6413,9545,8898,9558,7659,2776,0,4109
"Acerv_evm.model.Segkk1587_pilon.9",0,393,517,956,754,230,77,378,248,139,668,250,328,117,0,98
"Acerv_evm.model.Segkk1588_pilon.5",11,3546,2557,2551,1262,1536,705,1957,1126,1531,3849,4728,2754,795,0,1055
"Acerv_evm.model.Segkk1588_pilon.8",0,168,156,259,272,10,9,150,51,60,142,110,205,70,0,227
"Acerv_evm.model.Segkk1591_pilon.7",0,88,1743,1400,1128,261,712,1113,261,275,908,211,167,87,1,589
"Acerv_evm.model.Segkk1595_pilon.4",0,135,475,652,204,28,32,131,220,170,519,328,240,53,0,270
"Acerv_evm.model.Segkk1595_pilon.6",16,507,3671,2457,1836,467,1185,1711,751,861,2095,543,395,128,0,953
"Acerv_evm.model.Segkk1596_pilon.10",0,21,182,313,294,185,173,305,85,66,151,62,16,23,0,54
"Acerv_evm.model.Segkk1596_pilon.7",0,66,844,332,244,158,88,287,122,92,305,137,78,13,0,207
"Acerv_evm.model.Segkk1612_pilon.2",0,193,1332,1745,890,146,130,998,271,306,985,257,94,79,0,349
"Acerv_evm.model.Segkk1612_pilon.1",35,17,160,217,116,72,312,26,14,12,52,24,3,9,0,125
"Acerv_evm.model.Segkk1613_pilon.24",0,142,435,679,146,285,193,526,53,57,130,97,16,18,0,72
"Acerv_evm.model.Segkk1613_pilon.22",0,53,581,388,487,103,149,214,152,196,271,66,88,22,0,126
"Acerv_evm.model.Segkk1632_pilon.3",0,703,588,811,675,238,102,555,220,735,751,408,709,141,0,322
"Acerv_evm.model.Segkk1632_pilon.1",4,101,338,265,227,90,31,122,77,136,179,25,94,41,0,187
"Acerv_evm.model.Segkk1639_pilon.4",0,73,262,201,201,55,26,180,103,94,235,79,213,64,0,18
"Acerv_evm.model.Segkk1639_pilon.6",0,11,578,532,192,259,158,359,45,95,907,200,89,21,0,267
"Acerv_evm.model.Segkk1641_pilon.11",16,4824,3982,4608,3783,525,503,2248,3781,3446,6454,5060,3443,1391,0,1678
"Acerv_evm.model.Segkk1641_pilon.16",16,41,80,276,190,7,13,183,34,34,95,56,0,22,0,123
"Acerv_evm.model.Segkk1650_pilon.5",0,157,204,166,124,16,7,68,85,293,216,307,151,34,0,31
"Acerv_evm.model.Segkk1650_pilon.9",0,241,570,394,523,22,92,445,253,151,782,311,314,120,0,234
"Acerv_evm.model.Segkk1650_pilon.13",0,96,197,307,62,248,97,209,12,33,170,77,42,6,0,87
