"Plot Title: KBN.2.10.2021"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20976501, SEN S/N: 20976501)","Intensity, lum/ft² (LGR S/N: 20976501, SEN S/N: 20976501)","Coupler Attached (LGR S/N: 20976501)","Host Connected (LGR S/N: 20976501)","Stopped (LGR S/N: 20976501)","End Of File (LGR S/N: 20976501)"
642,04/04/21 07:00:00 PM,24.062,0.0,,,,
643,04/04/21 09:00:00 PM,23.966,0.0,,,,
644,04/04/21 11:00:00 PM,24.931,0.0,,,,
645,04/05/21 01:00:00 AM,25.416,0.0,,,,
646,04/05/21 03:00:00 AM,25.416,0.0,,,,
647,04/05/21 05:00:00 AM,25.319,0.0,,,,
648,04/05/21 07:00:00 AM,25.319,23.0,,,,
649,04/05/21 09:00:00 AM,25.513,110.0,,,,
650,04/05/21 11:00:00 AM,25.708,200.0,,,,
651,04/05/21 01:00:00 PM,26.000,168.0,,,,
652,04/05/21 03:00:00 PM,26.195,136.0,,,,
653,04/05/21 05:00:00 PM,25.805,49.0,,,,
654,04/05/21 07:00:00 PM,25.513,0.0,,,,
655,04/05/21 09:00:00 PM,24.738,0.0,,,,
656,04/05/21 11:00:00 PM,24.738,0.0,,,,
657,04/06/21 01:00:00 AM,25.222,0.0,,,,
658,04/06/21 03:00:00 AM,25.416,0.0,,,,
659,04/06/21 05:00:00 AM,25.319,0.0,,,,
660,04/06/21 07:00:00 AM,25.416,9.0,,,,
661,04/06/21 09:00:00 AM,25.805,101.0,,,,
662,04/06/21 11:00:00 AM,25.222,113.0,,,,
663,04/06/21 01:00:00 PM,25.513,224.0,,,,
664,04/06/21 03:00:00 PM,25.319,106.0,,,,
665,04/06/21 05:00:00 PM,25.222,40.0,,,,
666,04/06/21 07:00:00 PM,25.125,0.0,,,,
667,04/06/21 09:00:00 PM,24.931,0.0,,,,
668,04/06/21 11:00:00 PM,24.545,0.0,,,,
669,04/07/21 01:00:00 AM,24.351,0.0,,,,
670,04/07/21 03:00:00 AM,24.545,0.0,,,,
671,04/07/21 05:00:00 AM,24.835,0.0,,,,
672,04/07/21 07:00:00 AM,24.738,21.0,,,,
673,04/07/21 09:00:00 AM,25.028,93.0,,,,
674,04/07/21 11:00:00 AM,24.931,208.0,,,,
675,04/07/21 01:00:00 PM,24.738,192.0,,,,
676,04/07/21 03:00:00 PM,25.028,69.0,,,,
677,04/07/21 05:00:00 PM,25.319,55.0,,,,
678,04/07/21 07:00:00 PM,25.125,0.0,,,,
679,04/07/21 09:00:00 PM,24.931,0.0,,,,
680,04/07/21 11:00:00 PM,24.738,0.0,,,,
681,04/08/21 01:00:00 AM,24.448,0.0,,,,
682,04/08/21 03:00:00 AM,24.835,0.0,,,,
683,04/08/21 05:00:00 AM,24.931,0.0,,,,
684,04/08/21 07:00:00 AM,24.931,22.0,,,,
685,04/08/21 09:00:00 AM,24.835,96.0,,,,
686,04/08/21 11:00:00 AM,24.738,192.0,,,,
687,04/08/21 01:00:00 PM,25.319,176.0,,,,
688,04/08/21 03:00:00 PM,25.708,136.0,,,,
689,04/08/21 05:00:00 PM,25.416,47.0,,,,
690,04/08/21 07:00:00 PM,25.222,0.0,,,,
691,04/08/21 09:00:00 PM,25.125,0.0,,,,
692,04/08/21 11:00:00 PM,24.835,0.0,,,,
693,04/09/21 01:00:00 AM,24.545,0.0,,,,
694,04/09/21 03:00:00 AM,24.448,0.0,,,,
695,04/09/21 05:00:00 AM,24.738,0.0,,,,
696,04/09/21 07:00:00 AM,24.931,28.0,,,,
697,04/09/21 09:00:00 AM,25.222,144.0,,,,
698,04/09/21 11:00:00 AM,25.222,200.0,,,,
699,04/09/21 01:00:00 PM,25.222,216.0,,,,
700,04/09/21 03:00:00 PM,25.222,45.0,,,,
701,04/09/21 05:00:00 PM,25.319,42.0,,,,
702,04/09/21 07:00:00 PM,25.125,0.0,,,,
703,04/09/21 09:00:00 PM,25.125,0.0,,,,
704,04/09/21 11:00:00 PM,25.028,0.0,,,,
705,04/10/21 01:00:00 AM,24.738,0.0,,,,
706,04/10/21 03:00:00 AM,24.835,0.0,,,,
707,04/10/21 05:00:00 AM,24.738,0.0,,,,
708,04/10/21 07:00:00 AM,24.738,47.0,,,,
709,04/10/21 09:00:00 AM,24.931,144.0,,,,
710,04/10/21 11:00:00 AM,24.931,152.0,,,,
711,04/10/21 01:00:00 PM,25.416,192.0,,,,
712,04/10/21 03:00:00 PM,25.513,152.0,,,,
713,04/10/21 05:00:00 PM,25.416,44.0,,,,
714,04/10/21 07:00:00 PM,25.222,0.0,,,,
715,04/10/21 09:00:00 PM,25.125,0.0,,,,
716,04/10/21 11:00:00 PM,25.125,0.0,,,,
717,04/11/21 01:00:00 AM,25.125,0.0,,,,
718,04/11/21 03:00:00 AM,25.028,0.0,,,,
719,04/11/21 05:00:00 AM,25.028,0.0,,,,
720,04/11/21 07:00:00 AM,25.125,34.0,,,,
721,04/11/21 09:00:00 AM,25.416,160.0,,,,
722,04/11/21 11:00:00 AM,25.708,200.0,,,,
723,04/11/21 01:00:00 PM,26.000,176.0,,,,
724,04/11/21 03:00:00 PM,26.195,128.0,,,,
725,04/11/21 05:00:00 PM,25.708,5.0,,,,
726,04/11/21 07:00:00 PM,25.513,0.0,,,,
727,04/11/21 09:00:00 PM,25.222,0.0,,,,
728,04/11/21 11:00:00 PM,25.125,0.0,,,,
729,04/12/21 01:00:00 AM,25.222,0.0,,,,
730,04/12/21 03:00:00 AM,25.222,0.0,,,,
731,04/12/21 05:00:00 AM,25.125,0.0,,,,
732,04/12/21 07:00:00 AM,25.125,10.0,,,,
733,04/12/21 09:00:00 AM,25.319,102.0,,,,
734,04/12/21 11:00:00 AM,25.610,184.0,,,,
735,04/12/21 01:00:00 PM,25.513,60.0,,,,
736,04/12/21 03:00:00 PM,25.416,33.0,,,,
737,04/12/21 05:00:00 PM,25.416,44.0,,,,
738,04/12/21 07:00:00 PM,25.416,0.0,,,,
739,04/12/21 09:00:00 PM,25.319,0.0,,,,
740,04/12/21 11:00:00 PM,25.319,0.0,,,,
741,04/13/21 01:00:00 AM,25.222,0.0,,,,
742,04/13/21 03:00:00 AM,25.222,0.0,,,,
743,04/13/21 05:00:00 AM,25.222,0.0,,,,
744,04/13/21 07:00:00 AM,25.125,19.0,,,,
745,04/13/21 09:00:00 AM,25.513,101.0,,,,
746,04/13/21 11:00:00 AM,25.708,144.0,,,,
747,04/13/21 01:00:00 PM,25.805,152.0,,,,
748,04/13/21 03:00:00 PM,26.000,87.0,,,,
749,04/13/21 05:00:00 PM,25.805,35.0,,,,
750,04/13/21 07:00:00 PM,25.708,0.0,,,,
751,04/13/21 09:00:00 PM,25.902,0.0,,,,
752,04/13/21 11:00:00 PM,25.805,0.0,,,,
753,04/14/21 01:00:00 AM,25.708,0.0,,,,
754,04/14/21 03:00:00 AM,25.805,0.0,,,,
755,04/14/21 05:00:00 AM,25.805,0.0,,,,
756,04/14/21 07:00:00 AM,25.708,19.0,,,,
757,04/14/21 09:00:00 AM,25.805,111.0,,,,
758,04/14/21 11:00:00 AM,26.097,184.0,,,,
759,04/14/21 01:00:00 PM,26.195,152.0,,,,
760,04/14/21 03:00:00 PM,26.390,117.0,,,,
761,04/14/21 05:00:00 PM,26.292,38.0,,,,
762,04/14/21 07:00:00 PM,26.195,0.0,,,,
763,04/14/21 09:00:00 PM,26.000,0.0,,,,
764,04/14/21 11:00:00 PM,25.610,0.0,,,,
765,04/15/21 01:00:00 AM,25.513,0.0,,,,
766,04/15/21 03:00:00 AM,25.708,0.0,,,,
767,04/15/21 05:00:00 AM,25.610,0.0,,,,
768,04/15/21 07:00:00 AM,25.708,32.0,,,,
769,04/15/21 09:00:00 AM,25.805,123.0,,,,
770,04/15/21 11:00:00 AM,25.902,94.0,,,,
771,04/15/21 01:00:00 PM,26.195,208.0,,,,
772,04/15/21 03:00:00 PM,26.488,128.0,,,,
773,04/15/21 05:00:00 PM,26.195,49.0,,,,
774,04/15/21 07:00:00 PM,25.805,0.0,,,,
775,04/15/21 09:00:00 PM,25.610,0.0,,,,
776,04/15/21 11:00:00 PM,25.610,0.0,,,,
777,04/16/21 01:00:00 AM,25.513,0.0,,,,
778,04/16/21 03:00:00 AM,25.513,0.0,,,,
779,04/16/21 05:00:00 AM,25.708,0.0,,,,
780,04/16/21 07:00:00 AM,25.708,38.0,,,,
781,04/16/21 09:00:00 AM,25.708,136.0,,,,
782,04/16/21 11:00:00 AM,25.805,192.0,,,,
783,04/16/21 01:00:00 PM,26.000,216.0,,,,
784,04/16/21 03:00:00 PM,26.390,160.0,,,,
785,04/16/21 05:00:00 PM,26.390,56.0,,,,
786,04/16/21 07:00:00 PM,26.195,0.0,,,,
787,04/16/21 09:00:00 PM,25.805,0.0,,,,
788,04/16/21 11:00:00 PM,25.513,0.0,,,,
789,04/17/21 01:00:00 AM,25.319,0.0,,,,
790,04/17/21 03:00:00 AM,25.416,0.0,,,,
791,04/17/21 05:00:00 AM,25.610,0.0,,,,
792,04/17/21 07:00:00 AM,25.902,21.0,,,,
793,04/17/21 09:00:00 AM,25.902,128.0,,,,
794,04/17/21 11:00:00 AM,25.805,184.0,,,,
795,04/17/21 01:00:00 PM,26.000,200.0,,,,
796,04/17/21 03:00:00 PM,26.488,144.0,,,,
797,04/17/21 05:00:00 PM,26.585,49.0,,,,
798,04/17/21 07:00:00 PM,26.488,0.0,,,,
799,04/17/21 09:00:00 PM,25.805,0.0,,,,
800,04/17/21 11:00:00 PM,25.805,0.0,,,,
801,04/18/21 01:00:00 AM,25.610,0.0,,,,
802,04/18/21 03:00:00 AM,25.513,0.0,,,,
803,04/18/21 05:00:00 AM,25.610,0.0,,,,
804,04/18/21 07:00:00 AM,25.708,16.0,,,,
805,04/18/21 09:00:00 AM,25.805,14.0,,,,
806,04/18/21 11:00:00 AM,26.097,176.0,,,,
807,04/18/21 01:00:00 PM,26.292,184.0,,,,
808,04/18/21 03:00:00 PM,26.488,136.0,,,,
809,04/18/21 05:00:00 PM,26.683,51.0,,,,
810,04/18/21 07:00:00 PM,26.781,0.0,,,,
811,04/18/21 09:00:00 PM,26.195,0.0,,,,
812,04/18/21 11:00:00 PM,25.902,0.0,,,,
813,04/19/21 01:00:00 AM,25.708,0.0,,,,
814,04/19/21 03:00:00 AM,25.610,0.0,,,,
815,04/19/21 05:00:00 AM,25.708,0.0,,,,
816,04/19/21 07:00:00 AM,25.805,50.0,,,,
817,04/19/21 09:00:00 AM,26.292,152.0,,,,
818,04/19/21 11:00:00 AM,26.390,160.0,,,,
819,04/19/21 01:00:00 PM,26.488,208.0,,,,
820,04/19/21 03:00:00 PM,26.585,168.0,,,,
821,04/19/21 05:00:00 PM,26.292,31.0,,,,
822,04/19/21 07:00:00 PM,26.292,0.0,,,,
823,04/19/21 09:00:00 PM,26.195,0.0,,,,
824,04/19/21 11:00:00 PM,25.902,0.0,,,,
825,04/20/21 01:00:00 AM,25.708,0.0,,,,
826,04/20/21 03:00:00 AM,25.513,0.0,,,,
827,04/20/21 05:00:00 AM,25.513,0.0,,,,
828,04/20/21 07:00:00 AM,25.708,11.0,,,,
829,04/20/21 09:00:00 AM,25.805,45.0,,,,
830,04/20/21 11:00:00 AM,25.902,98.0,,,,
831,04/20/21 01:00:00 PM,25.902,65.0,,,,
832,04/20/21 03:00:00 PM,25.708,47.0,,,,
833,04/20/21 05:00:00 PM,25.708,19.0,,,,
834,04/20/21 07:00:00 PM,25.708,0.0,,,,
835,04/20/21 09:00:00 PM,25.805,0.0,,,,
836,04/20/21 11:00:00 PM,25.805,0.0,,,,
837,04/21/21 01:00:00 AM,25.708,0.0,,,,
838,04/21/21 03:00:00 AM,25.708,0.0,,,,
839,04/21/21 05:00:00 AM,25.708,0.0,,,,
840,04/21/21 07:00:00 AM,25.708,21.0,,,,
841,04/21/21 09:00:00 AM,25.902,67.0,,,,
842,04/21/21 11:00:00 AM,26.000,55.0,,,,
843,04/21/21 01:00:00 PM,26.195,128.0,,,,
844,04/21/21 03:00:00 PM,26.195,75.0,,,,
845,04/21/21 05:00:00 PM,26.097,17.0,,,,
846,04/21/21 07:00:00 PM,26.097,0.0,,,,
847,04/21/21 09:00:00 PM,26.000,0.0,,,,
848,04/21/21 11:00:00 PM,26.000,0.0,,,,
849,04/22/21 01:00:00 AM,26.000,0.0,,,,
850,04/22/21 03:00:00 AM,26.097,0.0,,,,
851,04/22/21 05:00:00 AM,25.902,0.0,,,,
852,04/22/21 07:00:00 AM,25.902,29.0,,,,
853,04/22/21 09:00:00 AM,26.000,50.0,,,,
854,04/22/21 11:00:00 AM,26.488,126.0,,,,
855,04/22/21 01:00:00 PM,26.292,63.0,,,,
856,04/22/21 03:00:00 PM,26.390,74.0,,,,
857,04/22/21 05:00:00 PM,26.488,32.0,,,,
858,04/22/21 07:00:00 PM,26.195,0.0,,,,
859,04/22/21 09:00:00 PM,26.097,0.0,,,,
860,04/22/21 11:00:00 PM,26.097,0.0,,,,
861,04/23/21 01:00:00 AM,26.097,0.0,,,,
862,04/23/21 03:00:00 AM,25.805,0.0,,,,
863,04/23/21 05:00:00 AM,25.805,0.0,,,,
864,04/23/21 07:00:00 AM,25.902,17.0,,,,
865,04/23/21 09:00:00 AM,26.195,84.0,,,,
866,04/23/21 11:00:00 AM,26.585,168.0,,,,
867,04/23/21 01:00:00 PM,26.585,93.0,,,,
868,04/23/21 03:00:00 PM,26.585,144.0,,,,
869,04/23/21 05:00:00 PM,26.390,44.0,,,,
870,04/23/21 07:00:00 PM,26.292,0.0,,,,
871,04/23/21 09:00:00 PM,26.195,0.0,,,,
872,04/23/21 11:00:00 PM,26.292,0.0,,,,
873,04/24/21 01:00:00 AM,26.195,0.0,,,,
874,04/24/21 03:00:00 AM,26.097,0.0,,,,
875,04/24/21 05:00:00 AM,26.097,0.0,,,,
876,04/24/21 07:00:00 AM,26.195,27.0,,,,
877,04/24/21 09:00:00 AM,26.195,85.0,,,,
878,04/24/21 11:00:00 AM,26.390,216.0,,,,
879,04/24/21 01:00:00 PM,26.683,136.0,,,,
880,04/24/21 03:00:00 PM,26.879,91.0,,,,
881,04/24/21 05:00:00 PM,26.585,35.0,,,,
882,04/24/21 07:00:00 PM,26.097,0.0,,,,
883,04/24/21 09:00:00 PM,26.097,0.0,,,,
884,04/24/21 11:00:00 PM,26.000,0.0,,,,
885,04/25/21 01:00:00 AM,26.195,0.0,,,,
886,04/25/21 03:00:00 AM,26.097,0.0,,,,
887,04/25/21 05:00:00 AM,26.000,0.0,,,,
888,04/25/21 07:00:00 AM,26.000,28.0,,,,
889,04/25/21 09:00:00 AM,26.195,104.0,,,,
890,04/25/21 11:00:00 AM,26.585,152.0,,,,
891,04/25/21 01:00:00 PM,26.585,43.0,,,,
892,04/25/21 03:00:00 PM,27.272,87.0,,,,
893,04/25/21 05:00:00 PM,26.390,41.0,,,,
894,04/25/21 07:00:00 PM,25.902,0.0,,,,
895,04/25/21 09:00:00 PM,25.805,0.0,,,,
896,04/25/21 11:00:00 PM,26.488,0.0,,,,
897,04/26/21 01:00:00 AM,26.488,0.0,,,,
898,04/26/21 03:00:00 AM,26.488,0.0,,,,
899,04/26/21 05:00:00 AM,26.390,0.0,,,,
900,04/26/21 07:00:00 AM,26.097,19.0,,,,
901,04/26/21 09:00:00 AM,26.585,77.0,,,,
902,04/26/21 11:00:00 AM,26.585,152.0,,,,
903,04/26/21 01:00:00 PM,26.683,60.0,,,,
904,04/26/21 03:00:00 PM,26.879,144.0,,,,
905,04/26/21 05:00:00 PM,26.683,69.0,,,,
906,04/26/21 07:00:00 PM,26.488,0.0,,,,
907,04/26/21 09:00:00 PM,26.390,0.0,,,,
908,04/26/21 11:00:00 PM,26.292,0.0,,,,
909,04/27/21 01:00:00 AM,26.292,0.0,,,,
910,04/27/21 03:00:00 AM,26.195,0.0,,,,
911,04/27/21 05:00:00 AM,26.195,0.0,,,,
912,04/27/21 07:00:00 AM,26.292,13.0,,,,
913,04/27/21 09:00:00 AM,26.585,113.0,,,,
914,04/27/21 11:00:00 AM,26.781,192.0,,,,
915,04/27/21 01:00:00 PM,26.683,192.0,,,,
916,04/27/21 03:00:00 PM,26.781,240.0,,,,
917,04/27/21 05:00:00 PM,26.585,54.0,,,,
918,04/27/21 07:00:00 PM,26.488,0.0,,,,
919,04/27/21 09:00:00 PM,26.488,0.0,,,,
920,04/27/21 11:00:00 PM,26.390,0.0,,,,
921,04/28/21 01:00:00 AM,26.292,0.0,,,,
922,04/28/21 03:00:00 AM,26.097,0.0,,,,
923,04/28/21 05:00:00 AM,26.000,0.0,,,,
924,04/28/21 07:00:00 AM,26.097,33.0,,,,
925,04/28/21 09:00:00 AM,26.390,144.0,,,,
926,04/28/21 11:00:00 AM,26.683,200.0,,,,
927,04/28/21 01:00:00 PM,26.683,464.0,,,,
928,04/28/21 03:00:00 PM,26.879,160.0,,,,
929,04/28/21 05:00:00 PM,26.683,75.0,,,,
930,04/28/21 07:00:00 PM,26.683,0.0,,,,
931,04/28/21 09:00:00 PM,26.683,0.0,,,,
932,04/28/21 11:00:00 PM,26.683,0.0,,,,
933,04/29/21 01:00:00 AM,26.585,0.0,,,,
934,04/29/21 03:00:00 AM,26.390,0.0,,,,
935,04/29/21 05:00:00 AM,26.488,0.0,,,,
936,04/29/21 07:00:00 AM,26.488,42.0,,,,
937,04/29/21 09:00:00 AM,26.683,116.0,,,,
938,04/29/21 11:00:00 AM,26.879,168.0,,,,
939,04/29/21 01:00:00 PM,27.075,136.0,,,,
940,04/29/21 03:00:00 PM,27.272,128.0,,,,
941,04/29/21 05:00:00 PM,27.272,37.0,,,,
942,04/29/21 07:00:00 PM,27.075,0.0,,,,
943,04/29/21 09:00:00 PM,26.781,0.0,,,,
944,04/29/21 11:00:00 PM,26.683,0.0,,,,
945,04/30/21 01:00:00 AM,26.683,0.0,,,,
946,04/30/21 03:00:00 AM,26.683,0.0,,,,
947,04/30/21 05:00:00 AM,26.879,0.0,,,,
948,04/30/21 07:00:00 AM,26.977,25.0,,,,
949,04/30/21 09:00:00 AM,26.977,111.0,,,,
950,04/30/21 11:00:00 AM,26.977,144.0,,,,
951,04/30/21 01:00:00 PM,27.272,160.0,,,,
952,04/30/21 03:00:00 PM,27.567,108.0,,,,
953,04/30/21 05:00:00 PM,27.764,33.0,,,,
954,04/30/21 07:00:00 PM,27.468,0.0,,,,
955,04/30/21 09:00:00 PM,27.173,0.0,,,,
956,04/30/21 11:00:00 PM,26.977,0.0,,,,
957,05/01/21 01:00:00 AM,26.879,0.0,,,,
958,05/01/21 03:00:00 AM,26.781,0.0,,,,
959,05/01/21 05:00:00 AM,26.781,0.0,,,,
960,05/01/21 07:00:00 AM,26.879,36.0,,,,
961,05/01/21 09:00:00 AM,27.173,106.0,,,,
962,05/01/21 11:00:00 AM,27.272,128.0,,,,
963,05/01/21 01:00:00 PM,27.370,128.0,,,,
964,05/01/21 03:00:00 PM,27.665,100.0,,,,
965,05/01/21 05:00:00 PM,27.862,33.0,,,,
966,05/01/21 07:00:00 PM,27.665,0.0,,,,
967,05/01/21 09:00:00 PM,27.665,0.0,,,,
968,05/01/21 11:00:00 PM,27.370,0.0,,,,
969,05/02/21 01:00:00 AM,26.977,0.0,,,,
970,05/02/21 03:00:00 AM,26.879,0.0,,,,
971,05/02/21 05:00:00 AM,26.977,0.0,,,,
972,05/02/21 07:00:00 AM,27.173,8.0,,,,
973,05/02/21 09:00:00 AM,27.764,91.0,,,,
974,05/02/21 11:00:00 AM,27.468,128.0,,,,
975,05/02/21 01:00:00 PM,27.468,119.0,,,,
976,05/02/21 03:00:00 PM,27.272,100.0,,,,
977,05/02/21 05:00:00 PM,27.370,39.0,,,,
978,05/02/21 07:00:00 PM,27.567,0.0,,,,
979,05/02/21 09:00:00 PM,27.862,0.0,,,,
980,05/02/21 11:00:00 PM,27.468,0.0,,,,
981,05/03/21 01:00:00 AM,27.173,0.0,,,,
982,05/03/21 03:00:00 AM,26.977,0.0,,,,
983,05/03/21 05:00:00 AM,26.977,0.0,,,,
984,05/03/21 07:00:00 AM,27.567,35.0,,,,
985,05/03/21 09:00:00 AM,27.764,74.0,,,,
986,05/03/21 11:00:00 AM,27.862,136.0,,,,
987,05/03/21 01:00:00 PM,27.370,114.0,,,,
988,05/03/21 03:00:00 PM,27.272,111.0,,,,
989,05/03/21 05:00:00 PM,27.075,49.0,,,,
990,05/03/21 07:00:00 PM,27.272,0.0,,,,
991,05/03/21 09:00:00 PM,27.862,0.0,,,,
992,05/03/21 11:00:00 PM,27.075,0.0,,,,
993,05/04/21 01:00:00 AM,26.977,0.0,,,,
994,05/04/21 03:00:00 AM,26.781,0.0,,,,
995,05/04/21 05:00:00 AM,26.683,0.0,,,,
996,05/04/21 07:00:00 AM,26.879,32.0,,,,
997,05/04/21 09:00:00 AM,27.468,112.0,,,,
998,05/04/21 11:00:00 AM,27.764,111.0,,,,
999,05/04/21 01:00:00 PM,27.764,109.0,,,,
1000,05/04/21 03:00:00 PM,27.665,91.0,,,,
1001,05/04/21 05:00:00 PM,27.272,35.0,,,,
1002,05/04/21 07:00:00 PM,27.075,0.0,,,,
1003,05/04/21 09:00:00 PM,27.272,0.0,,,,
1004,05/04/21 11:00:00 PM,27.567,0.0,,,,
1005,05/05/21 01:00:00 AM,27.370,0.0,,,,
1006,05/05/21 03:00:00 AM,27.075,0.0,,,,
1007,05/05/21 05:00:00 AM,27.075,0.0,,,,
1008,05/05/21 07:00:00 AM,27.075,77.0,,,,
1009,05/05/21 09:00:00 AM,27.272,152.0,,,,
1010,05/05/21 11:00:00 AM,27.567,128.0,,,,
1011,05/05/21 01:00:00 PM,27.764,109.0,,,,
1012,05/05/21 03:00:00 PM,27.665,75.0,,,,
1013,05/05/21 05:00:00 PM,27.468,31.0,,,,
1014,05/05/21 07:00:00 PM,27.567,0.0,,,,
1015,05/05/21 09:00:00 PM,27.862,0.0,,,,
1016,05/05/21 11:00:00 PM,27.567,0.0,,,,
1017,05/06/21 01:00:00 AM,27.961,0.0,,,,
1018,05/06/21 03:00:00 AM,27.272,0.0,,,,
1019,05/06/21 05:00:00 AM,27.370,0.0,,,,
1020,05/06/21 07:00:00 AM,27.665,15.0,,,,
1021,05/06/21 09:00:00 AM,28.060,49.0,,,,
1022,05/06/21 11:00:00 AM,28.357,56.0,,,,
1023,05/06/21 01:00:00 PM,28.258,79.0,,,,
1024,05/06/21 03:00:00 PM,28.159,55.0,,,,
1025,05/06/21 05:00:00 PM,27.862,21.0,,,,
1026,05/06/21 07:00:00 PM,27.764,0.0,,,,
1027,05/06/21 09:00:00 PM,27.370,0.0,,,,
1028,05/06/21 11:00:00 PM,27.173,0.0,,,,
1029,05/07/21 01:00:00 AM,27.370,0.0,,,,
1030,05/07/21 03:00:00 AM,27.272,0.0,,,,
1031,05/07/21 05:00:00 AM,27.370,0.0,,,,
1032,05/07/21 07:00:00 AM,27.468,12.0,,,,
1033,05/07/21 09:00:00 AM,27.764,38.0,,,,
1034,05/07/21 11:00:00 AM,27.961,76.0,,,,
1035,05/07/21 01:00:00 PM,27.764,320.0,,,,
1036,05/07/21 03:00:00 PM,27.370,15.0,,,,
1037,05/07/21 05:00:00 PM,27.468,50.0,,,,
1038,05/07/21 07:00:00 PM,27.370,0.0,,,,
1039,05/07/21 09:00:00 PM,27.468,0.0,,,,
1040,05/07/21 11:00:00 PM,27.665,0.0,,,,
1041,05/08/21 01:00:00 AM,27.665,0.0,,,,
1042,05/08/21 03:00:00 AM,27.468,0.0,,,,
1043,05/08/21 05:00:00 AM,27.370,0.0,,,,
1044,05/08/21 07:00:00 AM,27.567,14.0,,,,
1045,05/08/21 09:00:00 AM,27.764,38.0,,,,
1046,05/08/21 11:00:00 AM,27.862,78.0,,,,
1047,05/08/21 01:00:00 PM,27.764,60.0,,,,
1048,05/08/21 03:00:00 PM,27.764,61.0,,,,
1049,05/08/21 05:00:00 PM,27.468,50.0,,,,
1050,05/08/21 07:00:00 PM,27.272,0.0,,,,
1051,05/08/21 09:00:00 PM,27.272,0.0,,,,
1052,05/08/21 11:00:00 PM,27.468,0.0,,,,
1053,05/09/21 01:00:00 AM,27.370,0.0,,,,
1054,05/09/21 03:00:00 AM,27.075,0.0,,,,
1055,05/09/21 05:00:00 AM,27.173,0.0,,,,
1056,05/09/21 07:00:00 AM,27.272,43.0,,,,
1057,05/09/21 09:00:00 AM,27.272,17.0,,,,
1058,05/09/21 11:00:00 AM,27.272,18.0,,,,
1059,05/09/21 01:00:00 PM,27.173,7.0,,,,
1060,05/09/21 03:00:00 PM,27.567,100.0,,,,
1061,05/09/21 05:00:00 PM,27.468,17.0,,,,
1062,05/09/21 07:00:00 PM,27.567,0.0,,,,
1063,05/09/21 09:00:00 PM,27.468,0.0,,,,
1064,05/09/21 11:00:00 PM,27.468,0.0,,,,
1065,05/10/21 01:00:00 AM,27.468,0.0,,,,
1066,05/10/21 03:00:00 AM,27.665,0.0,,,,
1067,05/10/21 05:00:00 AM,27.665,0.0,,,,
1068,05/10/21 07:00:00 AM,27.567,36.0,,,,
1069,05/10/21 09:00:00 AM,27.764,114.0,,,,
1070,05/10/21 11:00:00 AM,27.862,76.0,,,,
1071,05/10/21 01:00:00 PM,28.159,93.0,,,,
1072,05/10/21 03:00:00 PM,28.357,67.0,,,,
1073,05/10/21 05:00:00 PM,28.159,19.0,,,,
1074,05/10/21 07:00:00 PM,27.862,0.0,,,,
1075,05/10/21 09:00:00 PM,27.764,0.0,,,,
1076,05/10/21 11:00:00 PM,27.764,0.0,,,,
1077,05/11/21 01:00:00 AM,27.862,0.0,,,,
1078,05/11/21 03:00:00 AM,27.862,0.0,,,,
1079,05/11/21 05:00:00 AM,27.764,0.0,,,,
1080,05/11/21 07:00:00 AM,27.665,9.0,,,,
1081,05/11/21 09:00:00 AM,27.862,216.0,,,,
1082,05/11/21 11:00:00 AM,28.159,108.0,,,,
1083,05/11/21 01:00:00 PM,28.258,96.0,,,,
1084,05/11/21 03:00:00 PM,28.357,92.0,,,,
1085,05/11/21 05:00:00 PM,28.357,58.0,,,,
1086,05/11/21 07:00:00 PM,28.159,0.0,,,,
1087,05/11/21 09:00:00 PM,28.159,0.0,,,,
1088,05/11/21 11:00:00 PM,28.159,0.0,,,,
1089,05/12/21 01:00:00 AM,28.258,0.0,,,,
1090,05/12/21 03:00:00 AM,28.456,0.0,,,,
1091,05/12/21 05:00:00 AM,28.456,0.0,,,,
1092,05/12/21 07:00:00 AM,28.258,28.0,,,,
1093,05/12/21 09:00:00 AM,28.258,71.0,,,,
1094,05/12/21 11:00:00 AM,28.258,103.0,,,,
1095,05/12/21 01:00:00 PM,28.655,92.0,,,,
1096,05/12/21 03:00:00 PM,28.456,65.0,,,,
1097,05/12/21 05:00:00 PM,28.357,10.0,,,,
1098,05/12/21 07:00:00 PM,28.060,0.0,,,,
1099,05/12/21 09:00:00 PM,27.862,0.0,,,,
1100,05/12/21 11:00:00 PM,27.961,0.0,,,,
1101,05/13/21 01:00:00 AM,28.258,0.0,,,,
1102,05/13/21 03:00:00 AM,28.357,0.0,,,,
1103,05/13/21 05:00:00 AM,28.456,0.0,,,,
1104,05/13/21 07:00:00 AM,28.258,14.0,,,,
1105,05/13/21 09:00:00 AM,28.060,80.0,,,,
1106,05/13/21 11:00:00 AM,28.357,122.0,,,,
1107,05/13/21 01:00:00 PM,28.357,99.0,,,,
1108,05/13/21 03:00:00 PM,28.357,84.0,,,,
1109,05/13/21 05:00:00 PM,29.053,7.0,,,,
1110,05/13/21 07:00:00 PM,28.853,0.0,,,,
1111,05/13/21 09:00:00 PM,28.456,0.0,,,,
1112,05/13/21 11:00:00 PM,28.357,0.0,,,,
1113,05/14/21 01:00:00 AM,28.357,0.0,,,,
